gene_id,gene_symbol,log2fc,pvalue,padj
b1780,yeaD,-1.458,,
b1024,pgaA,-1.456,,
b3746,ravA,-1.455,,
b1246,oppD,-1.45,,
b2485,hyfE,1.439,,
b1023,pgaB,1.438,,
b3879,yihR,-1.433,,
b1010,rutC,1.429,,
b1474,fdnG,-1.426,,
b3398,yrfF,1.425,,
b4002,zraP,-1.421,,
b0183,rnhB,1.42,,
b1795,yeaQ,1.414,,
b1948,fliP,1.412,,
b2724,hycB,-1.41,,
b0770,ybhI,1.408,,
b1496,yddA,1.405,,
b2667,ygaV,-1.4,,
b0847,ybjL,-1.4,,
b2787,gudD,-1.385,,
b4124,dcuR,-1.385,,
b3051,yqiK,1.382,,
b3006,exbB,1.381,,
b1945,fliM,1.381,,
b0499,ylbH,1.379,,
b1878,flhE,1.375,,
b1324,tpx,1.372,,
b2329,aroC,-1.369,,
b1216,chaA,1.368,,
b1555,ydfR,-1.366,,
b1929,yedE,-1.366,,
b4003,zraS,-1.361,,
b0458,ylaC,1.357,,
b1590,ynfH,-1.356,,
b1490,yddV,1.352,,
b2736,ygbJ,1.349,,
b4019,metH,1.348,,
b2504,yfgG,1.348,,
b2780,pyrG,-1.347,,
b1784,yeaH,1.347,,
b2663,gabP,1.343,,
b2622,intA,1.343,,
b2129,yehX,1.33,,
b2637,yfjT,-1.33,,
b2284,nuoF,-1.329,,
b3523,yhjE,1.327,,
b2980,glcC,1.325,,
b3526,kdgK,-1.324,,
b1672,ydhW,-1.323,,
b3512,gadE,-1.321,,
b0197,metQ,1.318,,
b2264,menD,-1.318,,
b3005,exbD,1.316,,
b2604,yfiN,1.315,,
b0929,ompF,-1.315,,
b0352,mhpE,1.313,,
b1944,fliL,1.298,,
b3121,yhaC,-1.293,,
b3794,rffM,1.292,,
b2167,fruA,-1.284,,
b4001,yjaH,-1.282,,
b3452,ugpA,1.282,,
b0064,araC,-1.279,,
b1610,tus,-1.278,,
b2180,yejF,1.275,,
b2367,emrY,-1.269,,
b3691,dgoT,1.263,,
b2597,raiA,1.263,,
b2526,hscA,1.263,,
b0896,dmsC,-1.26,,
b4084,alsK,1.26,,
b1776,ydjL,1.26,,
b1752,ydjZ,-1.259,,
b3369,yhfL,-1.255,,
b2179,yejE,1.255,,
b3580,lyxK,-1.251,,
b0294,matA,1.251,,
b4299,yjhI,-1.245,,
b3897,frvR,1.245,,
b3403,pck,1.242,,
b1736,chbA,1.241,,
b0417,thiL,1.238,,
b2511,der,1.238,,
b2802,fucI,-1.235,,
b0940,ycbS,1.235,,
b0734,cydB,-1.235,,
b0262,afuC,1.233,,
b2226,yfaQ,1.232,,
b3571,malS,-1.231,,
b2147,yeiA,1.23,,
b2207,napD,1.225,,
b2522,sseB,1.217,,
b2574,nadB,-1.216,,
b1074,flgC,-1.214,,
b0802,ybiJ,1.213,,
b1890,motA,1.212,,
b3508,yhiD,1.211,,
b2956,yggM,1.21,,
b3011,yqhD,-1.21,,
b2306,hisP,1.209,,
b3583,yiaS,-1.208,,
b2224,atoB,1.208,,
b0805,fiu,1.205,,
b4097,phnK,-1.203,,
b3537,bcsF,1.203,,
b3428,glgP,-1.202,,
b0486,ybaT,-1.201,,
b0141,yadN,1.201,,
b1880,flhB,-1.201,,
b2061,wzb,1.199,,
b2673,nrdH,1.197,,
b0924,mukB,1.196,,
b1058,yceO,1.195,,
b2347,yfdC,1.194,,
b3604,lldR,1.189,,
b3830,ysgA,1.189,,
b1011,rutB,1.189,,
b1829,htpX,1.187,,
b1398,paaK,1.187,,
b3157,yhbT,-1.186,,
b1182,hlyE,-1.186,,
b3709,tnaB,1.181,,
b1171,ymgD,-1.181,,
b3645,dinD,-1.175,,
b1214,ychA,1.174,,
b3524,yhjG,1.172,,
b2462,eutS,1.17,,
b3477,nikB,1.166,,
b4013,metA,1.166,,
b0871,poxB,1.158,,
b2059,wcaA,1.158,,
b1054,lpxL,-1.157,,
b1205,ychH,-1.156,,
b1625,cnu,-1.156,,
b1465,narV,-1.156,,
b2735,ygbI,1.156,,
b2166,psuK,-1.155,,
b1513,lsrA,1.153,,
b4055,aphA,-1.152,,
b2285,nuoE,-1.149,,
b2212,alkB,-1.149,,
b3920,yiiQ,-1.147,,
b1503,ydeR,1.146,,
b1580,rspB,-1.146,,
b2707,srlR,-1.145,,
b0269,yagF,1.143,,
b3188,sfsB,1.142,,
b2123,yehR,-1.14,,
b4213,cpdB,1.138,,
b3437,gntK,-1.136,,
b0755,gpmA,1.136,,
b0284,yagR,-1.136,,
b2712,hypF,1.136,,
b2786,barA,1.134,,
b3073,patA,1.133,,
b2779,eno,-1.131,,
b1145,cohE,-1.128,,
b0945,pyrD,-1.127,,
b2924,mscS,1.123,,
b0583,entD,-1.121,,
b0129,yadI,1.12,,
b3927,glpF,-1.12,,
b2336,yfcS,-1.119,,
b0449,mdlB,1.118,,
b1895,uspC,1.117,,
b1854,pykA,-1.116,,
b1595,ynfL,1.112,,
b1370,insH,-1.111,,
b0682,ybfN,-1.111,,
b2202,napC,-1.11,,
b3152,yraR,1.11,,
b4399,creC,-1.11,,
b2540,hcaC,1.109,,
b1115,ycfT,1.109,,
b3563,yiaB,1.108,,
b0692,potE,-1.108,,
b0476,aes,-1.108,,
b2019,hisG,1.106,,
b2388,glk,-1.104,,
b0961,yccF,1.103,,
b2737,ygbK,1.103,,
b1930,yedF,-1.102,,
b3575,yiaK,-1.1,,
b0699,ybfA,-1.099,,
b2702,srlA,1.099,,
b0376,ampH,-1.098,,
b3624,rfaZ,-1.098,,
b2523,pepB,1.098,,
b0873,hcp,-1.097,,
b3071,yqjI,-1.096,,
b4121,yjdF,1.096,,
b2902,ygfF,1.095,,
b2107,yohN,1.095,,
b0587,fepE,-1.093,,
b1597,asr,1.093,,
b1906,yecH,-1.091,,
b0595,entB,1.087,,
b2525,fdx,1.087,,
b3079,ygjJ,-1.081,,
b0291,yagX,1.079,,
b3414,nfuA,1.078,,
b2380,ypdA,-1.077,,
b0035,caiE,1.077,,
b3364,tsgA,1.077,,
b1251,yciI,1.076,,
b1905,ftnA,-1.076,,
b2979,glcD,1.074,,
b2811,csdE,-1.073,,
b0606,ahpF,1.073,,
b0399,phoB,1.073,,
b2449,yffR,1.071,,
b1454,yncG,1.071,,
b3697,yidA,1.071,,
b4231,yjfF,1.07,,
b0753,ybgS,1.068,,
b1238,tdk,-1.068,,
b0683,fur,1.067,,
b3901,rhaM,1.067,,
b1293,sapB,1.066,,
b2307,hisM,1.066,,
b3657,yicJ,-1.066,,
b1139,lit,-1.064,,
b3135,agaA,-1.062,,
b1158,pinE,-1.062,,
b1797,yeaR,1.061,,
b4149,blc,1.06,,
b4067,actP,1.059,,
b0602,ybdN,1.058,,
b0750,nadA,-1.058,,
b4329,yjiG,-1.057,,
b3117,tdcB,1.057,,
b4367,fhuF,1.054,,
b3919,tpiA,-1.053,,
b0860,artJ,1.053,,
b1245,oppC,-1.051,,
b3143,yraI,-1.05,,
b0599,ybdH,1.05,,
b1971,yedY,-1.05,,
b1082,flgK,-1.05,,
b3921,yiiR,1.049,,
b3092,uxaC,-1.042,,
b2275,yfbP,-1.041,,
b0628,lipA,1.041,,
b0498,ybbC,1.04,,
b0328,yahN,1.04,,
b3546,eptB,-1.039,,
b3158,yhbU,-1.038,,
b1537,ydeJ,1.038,,
b2343,yfcZ,-1.037,,
b1259,yciG,1.037,,
b0707,ybgA,1.035,,
b1363,trkG,1.032,,
b2547,yphE,1.032,,
b2248,yfaX,-1.032,,
b0248,yafX,1.032,,
b1267,yciO,1.03,,
b2825,ppdB,1.03,,
b0315,yahA,-1.03,,
b0524,lpxH,-1.029,,
b2204,napH,-1.028,,
b2722,hycD,-1.028,,
b2524,iscX,1.028,,
b4214,cysQ,1.028,,
b0698,kdpA,1.025,,
b2247,yfaW,-1.025,,
b1748,astC,1.024,,
b3810,yigA,-1.024,,
b4090,rpiB,1.022,,
b4096,phnL,-1.017,,
b2255,arnA,1.017,,
b4230,ytfT,1.017,,
b2310,argT,1.017,,
b2182,bcr,1.017,,
b4089,rpiR,-1.015,,
b0819,ybiS,1.014,,
b4043,lexA,1.014,,
b2993,hybD,-1.014,,
b3160,yhbW,1.012,,
b4146,yjeK,1.012,,
b3269,yhdX,1.012,,
b2768,ygcP,1.011,,
b3770,ilvE,-1.008,,
b0198,metI,1.007,,
b2711,norW,1.007,,
b2050,wcaI,1.005,,
b0644,ybeQ,1.005,,
b1634,tppB,-1.002,,
b0601,ybdM,1.002,,
b3877,yihP,-1.001,,
b0347,mhpA,0.998,,
b0783,moaC,-0.997,,
b1410,ynbC,0.995,,
b2985,yghS,-0.994,,
b1542,ydfI,0.993,,
b1470,yddJ,-0.99,,
b1612,fumA,0.99,,
b3184,yhbE,-0.987,,
b4286,yjhV,-0.986,,
b1317,ycjU,0.986,,
b3020,ygiS,-0.986,,
b2873,hyuA,0.986,,
b1561,rem,-0.986,,
b1488,ddpX,0.985,,
b4311,nanC,0.983,,
b4072,nrfC,-0.983,,
b1600,mdtJ,0.979,,
b1735,chbR,-0.979,,
b2286,nuoC,-0.978,,
b2986,yghT,0.978,,
b2362,yfdS,-0.977,,
b2242,glpB,-0.977,,
b2771,ygcS,0.975,,
b1276,acnA,0.975,,
b2131,osmF,0.975,,
b1494,pqqL,0.974,,
b2266,elaB,-0.974,,
b4350,hsdR,-0.974,,
b2288,nuoA,-0.973,,
b2905,gcvT,0.973,,
b4035,malK,-0.973,,
b4394,yjjX,-0.973,,
b0584,fepA,0.971,,
b1392,paaE,0.97,,
b1556,essQ,-0.969,,
b0331,prpB,0.968,,
b4160,psd,-0.967,,
b1691,ydiN,0.967,,
b3494,uspB,0.967,,
b3456,livM,0.966,,
b2788,gudX,0.965,,
b0954,fabA,0.965,,
b3386,rpe,0.964,,
b3222,nanK,0.964,,
b3959,argB,0.962,,
b4198,ulaF,-0.962,,
b1589,ynfG,-0.962,,
b1099,holB,0.962,,
b1426,ydcH,-0.962,,
b2418,pdxK,-0.961,,
b1309,ycjM,0.961,,
b1436,yncJ,0.96,,
b4112,basS,0.959,,
b3925,glpX,-0.958,,
b0766,ybhA,0.953,,
b3637,rpmB,-0.953,,
b1655,ydhO,-0.952,,
b3041,ribB,-0.951,,
b3478,nikC,-0.951,,
b2346,vacJ,0.95,,
b1985,yeeO,0.949,,
b0629,ybeF,0.949,,
b3488,yhiJ,0.949,,
b1412,azoR,0.948,,
b4016,aceK,0.947,,
b3666,uhpT,-0.946,,
b0152,fhuD,0.946,,
b0535,fimZ,-0.944,,
b4107,yjdN,0.944,,
b1897,otsB,0.942,,
b1963,yedR,0.941,,
b0963,mgsA,-0.94,,
b3264,envR,0.938,,
b4095,phnM,-0.937,,
b3894,fdoG,0.937,,
b2674,nrdI,0.937,,
b4060,yjcB,0.935,,
b4318,fimF,-0.935,,
b0335,prpE,0.935,,
b2229,yfaT,0.935,,
b0046,kefF,0.935,,
b1791,yeaN,0.932,,
b0520,ylbF,0.932,,
b2460,eutQ,0.93,,
b1661,cfa,-0.929,,
b3089,sstT,-0.929,,
b2710,norV,-0.929,,
b3765,yifB,0.929,,
b1110,ycfJ,0.927,,
b0396,araJ,0.925,,
b1341,ydaM,0.924,,
b3582,yiaR,-0.923,,
b3654,xanP,0.923,,
b0126,can,0.921,,
b0353,mhpT,0.921,,
b2776,ygcE,0.918,,
b3086,ygjQ,-0.918,,
b0919,ycbJ,-0.918,,
b0259,insH,-0.918,,
b2818,argA,0.917,,
b1638,pdxH,-0.917,,
b1920,fliY,0.916,,
b4015,aceA,0.916,,
b0188,tilS,0.915,,
b4005,purD,0.915,,
b3882,yihU,0.914,,
b3942,katG,0.914,,
b2244,yfaD,-0.914,,
b0019,nhaA,0.914,,
b4000,hupA,-0.914,,
b1469,narU,0.912,,
b2672,ygaM,0.912,,
b2309,hisJ,0.912,,
b1576,ydfD,-0.911,,
b1755,ynjC,-0.911,,
b4393,trpR,-0.91,,
b3216,yhcD,-0.91,,
b0765,modC,0.91,,
b0704,ybfC,0.909,,
b4358,yjjN,0.909,,
b1926,fliT,0.908,,
b4045,yjbJ,0.908,,
b0192,nlpE,0.907,,
b2075,mdtB,0.907,,
b2280,nuoJ,0.907,,
b1492,gadC,-0.907,,
b0796,ybiH,-0.907,,
b4128,yjdK,-0.906,,
b1607,ydgC,0.904,,
b0099,mutT,0.903,,
b3938,metJ,0.898,,
b2807,ygdD,-0.897,,
b3344,yheM,-0.896,,
b1380,ldhA,0.896,,
b0992,yccM,-0.896,,
b0512,allB,0.894,,
b1970,hiuH,-0.894,,
b0877,ybjX,-0.893,,
b0733,cydA,-0.893,,
b3370,frlA,-0.893,,
b0293,matB,0.893,,
b3656,yicI,0.891,,
b2073,yegL,-0.89,,
b2900,yqfB,0.89,,
b4018,iclR,0.89,,
b2464,talA,0.889,,
b1843,yobB,0.887,,
b4117,adiA,0.885,,
b0108,ppdD,0.884,,
b0219,yafV,0.884,,
b0078,ilvH,-0.882,,
b3652,recG,0.881,,
b0790,ybhP,0.881,,
b1244,oppB,-0.879,,
b2740,ygbN,-0.878,,
b2447,yffP,0.877,,
b2321,flk,0.877,,
b0122,yacC,-0.877,,
b2003,yeeT,0.875,,
b0676,nagC,-0.874,,
b2049,cpsB,-0.874,,
b1953,yodD,0.873,,
b3533,bcsA,0.872,,
b3922,yiiS,-0.872,,
b3614,yibQ,0.872,,
b4176,yjeT,0.872,,
b2294,yfbU,-0.871,,
b0751,pnuC,-0.869,,
b3923,uspD,-0.868,,
b3726,pstA,0.866,,
b2887,ygfT,0.866,,
b4069,acs,0.866,,
b4028,yjbG,-0.865,,
b2234,nrdA,0.865,,
b4244,pyrI,-0.863,,
b2708,gutQ,-0.863,,
b3491,yhiM,-0.862,,
b1471,yddK,-0.86,,
b3510,hdeA,-0.86,,
b1296,puuP,0.86,,
b0070,setA,-0.859,,
b3856,mobB,0.857,,
b0199,metN,0.856,,
b2261,menC,-0.855,,
b3337,bfd,0.854,,
b1457,ydcD,-0.854,,
b4212,ytfH,0.854,,
b4381,deoC,-0.853,,
b3690,cbrA,0.852,,
b1388,paaA,-0.851,,
b0523,purE,-0.85,,
b1907,tyrP,0.85,,
b3818,yigG,0.849,,
b0441,ppiD,-0.849,,
b2646,ypjF,0.849,,
b0390,aroM,0.848,,
b0825,fsaA,-0.848,,
b2563,acpS,0.848,,
b1438,ydcQ,-0.847,,
b1152,jayE,0.847,,
b4088,alsB,-0.846,,
b1468,narZ,0.846,,
b2571,rseB,-0.846,,
b3661,nlpA,0.845,,
b1521,uxaB,0.845,,
b3433,asd,-0.844,,
b2968,yghD,0.844,,
b3351,kefG,0.843,,
b0127,yadG,-0.842,,
b2789,gudP,0.841,,
b3995,rsd,0.841,,
b2269,elaD,-0.841,,
b3592,yibF,0.84,,
b3795,yifK,0.84,,
b0063,araB,-0.84,,
b2751,cysN,0.84,,
b4206,ytfB,0.84,,
b2845,yqeG,0.839,,
b1676,pykF,-0.839,,
b0785,moaE,-0.839,,
b2199,ccmC,0.839,,
b4170,mutL,0.838,,
b4210,ytfF,0.838,,
b3771,ilvD,-0.838,,
b2007,yeeX,-0.838,,
b2679,proX,0.836,,
b2766,ygcN,-0.836,,
b1896,otsA,0.835,,
b0161,degP,0.835,,
b2584,yfiQ,-0.834,,
b1482,osmC,0.833,,
b0899,ycaM,0.833,,
b2211,yojI,0.833,,
b2886,ygfS,-0.832,,
b0230,lafU,0.832,,
b0964,yccT,0.832,,
b3591,selA,-0.83,,
b2934,cmtB,0.828,,
b0995,torR,-0.827,,
b3082,ygjM,0.825,,
b3670,ilvN,-0.824,,
b3446,yrhB,-0.824,,
b2442,intZ,0.823,,
b2579,yfiD,-0.822,,
b4337,mdtM,-0.822,,
b3655,yicH,0.822,,
b4245,pyrB,-0.822,,
b4064,yjcD,0.822,,
b3320,rplC,-0.821,,
b3885,yihX,-0.821,,
b0342,lacA,0.821,,
b0381,ddlA,-0.821,,
b2200,ccmB,0.82,,
b3754,hsrA,-0.82,,
b0564,appY,-0.819,,
b0531,sfmC,-0.818,,
b2298,yfcC,-0.818,,
b2299,yfcD,0.817,,
b2398,yfeC,0.817,,
b4308,yjhR,0.816,,
b3994,thiC,0.816,,
b3394,hofN,0.815,,
b3404,envZ,0.814,,
b1393,paaF,0.814,,
b3368,cysG,0.813,,
b0071,leuD,-0.813,,
b3718,yieK,0.813,,
b0617,citD,-0.811,,
b3800,aslB,0.811,,
b2260,menE,-0.808,,
b0622,pagP,-0.807,,
b2650,ypjC,0.806,,
b0527,ybcI,0.806,,
b2778,ygcG,-0.803,,
b2957,ansB,-0.803,,
b0697,kdpB,0.802,,
b1730,ydjO,-0.801,,
b1695,ydiO,0.801,,
b0812,dps,0.799,,
b3612,gpmM,-0.798,,
b4292,fecR,-0.797,,
b4139,aspA,-0.797,,
b3943,yijE,0.797,,
b1575,dicB,0.796,,
b0236,prfH,-0.793,,
b0567,ybcH,-0.793,,
b0080,fruR,-0.793,,
b0876,ybjD,-0.793,,
b3146,yraL,0.789,,
b2066,udk,-0.787,,
b3266,acrF,-0.786,,
b2519,pbpC,-0.785,,
b3176,glmM,-0.783,,
b3502,arsB,0.783,,
b4263,yjgR,0.783,,
b0857,potI,0.783,,
b0569,nfrB,-0.782,,
b2451,eutA,-0.78,,
b3529,yhjK,-0.78,,
b3453,ugpB,0.78,,
b1313,ycjQ,0.779,,
b1243,oppA,-0.778,,
b2777,ygcF,-0.776,,
b0547,ybcN,0.776,,
b1702,pps,0.776,,
b2407,xapA,0.775,,
b2537,hcaR,0.775,,
b2276,nuoN,-0.774,,
b0301,ykgB,0.774,,
b1571,ydfA,-0.773,,
b1495,yddB,0.772,,
b3601,mtlR,0.772,,
b3543,dppB,-0.772,,
b0784,moaD,-0.77,,
b2296,ackA,-0.769,,
b3881,yihT,-0.769,,
b0909,ycaL,0.768,,
b2304,yfcH,0.768,,
b0560,nohD,0.768,,
b1174,minE,-0.766,,
b1790,yeaM,0.766,,
b1777,yeaC,0.764,,
b3960,argH,0.764,,
b1696,ydiP,0.763,,
b0834,yliF,-0.763,,
b4186,yjfC,-0.762,,
b4326,iraD,0.762,,
b4154,frdA,-0.761,,
b1055,yceA,0.761,,
b3963,fabR,-0.76,,
b4238,nrdD,0.76,,
b0852,rimK,0.76,,
b1455,yncH,-0.759,,
b2201,ccmA,-0.758,,
b1596,ynfM,0.757,,
b1746,astD,0.756,,
b2069,yegD,0.756,,
b0735,ybgE,-0.755,,
b0461,tomB,-0.755,,
b2632,yfjP,-0.754,,
b0944,ycbF,0.754,,
b1881,cheZ,-0.753,,
b3827,yigM,0.753,,
b3483,yhhH,-0.753,,
b2060,wzc,0.752,,
b3474,yhhT,-0.752,,
b4075,nrfF,0.751,,
b0133,panC,0.75,,
b2305,yfcI,0.75,,
b2048,cpsG,0.75,,
b4336,yjiN,0.749,,
b2875,yqeB,0.748,,
b0650,hscC,0.748,,
b3846,fadB,0.747,,
b1862,yebB,-0.747,,
b2903,gcvP,0.747,,
b0593,entC,0.746,,
b3520,yhjB,0.746,,
b2128,yehW,0.745,,
b3507,dctR,0.744,,
b3910,yiiM,0.744,,
b0507,gcl,0.743,,
b1397,paaJ,0.742,,
b0343,lacY,0.742,,
b0647,ybeT,-0.742,,
b0156,erpA,0.742,,
b1312,ycjP,0.741,,
b2752,cysD,0.741,,
b2926,pgk,-0.74,,
b4345,mcrC,0.74,,
b2840,ygeA,-0.738,,
b2565,recO,-0.735,,
b0932,pepN,0.734,,
b2824,ygdB,-0.734,,
b3723,bglG,0.734,,
b3166,truB,-0.733,,
b0757,galK,-0.733,,
b3500,gor,-0.733,,
b1407,ydbD,0.732,,
b4047,yjbL,0.732,,
b4012,yjaB,0.732,,
b2086,yegS,0.731,,
b2177,yejA,-0.731,,
b2253,arnB,0.731,,
b0996,torC,0.731,,
b0213,yafS,0.729,,
b3940,metL,0.728,,
b1150,ymfR,0.727,,
b1901,araF,0.727,,
b2634,yfjR,0.726,,
b3153,yhbO,0.726,,
b2373,oxc,-0.725,,
b1698,ydiR,0.725,,
b1399,paaX,0.725,,
b0793,ybhS,-0.725,,
b3314,rpsC,-0.725,,
b1039,csgE,0.724,,
b3887,dtd,-0.723,,
b3892,fdoI,-0.723,,
b0008,talB,0.723,,
b3425,glpE,0.722,,
b0600,ybdL,0.722,,
b2008,yeeA,0.722,,
b2720,hycF,-0.722,,
b0131,panD,-0.721,,
b1522,yneF,-0.721,,
b1321,ycjX,0.72,,
b3557,insJ,-0.718,,
b4102,phnF,-0.718,,
b1516,lsrB,-0.718,,
b1394,paaG,-0.718,,
b3579,yiaO,0.717,,
b2271,yfbL,-0.716,,
b0709,ybgH,0.716,,
b3573,ysaA,-0.715,,
b2384,ypdE,-0.715,,
b2507,guaA,-0.715,,
b1706,ydiU,0.714,,
b1814,sdaA,0.714,,
