gene_id,gene_symbol,log2fc,pvalue,padj
b1714,pheS,-1.902,,
b4400,creD,1.902,,
b1563,relE,1.896,,
b2289,lrhA,1.896,,
b2979,glcD,-1.895,,
b0710,ybgI,-1.895,,
b1025,ycdT,1.894,,
b3514,mdtF,-1.892,,
b3307,rpsN,-1.888,,
b3932,hslV,1.886,,
b3038,ygiC,-1.885,,
b0114,aceE,-1.884,,
b3507,dctR,-1.882,,
b0432,cyoA,-1.881,,
b0809,glnQ,-1.879,,
b1923,fliC,1.876,,
b0928,aspC,-1.874,,
b1042,csgA,1.872,,
b3417,malP,-1.872,,
b3816,corA,1.869,,
b1968,yedV,1.868,,
b3136,agaS,-1.867,,
b1982,amn,-1.866,,
b2319,usg,-1.865,,
b2085,yegR,1.863,,
b3061,ttdA,1.863,,
b1744,astE,-1.861,,
b3309,rplX,-1.86,,
b4185,yjfM,1.86,,
b3098,yqjD,-1.859,,
b2482,hyfB,-1.856,,
b3305,rplF,-1.855,,
b1610,tus,1.855,,
b2673,nrdH,-1.854,,
b0688,pgm,-1.853,,
b3340,fusA,-1.852,,
b0787,ybhM,1.848,,
b1806,yeaY,1.846,,
b3930,menA,1.841,,
b2277,nuoM,-1.841,,
b1682,sufC,-1.839,,
b1660,ydhC,-1.839,,
b4100,phnH,1.837,,
b0814,ompX,-1.836,,
b0168,map,-1.836,,
b4278,insG,1.833,,
b4384,deoD,-1.829,,
b1876,argS,-1.829,,
b1559,quuQ,1.829,,
b0674,asnB,-1.823,,
b3561,wecH,1.821,,
b1433,ydcO,1.819,,
b1746,astD,-1.819,,
b2287,nuoB,-1.819,,
b0810,glnP,-1.817,,
b3928,zapB,1.815,,
b2432,yfeY,1.807,,
b3983,rplK,-1.806,,
b2368,emrK,1.803,,
b1772,ydjH,1.8,,
b1944,fliL,1.794,,
b3812,yigB,-1.794,,
b1664,ydhQ,1.793,,
b0836,bssR,-1.792,,
b1650,nemA,-1.791,,
b2616,recN,1.788,,
b2153,folE,-1.784,,
b1150,ymfR,-1.783,,
b2270,yfbK,1.782,,
b1499,ydeO,1.781,,
b4175,hflC,1.778,,
b0789,ybhO,-1.777,,
b0131,panD,-1.776,,
b2144,sanA,-1.774,,
b3700,recF,1.773,,
b3486,rbbA,-1.772,,
b3097,yqjC,-1.772,,
b0827,moeA,-1.771,,
b4036,lamB,1.769,,
b3362,yhfG,-1.768,,
b2367,emrY,1.766,,
b2296,ackA,-1.765,,
b1564,relB,1.761,,
b2860,insD,1.76,,
b1104,ycfL,-1.758,,
b2607,trmD,-1.755,,
b3367,nirC,-1.754,,
b0430,cyoC,-1.753,,
b1083,flgL,1.748,,
b1594,dgsA,1.747,,
b1344,ttcA,1.747,,
b3046,yqiG,1.745,,
b2214,apbE,-1.742,,
b2291,yfbR,-1.741,,
b3734,atpA,-1.739,,
b2133,dld,-1.738,,
b3570,bax,1.738,,
b3708,tnaA,1.736,,
b0613,citG,-1.727,,
b3980,tufB,-1.726,,
b3648,gmk,-1.719,,
b0317,yahC,-1.718,,
b2670,ygaW,1.717,,
b1118,lolE,-1.709,,
b1643,ydhI,1.709,,
b1530,marR,1.705,,
b2015,yeeY,1.704,,
b1490,yddV,-1.703,,
b3250,mreC,1.701,,
b1246,oppD,-1.698,,
b2835,lplT,-1.697,,
b0416,nusB,1.695,,
b3304,rplR,-1.694,,
b3056,cca,1.694,,
b2725,hycA,-1.688,,
b2093,gatB,-1.686,,
b2360,yfdQ,-1.684,,
b4213,cpdB,1.68,,
b0610,rnk,-1.68,,
b1897,otsB,-1.68,,
b1058,yceO,1.68,,
b0726,sucA,-1.678,,
b4101,phnG,-1.677,,
b0273,argF,-1.675,,
b3755,yieP,-1.673,,
b3608,gpsA,-1.673,,
b1476,fdnI,1.669,,
b3303,rpsE,-1.666,,
b0115,aceF,-1.665,,
b1051,msyB,-1.664,,
b3301,rplO,-1.664,,
b2467,nudK,-1.663,,
b1163,ycgF,1.663,,
b0918,kdsB,-1.661,,
b3527,yhjJ,1.656,,
b4202,rpsR,-1.653,,
b4176,yjeT,1.653,,
b1409,ynbB,1.65,,
b3300,secY,-1.648,,
b1412,azoR,-1.647,,
b3207,yrbL,-1.643,,
b3249,mreD,1.638,,
b2511,der,1.636,,
b1838,pphA,1.633,,
b2779,eno,-1.632,,
b4297,yjhG,1.624,,
b0058,rluA,1.623,,
b4317,fimD,1.622,,
b2754,ygbF,1.617,,
b2250,yfaZ,1.616,,
b1783,yeaG,-1.615,,
b0811,glnH,-1.614,,
b2137,yohF,-1.613,,
b3722,bglF,1.613,,
b3248,yhdE,1.612,,
b1326,mpaA,-1.612,,
b0592,fepB,-1.612,,
b3941,metF,-1.611,,
b3962,sthA,-1.61,,
b0364,yaiS,-1.609,,
b1493,gadB,-1.608,,
b2809,ygdI,1.607,,
b0864,artP,-1.606,,
b2339,yfcV,1.606,,
b4107,yjdN,-1.605,,
b2791,truC,-1.604,,
b4172,hfq,1.602,,
b4118,melR,-1.602,,
b1732,katE,-1.601,,
b2416,ptsI,-1.599,,
b0624,crcB,-1.597,,
b3155,yhbQ,-1.596,,
b2548,yphF,1.595,,
b3572,avtA,-1.594,,
b1811,yoaH,1.592,,
b1384,feaR,-1.592,,
b1103,hinT,-1.59,,
b0850,ybjC,-1.588,,
b4222,ytfP,1.587,,
b1832,yebR,-1.586,,
b2372,yfdV,1.585,,
b2190,yejO,1.583,,
b1505,ydeT,1.583,,
b1323,tyrR,1.581,,
b0630,lipB,1.581,,
b2279,nuoK,-1.58,,
b2197,ccmE,-1.579,,
b3547,yhjX,-1.578,,
b3399,yrfG,1.578,,
b1932,yedL,-1.578,,
b2215,ompC,-1.575,,
b1188,ycgB,-1.573,,
b1422,ydcI,1.572,,
b2630,rnlA,1.572,,
b2253,arnB,-1.571,,
b1488,ddpX,-1.571,,
b2566,era,1.567,,
b2610,ffh,1.566,,
b0684,fldA,-1.564,,
b1277,ribA,-1.563,,
b2572,rseA,1.562,,
b4131,cadA,1.559,,
b2608,rimM,-1.556,,
b3322,gspB,1.555,,
b0692,potE,1.555,,
b1050,yceK,-1.555,,
b2983,yghQ,1.554,,
b1532,marB,1.554,,
b0152,fhuD,-1.553,,
b1756,ynjD,-1.553,,
b0862,artQ,-1.545,,
b4221,ytfN,1.545,,
b3289,rsmB,-1.542,,
b0287,yagU,-1.541,,
b2321,flk,-1.541,,
b1214,ychA,-1.538,,
b3729,glmS,-1.535,,
b1001,yccE,1.533,,
b3059,plsY,-1.532,,
b1454,yncG,-1.531,,
b0091,murC,-1.531,,
b1156,tfaE,1.53,,
b2217,rcsB,-1.53,,
b3924,fpr,-1.529,,
b3668,uhpB,-1.525,,
b0319,yahE,1.523,,
b3664,yicO,1.523,,
b0881,clpS,1.522,,
b3142,yraH,1.522,,
b4154,frdA,-1.52,,
b0308,ykgG,1.52,,
b0348,mhpB,-1.519,,
b0340,cynS,-1.519,,
b3005,exbD,-1.516,,
b3810,yigA,-1.516,,
b1205,ychH,1.516,,
b0727,sucB,-1.514,,
b1286,rnb,-1.513,,
b2567,rnc,1.508,,
b1495,yddB,1.508,,
b3140,agaD,-1.508,,
b1057,yceJ,-1.508,,
b3647,ligB,-1.507,,
b1115,ycfT,1.507,,
b1209,lolB,-1.506,,
b1250,kch,-1.506,,
b1258,yciF,1.504,,
b1630,rsxD,-1.504,,
b3696,yidX,1.504,,
b3190,yrbA,-1.502,,
b0818,ybiR,1.502,,
b3255,accB,-1.501,,
b1991,cobT,1.501,,
b2281,nuoI,-1.499,,
b0707,ybgA,-1.499,,
b3542,dppC,-1.498,,
b3181,greA,1.497,,
b1539,ydfG,-1.495,,
b0124,gcd,-1.493,,
b1489,dos,-1.492,,
b1449,yncB,-1.492,,
b0911,rpsA,-1.492,,
b3609,secB,-1.488,,
b1796,yoaG,1.487,,
b0685,ybfE,-1.485,,
b0614,citX,-1.482,,
b1064,grxB,-1.478,,
b0632,dacA,-1.478,,
b3231,rplM,-1.476,,
b0102,yacF,-1.476,,
b1088,yceD,-1.476,,
b0761,modE,-1.475,,
b2870,ygeW,-1.474,,
b1503,ydeR,1.473,,
b1034,ycdX,-1.473,,
b2374,frc,1.473,,
b2275,yfbP,1.471,,
b4327,yjiE,-1.47,,
b3560,glyQ,-1.469,,
b1199,dhaL,-1.467,,
b2329,aroC,-1.466,,
b2297,pta,-1.462,,
b3366,nirD,1.461,,
b2804,fucU,1.46,,
b1075,flgD,-1.46,,
b3460,livJ,1.455,,
b3006,exbB,-1.454,,
b4376,osmY,-1.451,,
b2756,casE,1.448,,
b3260,dusB,-1.447,,
b2284,nuoF,-1.447,,
b2747,ispD,-1.447,,
b3458,livK,-1.446,,
b2320,pdxB,-1.446,,
b2495,yfgD,1.446,,
b4129,lysU,-1.446,,
b2597,raiA,1.444,,
b2988,gsp,-1.444,,
b3886,yihY,-1.442,,
b2678,proW,-1.44,,
b0070,setA,1.439,,
b3999,yjaG,-1.437,,
b2842,kduD,-1.434,,
b2897,ygfY,-1.434,,
b2619,yfjG,1.433,,
b1468,narZ,-1.432,,
b1171,ymgD,1.429,,
b0059,hepA,1.428,,
b0887,cydD,-1.426,,
b2584,yfiQ,-1.425,,
b4366,bglJ,-1.425,,
b2838,lysA,1.423,,
b2758,casC,1.421,,
b3870,glnA,-1.42,,
b2618,yfjF,1.42,,
b3940,metL,1.418,,
b1211,prfA,-1.417,,
b0791,ybhQ,1.414,,
b0999,cbpM,-1.412,,
b3516,gadX,-1.409,,
b2442,intZ,-1.409,,
b0156,erpA,1.408,,
b2166,psuK,1.407,,
b3610,grxC,-1.405,,
b2749,ygbE,-1.405,,
b2927,epd,-1.404,,
b1176,minC,-1.403,,
b0880,cspD,1.402,,
b3266,acrF,1.401,,
b2393,nupC,-1.4,,
b0447,ybaO,-1.4,,
b1251,yciI,-1.399,,
b3984,rplA,-1.399,,
b3667,uhpC,1.398,,
b0164,yaeI,1.397,,
b2290,yfbQ,-1.395,,
b4322,uxuA,1.394,,
b2829,ptsP,-1.394,,
b1473,yddG,-1.392,,
b0005,yaaX,-1.391,,
b2221,atoD,-1.389,,
b3262,yhdJ,1.388,,
b3497,yhiQ,1.387,,
b2834,tas,-1.385,,
b2977,glcG,1.385,,
b0964,yccT,1.385,,
b0867,amiD,-1.384,,
b2708,gutQ,-1.383,,
b0470,dnaX,-1.379,,
b0286,yagT,-1.378,,
b1719,thrS,-1.378,,
b1093,fabG,-1.376,,
b1224,narG,-1.375,,
b2071,yegJ,1.371,,
b0396,araJ,-1.371,,
b3875,ompL,1.37,,
b4308,yjhR,1.368,,
b4025,pgi,-1.367,,
b0732,mngB,1.365,,
b0446,cof,1.362,,
b0980,appA,-1.361,,
b2238,yfaH,1.361,,
b0237,pepD,-1.36,,
b2099,yegU,-1.359,,
b4217,ytfK,1.357,,
b0292,matC,1.355,,
b0844,ybjI,1.355,,
b4328,iadA,-1.354,,
b0048,folA,-1.351,,
b1572,ydfB,1.35,,
b1800,yeaU,-1.349,,
b4071,nrfB,-1.347,,
b3649,rpoZ,-1.347,,
b0783,moaC,-1.343,,
b2593,yfiH,-1.342,,
b2226,yfaQ,1.339,,
b0378,yaiW,1.337,,
b2902,ygfF,-1.334,,
b3014,yqhH,1.333,,
b0683,fur,-1.327,,
b1393,paaF,-1.326,,
b1108,ycfP,-1.326,,
b3176,glmM,1.326,,
b2235,nrdB,-1.324,,
b2803,fucK,1.324,,
b4241,treR,-1.322,,
b2484,hyfD,-1.319,,
b1059,solA,1.318,,
b1109,ndh,-1.318,,
b0498,ybbC,1.317,,
b4257,yjgN,1.315,,
b3421,rtcB,1.314,,
b3873,yihM,1.314,,
b0516,allC,1.312,,
b3937,yiiX,1.312,,
b2846,yqeH,1.312,,
b2558,mltF,-1.311,,
b3128,garD,1.31,,
b2352,gtrS,-1.309,,
b4258,valS,1.309,,
b2698,recX,-1.309,,
b2871,ygeX,-1.307,,
b2867,xdhB,-1.306,,
b0785,moaE,-1.305,,
b1483,ddpF,-1.303,,
b4054,tyrB,-1.301,,
b2676,nrdF,-1.298,,
b4310,nanM,1.296,,
b2079,baeR,-1.295,,
b2770,ygcR,1.294,,
b2516,rodZ,-1.293,,
b0662,ubiF,-1.292,,
b3251,mreB,1.291,,
b2886,ygfS,1.291,,
b4126,yjdI,-1.291,,
b0775,bioB,-1.29,,
b4346,mcrB,1.289,,
b3730,glmU,-1.289,,
b0796,ybiH,-1.288,,
b2282,nuoH,-1.287,,
b3353,yheT,-1.287,,
b3519,treF,-1.286,,
b1833,yebS,-1.285,,
b3032,cpdA,-1.285,,
b3650,spoT,-1.284,,
b3389,aroB,-1.284,,
b0133,panC,-1.279,,
b0347,mhpA,1.278,,
b1604,ydgH,-1.275,,
b0885,aat,-1.274,,
b0659,ybeY,1.274,,
b1546,tfaQ,1.274,,
b0790,ybhP,-1.27,,
b1502,ydeQ,1.27,,
b0167,glnD,-1.268,,
b0521,ybcF,-1.267,,
b2266,elaB,-1.267,,
b1745,astB,-1.267,,
b4145,yjeJ,1.266,,
b3691,dgoT,1.266,,
b1589,ynfG,-1.265,,
b3132,kbaZ,-1.263,,
b4174,hflK,1.262,,
b1730,ydjO,1.262,,
b2477,bamC,1.261,,
b0330,prpR,-1.261,,
b1762,ynjI,1.261,,
b1312,ycjP,-1.261,,
b3288,fmt,-1.26,,
b0889,lrp,-1.26,,
b0544,ybcK,1.26,,
b2187,yejL,-1.26,,
b2211,yojI,-1.259,,
b0655,gltI,-1.259,,
b3082,ygjM,1.259,,
b4035,malK,-1.257,,
b3357,crp,-1.257,,
b0506,allR,1.256,,
b3566,xylF,1.254,,
b0247,ykfG,-1.253,,
b2194,ccmH,1.253,,
b1906,yecH,-1.251,,
b0587,fepE,1.25,,
b1370,insH,-1.249,,
b0770,ybhI,1.249,,
b4227,ytfQ,1.248,,
b2998,yghW,-1.246,,
b0228,yafM,-1.245,,
b3701,dnaN,-1.245,,
b3099,yqjE,-1.245,,
b0546,ybcM,1.245,,
b2307,hisM,-1.243,,
b0853,ybjN,-1.241,,
b3690,cbrA,1.24,,
b1407,ydbD,1.24,,
b3712,yieE,1.239,,
b2103,thiD,-1.239,,
b3205,yhbJ,-1.239,,
b1315,ycjS,-1.238,,
b1346,ydaQ,1.237,,
b1587,ynfE,-1.237,,
b0284,yagR,-1.236,,
b1558,cspF,1.236,,
b3618,yibB,1.233,,
b3639,dfp,-1.232,,
b3103,yhaH,1.23,,
b2533,suhB,1.229,,
b4037,malM,1.227,,
b0700,rhsC,-1.226,,
b4293,fecI,-1.226,,
b4201,priB,-1.226,,
b2375,yfdX,1.225,,
b2302,yfcG,-1.221,,
b2727,hypB,-1.221,,
b0488,ybbJ,-1.219,,
b0886,cydC,-1.219,,
b1077,flgF,1.219,,
b4029,yjbH,1.219,,
b4353,yjiX,-1.217,,
b1793,yoaF,-1.217,,
b0658,ybeX,1.217,,
b4128,yjdK,1.216,,
b0494,tesA,-1.215,,
b2847,yqeI,-1.214,,
b2497,uraA,-1.214,,
b2903,gcvP,-1.213,,
b2909,ygfB,-1.212,,
b0577,ybdG,-1.211,,
b0084,ftsI,-1.21,,
b4367,fhuF,-1.209,,
b2812,ygdL,1.209,,
b1145,cohE,1.208,,
b4122,fumB,-1.208,,
b2685,emrA,1.207,,
b0693,speF,-1.207,,
b2055,wcaE,1.207,,
b3548,yhjY,1.207,,
b1172,ymgG,1.205,,
b4210,ytfF,1.204,,
b2021,hisC,-1.204,,
b2700,ygaD,1.203,,
b1701,fadK,1.202,,
b3102,yqjG,-1.202,,
b3048,yqiI,1.2,,
b0829,gsiA,-1.197,,
b2303,folX,-1.196,,
b0011,yaaW,1.196,,
b0471,ybaB,-1.195,,
b1486,ddpB,-1.194,,
b0198,metI,-1.194,,
b2409,yfeR,1.193,,
b1602,pntB,1.192,,
b0758,galT,-1.192,,
b2446,yffO,1.189,,
b4000,hupA,-1.189,,
b0128,yadH,-1.188,,
b0890,ftsK,1.188,,
b0741,pal,-1.188,,
b0876,ybjD,1.186,,
b3607,cysE,-1.183,,
b1203,ychF,1.181,,
b3780,rhlB,-1.181,,
b3284,smg,-1.18,,
b4358,yjjN,1.18,,
b1492,gadC,-1.178,,
b2741,rpoS,-1.178,,
b3737,atpE,-1.176,,
b2120,yehM,1.175,,
b3034,nudF,-1.175,,
b3890,yiiF,1.173,,
b1198,dhaM,-1.172,,
b3929,rraA,1.171,,
b1950,fliR,1.166,,
b4243,yjgF,-1.166,,
b1402,insD,1.165,,
b3386,rpe,-1.165,,
b0493,ybbO,-1.164,,
b4079,fdhF,1.164,,
b2690,yqaB,1.164,,
b0242,proB,-1.163,,
b1942,fliJ,1.163,,
b3936,rpmE,1.162,,
b1843,yobB,1.161,,
b3202,rpoN,-1.16,,
b1457,ydcD,1.159,,
b1622,malY,-1.159,,
b4173,hflX,1.158,,
