gene_id,gene_symbol,log2fc,pvalue,padj
b1819,manZ,0.618,,
b2648,pinH,-0.618,,
b3558,insK,0.618,,
b2388,glk,0.618,,
b2024,hisA,0.617,,
b2410,yfeH,0.617,,
b0861,artM,0.616,,
b2742,nlpD,0.616,,
b0903,pflB,0.615,,
b2487,hyfG,0.614,,
b1737,chbC,0.614,,
b0783,moaC,-0.613,,
b4148,sugE,0.612,,
b2796,sdaC,-0.612,,
b2632,yfjP,-0.612,,
b0034,caiF,0.611,,
b3453,ugpB,-0.611,,
b3816,corA,0.611,,
b3430,glgC,-0.611,,
b3743,asnC,0.61,,
b4292,fecR,-0.61,,
b0207,dkgB,-0.609,,
b2573,rpoE,-0.609,,
b0093,ftsQ,-0.608,,
b0802,ybiJ,-0.608,,
b1241,adhE,-0.607,,
b1408,ynbA,-0.607,,
b2095,gatZ,-0.606,,
b1011,rutB,0.606,,
b2662,gabT,-0.606,,
b3051,yqiK,-0.605,,
b0522,purK,0.605,,
b0121,speE,0.605,,
b3629,rfaS,0.604,,
b0858,ybjO,-0.602,,
b2631,yfjO,0.602,,
b0290,yagW,-0.602,,
b4332,yjiJ,-0.602,,
b1607,ydgC,0.599,,
b0831,gsiC,0.599,,
b3079,ygjJ,0.599,,
b3909,kdgT,-0.598,,
b2835,lplT,0.598,,
b1356,racR,0.597,,
b0513,ybbY,0.597,,
b2985,yghS,-0.596,,
b0994,torT,-0.596,,
b0984,gfcD,-0.594,,
b0306,ykgE,-0.594,,
b3865,yihA,0.594,,
b1000,cbpA,-0.594,,
b1861,ruvA,0.593,,
b1428,ydcK,-0.592,,
b0788,ybhN,0.592,,
b1497,ydeM,-0.592,,
b2111,yehD,-0.592,,
b2963,mltC,-0.592,,
b3944,yijF,-0.59,,
b0685,ybfE,-0.59,,
b0154,hemL,0.589,,
b2462,eutS,0.589,,
b1257,yciE,0.588,,
b3532,bcsB,-0.588,,
b1448,yncA,0.587,,
b3701,dnaN,-0.586,,
b1677,lpp,-0.585,,
b4069,acs,-0.583,,
b1679,sufE,-0.583,,
b3922,yiiS,-0.582,,
b4000,hupA,-0.582,,
b0718,ybgQ,0.582,,
b2213,ada,-0.582,,
b2493,yfgO,0.582,,
b2389,yfeO,0.582,,
b2738,ygbL,-0.581,,
b2902,ygfF,0.581,,
b2417,crr,0.58,,
b2253,arnB,-0.579,,
b2449,yffR,-0.579,,
b2241,glpA,0.579,,
b4308,yjhR,-0.579,,
b2415,ptsH,0.579,,
b2446,yffO,-0.579,,
b1477,yddM,0.578,,
b1161,ycgX,-0.577,,
b1086,rluC,0.576,,
b4309,yjhS,-0.576,,
b2051,gmm,0.575,,
b1781,yeaE,0.574,,
b1716,rplT,0.572,,
b0252,yafZ,-0.571,,
b0982,etp,-0.57,,
b2957,ansB,0.57,,
b2208,napF,0.57,,
b1374,pinR,0.57,,
b4365,yjjQ,-0.57,,
b0232,yafN,0.569,,
b3209,elbB,-0.569,,
b3350,kefB,-0.568,,
b1816,yoaE,0.568,,
b1358,ydaT,-0.568,,
b2244,yfaD,0.568,,
b1353,sieB,0.566,,
b1225,narH,-0.566,,
b1661,cfa,-0.566,,
b4204,yjfZ,-0.566,,
b3160,yhbW,-0.566,,
b1286,rnb,0.565,,
b3517,gadA,-0.565,,
b0087,mraY,-0.564,,
b1490,yddV,-0.564,,
b3395,hofM,-0.563,,
b1803,yeaX,-0.563,,
b0909,ycaL,-0.563,,
b1200,dhaK,-0.562,,
b2432,yfeY,-0.562,,
b1333,uspE,0.561,,
b1511,lsrK,-0.56,,
b1818,manY,0.56,,
b4366,bglJ,0.56,,
b3457,livH,-0.559,,
b0504,allS,-0.559,,
b2300,yfcE,-0.559,,
b1619,hdhA,-0.559,,
b0862,artQ,0.558,,
b3070,yqjH,-0.558,,
b2225,yfaP,0.558,,
b1195,ymgE,-0.557,,
b1829,htpX,0.557,,
b2299,yfcD,-0.557,,
b4194,ulaB,-0.556,,
b1152,jayE,-0.556,,
b3625,rfaY,0.556,,
b1316,ycjT,-0.556,,
b0092,ddlB,-0.555,,
b1782,mipA,0.554,,
b1116,lolC,0.554,,
b2677,proV,0.554,,
b1482,osmC,0.553,,
b1684,sufA,-0.553,,
b1660,ydhC,-0.552,,
b0602,ybdN,-0.552,,
b2395,yfeA,-0.552,,
b2683,ygaH,0.552,,
b0019,nhaA,0.552,,
b4198,ulaF,-0.551,,
b1101,ptsG,0.551,,
b2732,ygbA,-0.55,,
b0897,ycaC,0.55,,
b3268,yhdW,-0.55,,
b2726,hypA,-0.55,,
b1761,gdhA,-0.55,,
b1033,ghrA,0.549,,
b2272,yfbM,0.549,,
b4099,phnI,-0.548,,
b0035,caiE,-0.548,,
b0390,aroM,-0.548,,
b2987,pitB,-0.548,,
b0496,ybbP,0.548,,
b4144,yjeI,0.548,,
b0990,cspG,0.546,,
b1024,pgaA,-0.546,,
b3426,glpD,0.545,,
b1678,ynhG,-0.545,,
b1468,narZ,-0.545,,
b1841,yobA,0.545,,
b1583,ynfB,-0.544,,
b1100,ycfH,0.543,,
b3857,mobA,0.542,,
b0926,ycbK,0.542,,
b0517,allD,-0.542,,
b1087,yceF,0.542,,
b1196,ycgY,-0.542,,
b3990,thiH,0.541,,
b1252,tonB,-0.541,,
b0113,pdhR,-0.541,,
b0695,kdpD,-0.54,,
b0479,fsr,-0.54,,
b0841,ybjG,-0.539,,
b3663,yicN,0.539,,
b0530,sfmA,-0.539,,
b0221,fadE,-0.539,,
b2085,yegR,-0.538,,
b1427,rimL,0.538,,
b3577,yiaM,-0.537,,
b2544,yphB,-0.537,,
b0495,ybbA,0.537,,
b3493,pitA,0.537,,
b2686,emrB,-0.537,,
b2359,yfdP,-0.536,,
b2042,galF,0.536,,
b0980,appA,0.536,,
b2956,yggM,-0.536,,
b1197,treA,-0.535,,
b4352,yjiA,-0.535,,
b2730,hypE,-0.534,,
b0597,entH,-0.534,,
b4088,alsB,-0.534,,
b2398,yfeC,0.533,,
b3093,exuT,-0.532,,
b1201,dhaR,-0.532,,
b1443,ydcV,-0.531,,
b1177,ycgJ,-0.531,,
b4340,yjiR,-0.529,,
b4395,ytjC,0.529,,
b3611,yibN,0.529,,
b3152,yraR,0.529,,
b2380,ypdA,0.529,,
b2633,yfjQ,-0.528,,
b1559,quuQ,-0.528,,
b0924,mukB,-0.527,,
b2468,aegA,-0.526,,
b3820,yigI,-0.525,,
b0864,artP,0.524,,
b2000,flu,-0.524,,
b3675,yidG,0.523,,
b1741,cho,0.523,,
b3365,nirB,-0.522,,
b1261,trpB,0.522,,
b3961,oxyR,0.522,,
b3736,atpF,0.521,,
b1751,ydjY,-0.52,,
b1015,putP,-0.519,,
b3366,nirD,0.519,,
b2444,yffM,-0.518,,
b2293,yfbT,0.518,,
b1985,yeeO,-0.518,,
b2672,ygaM,0.517,,
b4254,argI,-0.517,,
b0613,citG,-0.517,,
b3902,rhaD,-0.516,,
b3116,tdcC,0.515,,
b3119,tdcR,0.514,,
b2668,ygaP,0.513,,
b1215,kdsA,0.513,,
b2734,pphB,-0.513,,
b1732,katE,0.513,,
b0850,ybjC,-0.513,,
b4311,nanC,0.512,,
b1456,rhsE,0.512,,
b2166,psuK,-0.511,,
b0114,aceE,0.511,,
b1840,yebZ,0.511,,
b0315,yahA,0.51,,
b0505,allA,-0.509,,
b4079,fdhF,-0.509,,
b3323,gspA,-0.509,,
b4080,mdtP,0.508,,
b1907,tyrP,0.508,,
b1839,yebY,0.507,,
b3455,livG,-0.507,,
b3467,yhhM,-0.507,,
b1442,ydcU,0.507,,
b1002,agp,-0.506,,
b0151,fhuC,-0.506,,
b2597,raiA,0.506,,
b0840,deoR,-0.506,,
b2893,dsbC,-0.506,,
b3598,yibI,-0.505,,
b2413,cysZ,0.505,,
b3267,yhdV,-0.505,,
b1220,ychO,-0.505,,
b1905,ftnA,-0.504,,
b2504,yfgG,0.504,,
b0111,ampE,0.503,,
b4319,fimG,-0.503,,
b1674,ydhY,-0.503,,
b1123,potD,0.503,,
b0022,insA,0.503,,
b1445,ydcX,-0.503,,
b0679,nagE,-0.502,,
b0083,ftsL,-0.502,,
b0011,yaaW,-0.501,,
b1223,narK,-0.501,,
b4108,yjdM,0.5,,
b2145,yeiS,-0.5,,
b3459,yhhK,-0.499,,
b3884,yihW,-0.499,,
b1006,rutG,-0.499,,
b0699,ybfA,-0.499,,
b2399,yfeD,0.498,,
b3659,setC,0.498,,
b4056,yjbQ,0.498,,
b3652,recG,-0.497,,
b3974,coaA,0.496,,
b2064,asmA,0.496,,
b0515,ylbA,0.495,,
b1724,ydiZ,0.495,,
b2146,yeiT,-0.495,,
b3115,tdcD,0.495,,
b1967,hchA,-0.494,,
b2946,rsmE,-0.494,,
b3383,yhfZ,0.494,,
b1793,yoaF,-0.494,,
b4255,rraB,0.493,,
b3349,slyD,0.493,,
b1111,ycfQ,-0.493,,
b2176,rtn,0.493,,
b1274,topA,-0.493,,
b0955,ycbZ,0.492,,
b1224,narG,-0.492,,
b4186,yjfC,-0.491,,
b1683,sufB,-0.491,,
b0754,aroG,-0.491,,
b3945,gldA,-0.49,,
b3867,hemN,0.49,,
b3269,yhdX,-0.49,,
b2924,mscS,-0.49,,
b0827,moeA,0.489,,
b3446,yrhB,0.489,,
b2041,rfbB,0.488,,
b0457,ylaB,-0.488,,
b2447,yffP,-0.488,,
b0682,ybfN,-0.488,,
b0796,ybiH,0.487,,
b1046,ymdC,-0.486,,
b0917,ycaR,0.486,,
b2721,hycE,-0.484,,
b3100,yqjK,0.483,,
b3188,sfsB,0.483,,
b3233,yhcB,0.483,,
b0587,fepE,-0.482,,
b3588,aldB,0.482,,
b0407,yajC,0.482,,
b2305,yfcI,-0.482,,
b1527,yneK,0.481,,
b0128,yadH,0.481,,
b0784,moaD,-0.48,,
b1634,tppB,-0.48,,
b4259,holC,-0.479,,
b4199,yjfY,-0.479,,
b0209,yafD,0.479,,
b1628,rsxB,-0.479,,
b0717,ybgP,-0.478,,
b1959,yedA,-0.478,,
b0343,lacY,-0.478,,
b2333,yfcP,-0.478,,
b0224,yafK,0.477,,
b3302,rpmD,0.477,,
b4313,fimE,0.477,,
b3752,rbsK,-0.476,,
b0162,cdaR,0.476,,
b0460,hha,0.475,,
b0120,speD,0.475,,
b4128,yjdK,-0.474,,
b3429,glgA,-0.474,,
b1457,ydcD,0.474,,
b2838,lysA,0.474,,
b1117,lolD,0.473,,
b3024,ygiW,0.473,,
b0269,yagF,-0.473,,
b3105,yhaJ,0.473,,
b3592,yibF,0.473,,
b3633,waaA,0.473,,
b3702,dnaA,-0.472,,
b2455,eutE,0.472,,
b1263,trpD,0.47,,
b1531,marA,-0.47,,
b1828,yebQ,0.469,,
b3456,livM,-0.469,,
b2801,fucP,0.469,,
b0927,ycbL,0.469,,
b3989,yjaZ,-0.469,,
b4318,fimF,-0.468,,
b3918,cdh,-0.467,,
b0945,pyrD,0.467,,
b3593,rhsA,-0.467,,
b0722,sdhD,0.467,,
b0139,htrE,-0.466,,
b4322,uxuA,-0.466,,
b0043,fixC,-0.466,,
b3722,bglF,-0.465,,
b0153,fhuB,-0.465,,
b3312,rpmC,0.465,,
b1999,yeeP,-0.464,,
b1179,ycgL,0.464,,
b0039,caiA,-0.463,,
b2121,yehP,0.463,,
b0179,lpxD,-0.463,,
b4196,ulaD,-0.462,,
b3729,glmS,0.461,,
b2794,queF,0.461,,
b0345,lacI,0.461,,
b0713,ybgL,-0.461,,
b2475,ypfJ,-0.461,,
b0067,thiP,-0.46,,
b0367,tauC,-0.459,,
b2536,hcaT,0.459,,
b1243,oppA,0.458,,
b3360,pabA,0.458,,
b2561,yfhH,-0.458,,
b3534,yhjQ,-0.458,,
b1618,uidR,0.457,,
b1912,pgsA,0.457,,
b3043,ygiL,0.457,,
b3173,yhbX,-0.457,,
b0967,rlmI,0.457,,
b4137,cutA,0.457,,
b0352,mhpE,-0.457,,
b2748,ftsB,-0.456,,
b1853,yebK,0.456,,
b0925,ycbB,0.456,,
b1821,yebN,-0.456,,
b1521,uxaB,0.456,,
b2572,rseA,-0.456,,
b2188,yejM,0.456,,
b4195,ulaC,-0.455,,
b2110,yehC,-0.455,,
b1778,msrB,0.455,,
b3724,phoU,-0.455,,
b2717,hycI,-0.455,,
b2520,yfhM,0.455,,
b2836,aas,-0.454,,
b0696,kdpC,-0.454,,
b1597,asr,-0.453,,
b4072,nrfC,0.452,,
b2206,napA,0.452,,
b1561,rem,-0.452,,
b2997,hybO,-0.451,,
b3556,cspA,0.451,,
b3737,atpE,0.45,,
b2641,yfjV,0.45,,
b3257,yhdT,0.45,,
b2790,yqcA,0.45,,
b2984,yghR,0.45,,
b1528,ydeA,-0.449,,
b2845,yqeG,0.449,,
b0157,yadS,-0.449,,
b1730,ydjO,0.449,,
b3074,ygjH,-0.448,,
b1957,yodC,0.448,,
b3012,dkgA,-0.448,,
b0614,citX,-0.448,,
b1187,fadR,0.447,,
b3410,feoC,-0.447,,
b3647,ligB,0.447,,
b2701,mltB,-0.447,,
b0233,yafO,0.447,,
b3037,ygiB,0.447,,
b4167,yjeF,-0.447,,
b3220,yhcG,-0.447,,
b1928,yedD,-0.447,,
b2488,hyfH,-0.446,,
b0946,ycbW,0.445,,
b0604,dsbG,-0.445,,
b1508,hipB,-0.445,,
b0231,dinB,0.444,,
b2586,yfiM,0.444,,
b2451,eutA,0.443,,
b4184,yjfL,-0.442,,
b2492,focB,-0.441,,
b0844,ybjI,0.441,,
b2481,hyfA,0.441,,
b4325,yjiC,-0.44,,
b2070,yegI,-0.44,,
b3597,yibH,-0.44,,
b0385,adrA,-0.44,,
b0356,frmA,-0.439,,
b3698,yidB,-0.439,,
b4284,insI,-0.439,,
b1596,ynfM,0.439,,
b2229,yfaT,-0.438,,
b2159,nfo,0.438,,
b3723,bglG,-0.437,,
b1698,ydiR,-0.437,,
b3324,gspC,-0.437,,
b1891,flhC,-0.436,,
b0445,ybaE,-0.436,,
b0523,purE,0.436,,
b2787,gudD,-0.436,,
b2053,gmd,0.435,,
b0648,ybeU,-0.435,,
b0767,pgl,-0.435,,
b3334,gspM,-0.435,,
b3691,dgoT,0.435,,
b2786,barA,0.435,,
b2659,csiD,0.435,,
b3590,selB,-0.435,,
b2276,nuoN,-0.435,,
b4326,iraD,-0.434,,
b0770,ybhI,-0.434,,
b2699,recA,0.434,,
b1419,ydcA,0.434,,
b2580,ung,-0.431,,
b2039,rfbA,0.431,,
b2439,eutL,-0.431,,
b1343,dbpA,0.431,,
b0694,kdpE,-0.43,,
b3843,ubiD,0.429,,
b0944,ycbF,-0.429,,
b1234,rssA,0.429,,
b3256,accC,0.429,,
b3807,cyaY,-0.429,,
b0521,ybcF,-0.429,,
b1487,ddpA,-0.429,,
b0758,galT,-0.428,,
b0245,ykfI,-0.428,,
b2975,glcA,0.428,,
b1493,gadB,0.428,,
b2727,hypB,-0.428,,
b3893,fdoH,-0.428,,
b0865,ybjP,0.428,,
b3949,frwC,-0.427,,
b0855,potG,-0.427,,
b4286,yjhV,-0.427,,
b0852,rimK,-0.427,,
b4219,msrA,0.427,,
b3408,feoA,-0.427,,
b1342,ydaN,0.426,,
b1339,abgR,0.426,,
b0923,mukE,-0.426,,
b0799,dinG,0.425,,
b3627,rfaI,0.425,,
b3049,glgS,0.425,,
b2560,yfhB,-0.425,,
b3460,livJ,-0.424,,
b3861,yihF,-0.424,,
b1785,yeaI,-0.424,,
b1431,ydcL,0.424,,
b1968,yedV,0.423,,
b0860,artJ,0.423,,
b4377,yjjU,-0.423,,
b3391,hofQ,-0.423,,
b1563,relE,0.422,,
b1340,ydaL,0.422,,
b1454,yncG,0.422,,
b1158,pinE,-0.422,,
b1653,lhr,-0.422,,
b2889,idi,-0.421,,
b2870,ygeW,-0.421,,
b2949,yqgF,0.421,,
b1897,otsB,0.42,,
b3717,cbrC,-0.42,,
b1572,ydfB,-0.42,,
b4216,ytfJ,0.42,,
b3982,nusG,-0.419,,
b2074,mdtA,0.419,,
b3541,dppD,-0.419,,
b0090,murG,-0.418,,
b0535,fimZ,0.418,,
b3708,tnaA,0.418,,
b1035,ycdY,0.418,,
b0404,acpH,0.418,,
b4130,yjdL,-0.418,,
b0482,ybaP,0.418,,
b3664,yicO,0.417,,
b0081,mraZ,-0.416,,
b0937,ssuE,0.416,,
b1831,proQ,0.416,,
b0063,araB,0.416,,
b4126,yjdI,0.416,,
b0606,ahpF,-0.415,,
b3098,yqjD,0.415,,
b1537,ydeJ,-0.415,,
b4139,aspA,0.415,,
b3901,rhaM,-0.415,,
b4212,ytfH,0.415,,
b0630,lipB,-0.414,,
b1505,ydeT,0.414,,
b0686,ybfF,0.414,,
b2777,ygcF,0.413,,
b0969,yccK,0.413,,
b3836,tatA,0.413,,
b1681,sufD,-0.413,,
b2266,elaB,0.413,,
b3104,yhaI,0.412,,
b3749,rbsA,-0.412,,
b2459,eutT,0.411,,
b0409,secF,0.411,,
b2049,cpsB,0.411,,
b2882,xanQ,-0.411,,
b0329,yahO,-0.411,,
b2450,yffS,-0.41,,
b2670,ygaW,-0.41,,
b2806,ygdE,-0.41,,
b3716,cbrB,0.41,,
b0308,ykgG,-0.409,,
b0674,asnB,0.409,,
b1244,oppB,0.409,,
b2265,menF,-0.409,,
b0436,tig,0.408,,
b0351,mhpF,-0.408,,
b2688,gshA,-0.408,,
b3011,yqhD,-0.407,,
b2243,glpC,0.406,,
b2962,yggX,-0.406,,
b3384,trpS,0.406,,
b3669,uhpA,0.406,,
b2200,ccmB,-0.406,,
b3886,yihY,0.405,,
b3326,gspE,0.405,,
b3369,yhfL,-0.405,,
b0791,ybhQ,0.405,,
b4004,zraR,-0.405,,
b0402,proY,0.404,,
b3871,typA,0.404,,
b1174,minE,-0.404,,
b2517,rlmN,0.404,,
b0832,gsiD,0.404,,
b2068,alkA,-0.403,,
b2271,yfbL,-0.403,,
b3468,yhhN,0.402,,
b3243,aaeR,-0.402,,
b1728,ydjM,-0.402,,
b4221,ytfN,-0.402,,
b2921,ygfI,-0.402,,
b2971,yghG,-0.402,,
b1335,ogt,0.402,,
b2749,ygbE,-0.401,,
b4092,phnP,-0.401,,
b1256,ompW,0.401,,
b1908,yecA,0.4,,
b3899,frvB,0.4,,
b1766,sppA,0.4,,
b2537,hcaR,0.4,,
b0265,insA,0.4,,
b3987,rpoB,0.399,,
b3409,feoB,-0.399,,
b1047,opgC,0.399,,
b0353,mhpT,-0.399,,
b3657,yicJ,-0.398,,
b4011,yjaA,-0.398,,
b3923,uspD,-0.398,,
b3838,tatB,0.398,,
b2871,ygeX,-0.397,,
b0594,entE,-0.397,,
b0934,ssuC,-0.397,,
b1025,ycdT,-0.397,,
b3678,yidJ,0.396,,
b2137,yohF,-0.396,,
b3052,rfaE,0.396,,
b3470,sirA,-0.396,,
b4320,fimH,-0.396,,
b1833,yebS,0.395,,
b0572,cusC,-0.395,,
b0486,ybaT,-0.395,,
b1690,ydiM,-0.394,,
b0094,ftsA,-0.394,,
b0421,ispA,0.394,,
b2308,hisQ,0.394,,
b3907,rhaT,-0.394,,
b3304,rplR,0.393,,
b0740,tolB,0.393,,
b3040,zupT,0.393,,
b0716,ybgO,0.393,,
b3697,yidA,0.393,,
b0915,lpxK,0.392,,
b1862,yebB,-0.392,,
b0384,psiF,-0.392,,
b0164,yaeI,-0.392,,
b2828,lgt,0.392,,
b0835,rimO,0.392,,
b2491,hyfR,0.392,,
b2994,hybC,0.392,,
b3421,rtcB,-0.391,,
b2892,recJ,-0.391,,
b0234,yafP,-0.39,,
b3898,frvX,0.39,,
b3600,mtlD,-0.39,,
b2306,hisP,-0.389,,
b1164,ycgZ,-0.388,,
b2328,mepA,0.388,,
b1199,dhaL,-0.388,,
b0773,ybhB,0.387,,
b1268,yciQ,0.387,,
b0031,dapB,-0.386,,
b1914,uvrY,0.386,,
b3615,yibD,0.386,,
b2788,gudX,-0.386,,
b4351,mrr,-0.385,,
b1168,ycgG,0.385,,
b3422,rtcR,0.385,,
b0684,fldA,0.385,,
b1920,fliY,-0.385,,
b1452,yncE,0.385,,
b1638,pdxH,0.384,,
b2821,ptrA,-0.384,,
b0859,rumB,-0.384,,
b2131,osmF,0.383,,
b0077,ilvI,0.383,,
b1689,ydiL,0.383,,
b3648,gmk,-0.383,,
b3509,hdeB,-0.383,,
b0774,bioA,0.383,,
b1834,yebT,0.382,,
b0622,pagP,0.382,,
b0378,yaiW,-0.382,,
b3581,yiaQ,-0.382,,
b3142,yraH,0.382,,
b4043,lexA,0.382,,
b0637,ybeB,-0.381,,
b2007,yeeX,-0.38,,
b3846,fadB,-0.38,,
b0881,clpS,-0.38,,
b0108,ppdD,0.379,,
b2570,rseC,-0.379,,
b0772,ybhC,-0.379,,
b1399,paaX,0.379,,
b1515,lsrD,0.379,,
b3019,parC,0.378,,
b0651,rihA,0.378,,
b2373,oxc,-0.378,,
b3741,mnmG,-0.378,,
b2187,yejL,0.378,,
b1412,azoR,-0.378,,
b1305,pspB,-0.377,,
b1115,ycfT,0.377,,
b2440,eutC,-0.377,,
b1114,mfd,-0.377,,
b1598,ydgD,0.377,,
b1610,tus,-0.377,,
b1663,mdtK,0.376,,
b4362,dnaT,-0.376,,
b2072,yegK,-0.376,,
b0636,rlmH,-0.374,,
b1719,thrS,0.374,,
b3095,yqjA,0.374,,
b0169,rpsB,0.374,,
b3683,glvC,0.374,,
b2604,yfiN,0.374,,
b0974,hyaC,0.374,,
b3862,yihG,0.373,,
b1287,yciW,0.373,,
b1326,mpaA,0.372,,
b3356,yhfA,0.372,,
b0755,gpmA,-0.372,,
b3092,uxaC,-0.371,,
b1313,ycjQ,-0.371,,
b0914,msbA,0.37,,
b3187,ispB,0.37,,
b3693,dgoK,0.37,,
b3780,rhlB,0.37,,
b0284,yagR,0.37,,
b0137,yadL,-0.369,,
b4150,ampC,-0.369,,
b1020,phoH,-0.369,,
b2484,hyfD,0.369,,
b0689,ybfP,0.368,,
b4145,yjeJ,-0.368,,
b4155,poxA,-0.368,,
b1759,nudG,-0.367,,
b3375,frlR,-0.367,,
b1009,rutD,0.367,,
b3345,yheN,-0.367,,
b0085,murE,-0.366,,
b3056,cca,-0.366,,
b3424,glpG,-0.366,,
b3575,yiaK,0.366,,
b2063,yegH,-0.366,,
b3740,rsmG,0.366,,
b0091,murC,-0.366,,
b3479,nikD,-0.365,,
b1058,yceO,0.365,,
b4215,ytfI,0.365,,
b2587,kgtP,-0.365,,
b3800,aslB,0.365,,
b4350,hsdR,-0.365,,
b4294,insA,0.365,,
b1433,ydcO,0.365,,
b1533,eamA,0.364,,
b1446,ydcY,-0.364,,
b2132,bglX,0.364,,
b1768,pncA,0.364,,
b3431,glgX,-0.364,,
b2297,pta,0.364,,
b1614,ydgA,-0.364,,
b3614,yibQ,0.363,,
b0236,prfH,-0.363,,
b1053,mdtG,0.363,,
b3967,murI,-0.363,,
b3779,gpp,0.363,,
b3474,yhhT,0.363,,
b4241,treR,-0.362,,
b0160,dgt,0.362,,
b0601,ybdM,0.362,,
b2906,visC,-0.362,,
b1193,emtA,0.361,,
b2839,lysR,-0.361,,
b2846,yqeH,-0.361,,
b0596,entA,-0.361,,
b3234,degQ,0.361,,
b2416,ptsI,0.36,,
b2554,qseF,-0.359,,
b1507,hipA,-0.359,,
b2453,eutG,-0.359,,
b0907,serC,0.359,,
b2490,hyfJ,-0.358,,
b2382,ypdC,0.358,,
b0605,ahpC,0.358,,
b0271,yagH,-0.358,,
b3161,mtr,0.358,,
b2349,intS,-0.358,,
b1320,ycjW,-0.358,,
b3771,ilvD,0.358,,
b2298,yfcC,0.358,,
b1269,rluB,-0.357,,
b1857,znuA,0.357,,
b3054,ygiF,-0.357,,
b2697,alaS,-0.357,,
b1538,dcp,0.356,,
b1749,xthA,0.356,,
b3437,gntK,-0.356,,
b0785,moaE,-0.355,,
b2379,yfdZ,-0.355,,
b2374,frc,-0.354,,
b4029,yjbH,-0.354,,
b1762,ynjI,-0.354,,
b3769,ilvM,0.354,,
b2457,eutM,0.354,,
b3786,rffE,-0.354,,
b3892,fdoI,-0.354,,
b2904,gcvH,0.354,,
b1272,sohB,0.354,,
b1624,ydgJ,0.354,,
b1385,feaB,-0.353,,
b0999,cbpM,-0.353,,
b1245,oppC,0.353,,
b2992,hybE,-0.353,,
b4218,ytfL,0.353,,
b1550,gnsB,0.353,,
b0649,djlC,0.352,,
b3136,agaS,-0.352,,
b4267,idnD,-0.352,,
b4333,yjiK,-0.351,,
b3964,yijD,0.351,,
b3403,pck,0.35,,
b2096,gatY,-0.35,,
b1961,dcm,0.35,,
b0446,cof,-0.35,,
b1553,rzpQ,0.35,,
b1637,tyrS,0.35,,
b3526,kdgK,-0.35,,
b0387,yaiI,0.349,,
b1397,paaJ,-0.349,,
b2623,yfjH,0.349,,
b2077,mdtD,0.349,,
b0961,yccF,0.348,,
b1650,nemA,0.348,,
b3580,lyxK,-0.348,,
b0138,yadM,-0.348,,
b3705,yidC,0.348,,
b0680,glnS,0.348,,
b4249,yjgI,0.347,,
b2542,hcaD,-0.347,,
b3531,bcsZ,-0.347,,
b4403,yjtD,-0.347,,
b2960,trmI,0.347,,
b0814,ompX,0.347,,
b3609,secB,-0.346,,
b3414,nfuA,-0.346,,
b1069,murJ,0.346,,
b3565,xylA,0.346,,
b0171,pyrH,0.345,,
b3227,dcuD,-0.345,,
b2917,scpA,-0.345,,
b1334,fnr,0.345,,
b2548,yphF,-0.344,,
b1365,ynaK,-0.344,,
b1892,flhD,-0.344,,
b1676,pykF,-0.344,,
b4071,nrfB,-0.344,,
b3903,rhaA,0.344,,
b2922,yggE,-0.344,,
b0459,maa,0.343,,
b3253,yhdH,0.343,,
b4192,ulaG,-0.343,,
b3292,zntR,0.343,,
b3432,glgB,-0.343,,
b4065,yjcE,-0.343,,
b0328,yahN,-0.343,,
b4256,yjgM,-0.342,,
b2434,ypeA,-0.342,,
b4162,orn,0.342,,
b1297,puuA,-0.342,,
b1192,ldcA,0.342,,
b2223,atoE,-0.342,,
b0910,cmk,-0.341,,
b3521,yhjC,-0.341,,
b2936,yggG,0.341,,
b1235,rssB,0.341,,
b2343,yfcZ,0.341,,
b2201,ccmA,0.34,,
b3608,gpsA,-0.34,,
b0837,yliI,-0.339,,
b2793,syd,0.339,,
b1413,hrpA,-0.338,,
b2944,yggI,-0.338,,
b2393,nupC,-0.338,,
b1128,ycfD,0.338,,
b4293,fecI,-0.338,,
b1012,rutA,-0.338,,
b3868,glnG,-0.338,,
b1672,ydhW,-0.338,,
b3030,parE,-0.337,,
b4030,psiE,0.337,,
b0557,borD,-0.336,,
b3454,livF,-0.336,,
b2698,recX,0.336,,
b1852,zwf,-0.336,,
b2275,yfbP,-0.336,,
b0311,betA,-0.336,,
b2789,gudP,-0.335,,
b2684,mprA,0.335,,
b3589,yiaY,-0.335,,
b4397,creA,-0.335,,
b0635,mrdA,-0.334,,
b4031,xylE,-0.334,,
b0800,ybiB,-0.334,,
b0082,mraW,-0.334,,
b3747,kup,0.333,,
b1388,paaA,-0.333,,
b2289,lrhA,0.333,,
b3650,spoT,-0.333,,
b0228,yafM,0.333,,
b3651,trmH,-0.333,,
b3388,damX,-0.333,,
b1992,cobS,-0.332,,
b3487,yhiI,-0.332,,
b2811,csdE,-0.331,,
b0412,yajI,0.331,,
b2498,upp,0.331,,
b2010,dacD,0.331,,
b2711,norW,0.33,,
b4019,metH,0.33,,
b3481,nikR,0.33,,
b3137,kbaY,-0.33,,
b1635,gst,0.33,,
b1432,ydcM,0.33,,
b0317,yahC,-0.329,,
b3050,yqiJ,-0.329,,
b2803,fucK,-0.329,,
b3847,pepQ,0.329,,
b2456,eutN,0.329,,
b1617,uidA,-0.329,,
b1121,ycfZ,0.329,,
b0066,thiQ,-0.329,,
