gene_id,gene_symbol,log2fc,pvalue,padj
b2298,yfcC,0.425,,
b1035,ycdY,-0.425,,
b1515,lsrD,-0.425,,
b4240,treB,-0.424,,
b3896,yiiG,-0.423,,
b2248,yfaX,0.423,,
b2132,bglX,-0.423,,
b1372,stfR,-0.421,,
b1915,yecF,-0.421,,
b2562,yfhL,-0.419,,
b2586,yfiM,0.419,,
b1247,oppF,-0.419,,
b0965,yccU,0.418,,
b0552,insH,-0.418,,
b4035,malK,-0.417,,
b1972,yedZ,0.416,,
b1494,pqqL,0.416,,
b1298,puuD,-0.416,,
b2705,srlD,-0.416,,
b3727,pstC,-0.415,,
b2017,yefM,0.415,,
b2903,gcvP,-0.415,,
b2007,yeeX,0.415,,
b0404,acpH,0.415,,
b4329,yjiG,-0.414,,
b0778,bioD,-0.414,,
b4334,yjiL,-0.413,,
b0751,pnuC,-0.413,,
b3642,pyrE,-0.413,,
b2171,yeiP,-0.412,,
b3430,glgC,0.412,,
b1937,fliE,0.412,,
b0955,ycbZ,0.412,,
b0828,iaaA,0.412,,
b1435,ydcP,-0.411,,
b4000,hupA,-0.41,,
b4178,nsrR,0.41,,
b3320,rplC,-0.409,,
b0417,thiL,0.408,,
b3448,yhhA,0.408,,
b0709,ybgH,-0.408,,
b2181,yejG,-0.407,,
b4387,ytjB,-0.407,,
b1539,ydfG,-0.406,,
b3243,aaeR,0.406,,
b1331,insH,-0.406,,
b3231,rplM,-0.406,,
b4006,purH,-0.406,,
b0810,glnP,-0.405,,
b1690,ydiM,-0.405,,
b2080,yegP,0.404,,
b1608,rstA,0.404,,
b1902,ftnB,-0.403,,
b2471,yffB,-0.403,,
b1199,dhaL,-0.403,,
b3250,mreC,-0.403,,
b0484,copA,-0.402,,
b4191,ulaR,0.402,,
b3838,tatB,0.4,,
b4216,ytfJ,-0.399,,
b0799,dinG,0.399,,
b0382,iraP,-0.398,,
b2149,mglA,-0.398,,
b1013,rutR,-0.397,,
b0406,tgt,-0.396,,
b2287,nuoB,-0.395,,
b4214,cysQ,-0.395,,
b2507,guaA,-0.395,,
b3641,slmA,0.395,,
b1238,tdk,-0.395,,
b1339,abgR,-0.395,,
b0482,ybaP,-0.395,,
b3544,dppA,-0.395,,
b2301,yfcF,0.395,,
b3380,yhfW,0.395,,
b4397,creA,0.395,,
b0523,purE,-0.394,,
b1109,ndh,0.393,,
b3891,fdhE,-0.393,,
b0304,ykgC,0.393,,
b0902,pflA,-0.393,,
b3655,yicH,0.393,,
b3800,aslB,-0.392,,
b1630,rsxD,0.392,,
b1060,bssS,0.391,,
b0525,ppiB,0.391,,
b2303,folX,-0.391,,
b1531,marA,-0.39,,
b2988,gsp,0.39,,
b3314,rpsC,-0.39,,
b3305,rplF,-0.39,,
b3190,yrbA,0.389,,
b0617,citD,-0.388,,
b1219,ychN,-0.388,,
b0181,lpxA,0.387,,
b3657,yicJ,-0.387,,
b4021,pepE,0.387,,
b0539,exoD,-0.386,,
b3253,yhdH,0.386,,
b1958,yedI,0.386,,
b0535,fimZ,-0.386,,
b2537,hcaR,-0.385,,
b0877,ybjX,-0.385,,
b2216,rcsD,0.385,,
b1376,uspF,-0.385,,
b1308,pspE,-0.385,,
b4135,yjdC,0.384,,
b1863,ruvC,0.384,,
b2169,fruB,-0.384,,
b0893,serS,0.384,,
b2155,cirA,-0.384,,
b2428,murQ,-0.384,,
b2935,tktA,-0.383,,
b0783,moaC,0.382,,
b0093,ftsQ,0.382,,
b2506,yfgI,-0.382,,
b3354,yheU,0.382,,
b3996,nudC,0.381,,
b0547,ybcN,-0.381,,
b0103,coaE,0.381,,
b2412,zipA,-0.38,,
b2938,speA,0.38,,
b0439,lon,0.379,,
b3074,ygjH,0.379,,
b3167,rbfA,-0.379,,
b4109,yjdA,-0.378,,
b3237,argR,-0.378,,
b4362,dnaT,0.378,,
b3145,yraK,-0.378,,
b4301,sgcE,-0.378,,
b3680,yidL,0.377,,
b2522,sseB,-0.377,,
b3028,mdaB,0.377,,
b2511,der,0.377,,
b2219,atoS,0.377,,
b3702,dnaA,0.376,,
b1275,cysB,-0.376,,
b2151,galS,-0.375,,
b0768,ybhD,-0.374,,
b1311,ycjO,-0.373,,
b3345,yheN,0.373,,
b3444,insA,-0.372,,
b2175,spr,-0.372,,
b1829,htpX,-0.372,,
b0596,entA,0.372,,
b3324,gspC,-0.372,,
b1197,treA,-0.372,,
b2389,yfeO,0.371,,
b2192,insH,-0.369,,
b0511,ybbW,0.369,,
b1814,sdaA,0.368,,
b4130,yjdL,-0.368,,
b2066,udk,-0.368,,
b0875,aqpZ,-0.367,,
b2168,fruK,-0.367,,
b3315,rplV,-0.367,,
b1287,yciW,0.367,,
b3221,yhcH,0.367,,
b3308,rplE,-0.366,,
b0131,panD,0.366,,
b4389,radA,0.366,,
b1982,amn,0.365,,
b0643,ybeL,0.365,,
b1603,pntA,-0.364,,
b1514,lsrC,-0.364,,
b0328,yahN,-0.364,,
b2852,ygeH,-0.364,,
b0167,glnD,0.363,,
b4137,cutA,0.363,,
b0275,insA,0.363,,
b1801,yeaV,0.362,,
b2253,arnB,-0.362,,
b2327,yfcA,-0.361,,
b3089,sstT,-0.36,,
b2916,argP,0.36,,
b0853,ybjN,0.359,,
b0191,yaeJ,0.358,,
b0659,ybeY,0.358,,
b0676,nagC,0.358,,
b2217,rcsB,0.358,,
b0874,ybjE,-0.357,,
b0656,insH,-0.357,,
b2294,yfbU,0.357,,
b1261,trpB,0.357,,
b1932,yedL,-0.357,,
b3238,yhcN,0.356,,
b1651,gloA,0.355,,
b2727,hypB,-0.355,,
b2185,rplY,-0.355,,
b3542,dppC,-0.353,,
b0234,yafP,0.353,,
b1532,marB,-0.353,,
b3527,yhjJ,0.353,,
b0116,lpd,-0.353,,
b1912,pgsA,-0.352,,
b3742,mioC,-0.352,,
b0261,mmuM,0.352,,
b0122,yacC,0.352,,
b1601,tqsA,0.351,,
b0343,lacY,-0.351,,
b2792,yqcC,0.35,,
b3038,ygiC,-0.35,,
b1108,ycfP,0.349,,
b2269,elaD,-0.349,,
b0734,cydB,-0.348,,
b0639,nadD,0.348,,
b0440,hupB,-0.348,,
b2600,tyrA,0.347,,
b2945,endA,-0.347,,
b3374,frlD,0.346,,
b1586,ynfD,0.346,,
b0911,rpsA,-0.346,,
b1658,purR,-0.346,,
b1714,pheS,-0.346,,
b0753,ybgS,0.345,,
b0624,crcB,-0.344,,
b2667,ygaV,-0.344,,
b3335,gspO,-0.344,,
b2592,clpB,0.344,,
b3934,cytR,-0.343,,
b0166,dapD,-0.343,,
b4268,idnK,-0.343,,
b1089,rpmF,-0.343,,
b3203,hpf,0.342,,
b2963,mltC,0.342,,
b1727,yniC,-0.342,,
b1328,ycjZ,-0.342,,
b2449,yffR,0.342,,
b2887,ygfT,-0.342,,
b3346,yheO,0.342,,
b0047,kefC,0.341,,
b1647,ydhF,0.34,,
b3691,dgoT,0.34,,
b3960,argH,-0.34,,
b1865,nudB,0.34,,
b3832,rmuC,0.34,,
b2098,yegT,-0.339,,
b1187,fadR,-0.339,,
b1731,cedA,0.339,,
b0977,hyaF,-0.338,,
b2196,ccmF,-0.338,,
b3753,rbsR,-0.338,,
b0453,ybaY,0.338,,
b4015,aceA,-0.338,,
b1054,lpxL,-0.338,,
b2467,nudK,0.337,,
b3356,yhfA,0.337,,
b4219,msrA,0.337,,
b3421,rtcB,0.337,,
b1525,sad,0.336,,
b0677,nagA,0.336,,
b3755,yieP,-0.335,,
b3318,rplW,-0.335,,
b1226,narJ,-0.335,,
b2218,rcsC,-0.335,,
b2529,iscU,-0.334,,
b0172,frr,-0.334,,
b1341,ydaM,-0.334,,
b0577,ybdG,-0.334,,
b1185,dsbB,0.333,,
b3068,mug,0.333,,
b2473,ypfH,0.333,,
b1923,fliC,-0.333,,
b0789,ybhO,0.332,,
b4400,creD,-0.332,,
b2463,maeB,-0.332,,
b0446,cof,0.332,,
b2325,yfcL,-0.331,,
b0399,phoB,-0.331,,
b0009,mog,-0.331,,
b3057,bacA,-0.331,,
b3952,pflC,-0.33,,
b1604,ydgH,-0.33,,
b3138,agaB,-0.33,,
b2919,scpB,0.329,,
b2942,metK,0.329,,
b4361,dnaC,0.329,,
b3409,feoB,-0.329,,
b1204,pth,-0.329,,
b2701,mltB,0.328,,
b3162,deaD,0.328,,
b4086,alsC,-0.327,,
b0620,dpiA,-0.327,,
b4041,plsB,-0.327,,
b0043,fixC,-0.327,,
b1221,narL,-0.327,,
b0651,rihA,-0.327,,
b0212,gloB,0.326,,
b1469,narU,-0.326,,
b4182,yjfJ,-0.326,,
b1762,ynjI,-0.326,,
b0578,nfsB,-0.326,,
b0076,leuO,0.325,,
b0949,uup,-0.325,,
b2488,hyfH,-0.325,,
b3020,ygiS,-0.325,,
b3585,yiaU,0.324,,
b1047,opgC,-0.323,,
b2407,xapA,-0.322,,
b3846,fadB,-0.321,,
b2725,hycA,-0.321,,
b3291,mscL,-0.32,,
b3750,rbsC,-0.32,,
b0679,nagE,0.32,,
b3306,rpsH,-0.319,,
b1128,ycfD,-0.319,,
b4315,fimI,-0.319,,
b3170,rimP,-0.319,,
b4122,fumB,-0.319,,
b4115,adiC,-0.319,,
b3481,nikR,0.319,,
b3745,viaA,-0.319,,
b0308,ykgG,-0.319,,
b3303,rpsE,-0.319,,
b2992,hybE,-0.319,,
b1516,lsrB,0.318,,
b0934,ssuC,-0.317,,
b3988,rpoC,-0.317,,
b2450,yffS,0.317,,
b1262,trpC,0.317,,
b2541,hcaB,-0.317,,
b1864,yebC,0.317,,
b1034,ycdX,-0.317,,
b4203,rplI,-0.316,,
b3052,rfaE,-0.316,,
b0763,modA,-0.315,,
b0923,mukE,0.315,,
b3008,metC,0.315,,
b3863,polA,-0.315,,
b1087,yceF,-0.315,,
b1988,nac,-0.314,,
b3516,gadX,0.314,,
b4373,rimI,0.314,,
b0345,lacI,-0.314,,
b0526,cysS,-0.314,,
b4014,aceB,-0.314,,
b3833,ubiE,0.314,,
b2304,yfcH,-0.313,,
b2867,xdhB,0.312,,
b3671,ilvB,-0.312,,
b1233,ychJ,-0.312,,
b2650,ypjC,0.312,,
b2958,yggN,0.312,,
b1742,ves,0.312,,
b3497,yhiQ,0.311,,
b3168,infB,-0.311,,
b3747,kup,-0.31,,
b2164,psuT,-0.31,,
b0405,queA,0.31,,
b3605,lldD,-0.31,,
b2240,glpT,-0.309,,
b0313,betI,0.309,,
b2608,rimM,0.309,,
b2532,trmJ,-0.309,,
b2255,arnA,-0.309,,
b1253,yciA,-0.308,,
b1299,puuR,-0.308,,
b1832,yebR,-0.308,,
b3829,metE,-0.308,,
b3493,pitA,-0.308,,
b3351,kefG,0.308,,
b4166,yjeS,0.308,,
b4197,ulaE,-0.308,,
b1467,narY,-0.307,,
b1477,yddM,0.307,,
b2361,yfdR,0.307,,
b3215,yhcA,-0.306,,
b3140,agaD,-0.306,,
b4378,yjjV,-0.306,,
b0490,ybbL,-0.306,,
b3871,typA,-0.305,,
b4055,aphA,-0.305,,
b4286,yjhV,-0.305,,
b0912,ihfB,0.305,,
b3025,qseB,-0.305,,
b0073,leuB,0.305,,
b3344,yheM,0.304,,
b2534,yfhR,0.304,,
b2495,yfgD,-0.304,,
b2462,eutS,-0.304,,
b3296,rpsD,0.303,,
b2406,xapB,0.303,,
b0781,moaA,0.303,,
b3301,rplO,-0.303,,
b1940,fliH,-0.303,,
b3629,rfaS,-0.302,,
b2809,ygdI,-0.302,,
b2505,yfgH,-0.302,,
b2648,pinH,0.302,,
b1830,prc,-0.302,,
b2712,hypF,0.302,,
b1904,yecR,-0.302,,
b2167,fruA,-0.301,,
b3207,yrbL,-0.301,,
b4299,yjhI,0.301,,
b2664,csiR,0.3,,
b0854,potF,-0.3,,
b3021,ygiT,0.3,,
b3984,rplA,-0.3,,
b3717,cbrC,-0.299,,
b1929,yedE,-0.299,,
b3708,tnaA,-0.299,,
b2573,rpoE,-0.299,,
b1481,bdm,0.298,,
b2193,narP,-0.297,,
b2295,yfbV,0.297,,
