gene_id,gene_symbol,log2fc,pvalue,padj
YAL016C-A,,3.9,1.19021286419824e-06,
YDR523C,SPS1,3.9,4.53273730502023e-67,
YEL045C,,3.9,3.15797212057184e-10,
YGL147C,RPL9A,-3.9,0.0,
YHR071W,PCL5,3.9,0.0,
YJL166W,QCR8,3.9,1.2894944891531e-11,
YLL062C,MHT1,-3.9,0.0,
snR38,,-3.8,2.24562797287027e-16,
snR47,,-3.8,6.8637036446012e-14,
snR63,,-3.8,1.79624755550424e-61,
YBL111C,,-3.8,1.38304718251888e-07,
YCL076W,,3.8,3.41299908511199e-07,
YEL076C,,-3.8,3.48732466941373e-07,
YER160C,,-3.8,5.81622323112704e-06,
YGR088W,CTT1,3.8,3.95472615863143e-172,
YIL117C,PRM5,3.8,0.0,
YIL177C,,-3.8,8.37451400790121e-26,
YJR010W,MET3,-3.8,7.74593884674379e-79,
YKL153W,,-3.8,7.22787827776913e-09,
YLR167W,RPS31,-3.8,0.0,
YLR267W,BOP2,3.8,7.4772197117104e-176,
YDR502C,SAM2,-3.7,1.39561912060516e-175,
YFL066C,,-3.7,2.07050410275271e-61,
YGR273C,,3.7,6.3944564928461e-07,
YLR400W,,-3.7,6.51371469571734e-22,
YLR406C,RPL31B,-3.7,0.0,
snR79,,-3.6,9.40066114935201e-09,
snR80,,-3.6,2.0649943534816e-07,
YDL070W,BDF2,-3.6,0.0,
YER074W,RPS24A,-3.6,0.0,
YGL118C,,3.6,7.64131132101112e-06,
YJL222W,VTH2,-3.6,9.0017817651639e-28,
YLL024C,SSA2,-3.6,0.0,
YMR194W,RPL36A,-3.6,0.0,
snR65,,-3.5,4.15052897806458e-16,
YBR147W,RTC2,3.5,0.0,
YCR012W,PGK1,-3.5,3.66508489042798e-278,
YDR064W,RPS13,-3.5,6.66823897012807e-196,
YGL076C,RPL7A,-3.5,2.09697033573374e-187,
YGR254W,ENO1,-3.5,4.49671129739915e-220,
YHR092C,HXT4,-3.5,1.37778792018206e-288,
YJR111C,PXP2,3.5,0.0,
YLR180W,SAM1,-3.5,1.5627829988951e-272,
YLR205C,HMX1,3.5,0.0,
YLR333C,RPS25B,-3.5,0.0,
YNL162W,RPL42A,-3.5,3.03879398328475e-101,
YOR329W-A,,3.5,5.32684359736563e-06,
YPL095C,EEB1,-3.5,0.0,
YPR043W,RPL43A,-3.5,6.22913272902886e-14,
snR66,,-3.4,1.31520313919984e-17,
tK(UUU)L,,-3.4,2.26965145636981e-07,
tL(CAA)L,,-3.4,5.67271484404029e-08,
tN(GUU)K,,-3.4,1.48039348881939e-06,
tV(AAC)O,,-3.4,7.17093471009667e-06,
YAR035C-A,,3.4,0.000214432976932174,
YAR075W,,-3.4,1.75440591719697e-08,
YEL034C-A,,3.4,0.000293402884242743,
YFL014W,HSP12,3.4,6.84543690297159e-144,
YGL117W,,3.4,0.0,
YGL224C,SDT1,3.4,0.0,
YHL033C,RPL8A,-3.4,1.12070162977788e-253,
YIL111W,COX5B,3.4,1.29416657731933e-95,
YJL142C,IRC9,-3.4,5.21837947220584e-12,
YJL169W,,-3.4,1.16730329751906e-11,
YJR130C,STR2,3.4,0.0,
YKL036C,,3.4,0.000108368702734405,
YLR185W,RPL37A,-3.4,1.46287839311344e-283,
YNL043C,,-3.4,3.9718904212543e-23,
YNL339C,YRF1-6,-3.4,7.93194255513136e-06,
YNR058W,BIO3,3.4,0.0,
YOR044W,IRC23,3.4,4.5529768135208e-109,
YPL261C,,3.4,8.03046101095709e-07,
snR36,,-3.3,3.41955562920122e-33,
snR81,,-3.3,5.94959759724578e-05,
tF(GAA)P1,,-3.3,3.2870791966115e-08,
YCR101C,,3.3,1.52616776747445e-97,
YER087C-A,,-3.3,0.000166368334234226,
YHR094C,HXT1,-3.3,0.0,
YHR137W,ARO9,3.3,5.39007327738684e-40,
YHR174W,ENO2,-3.3,2.41547691757284e-157,
YHR183W,GND1,-3.3,0.0,
YJL191W,RPS14B,-3.3,0.0,
YJL213W,,3.3,0.0,
YOR096W,RPS7A,-3.3,0.0,
YPR204W,,-3.3,4.36538985294286e-93,
snR41,,-3.2,1.60185075464248e-31,
snR49,,-3.2,8.51941587523703e-41,
snR55,,-3.2,8.04593325330554e-07,
tE(UUC)G1,SOE1,-3.2,3.20643131382221e-12,
YAL060W,BDH1,-3.2,0.0,
YBR224W,,3.2,0.000255510703637008,
YDL151C,BUD30,3.2,1.36954848500473e-05,
YDR036C,EHD3,3.2,2.13333077220801e-05,
YDR345C,HXT3,-3.2,0.0,
YER084W,,3.2,5.58806672884228e-14,
YGL008C,PMA1,-3.2,0.0,
YGL103W,RPL28,-3.2,2.42347892746306e-07,
YGL135W,RPL1B,-3.2,0.0,
YGR023W,MTL1,3.2,5.69103600242658e-172,
YIR005W,IST3,3.2,2.72239574625542e-216,
YIR019C,,-3.2,4.85721446981814e-288,
YJL072C,PSF2,3.2,0.0,
YJL075C,APQ13,-3.2,3.83433817976864e-07,
YJL189W,RPL39,-3.2,4.90350194121772e-10,
YJR094W-A,RPL43B,-3.2,0.0,
YJR148W,BAT2,3.2,4.94510852284715e-183,
YJR154W,,3.2,1.37802072691405e-300,
YKL136W,,-3.2,0.000117938329031075,
YKR034W,DAL80,3.2,2.12144523621643e-05,
YLR367W,RPS22B,-3.2,4.44729616110587e-47,
YNR056C,BIO5,3.2,2.51219495164106e-143,
YOR369C,RPS12,-3.2,0.0,
YPL081W,RPS9A,-3.2,5.68101922327625e-32,
YPL090C,RPS6A,-3.2,0.0,
YPR102C,RPL11A,-3.2,0.0,
SCR1,,-3.1,6.50525766363221e-88,
snR46,,-3.1,3.11898620232755e-17,
YBR291C,CTP1,-3.1,0.0,
YDL184C,RPL41A,-3.1,2.07468080358022e-11,
YDL185C-A,,3.1,0.00121961455823931,
YDR385W,EFT2,-3.1,2.43923408735675e-40,
YDR446W,ECM11,3.1,8.0042724494214e-15,
YER189W,,-3.1,4.22050378608995e-07,
YHL021C,AIM17,3.1,3.56033084484986e-168,
YHR050W-A,,3.1,1.87110456687356e-08,
YIL173W,VTH1,-3.1,3.74880417658055e-10,
YKL006W,RPL14A,-3.1,3.62220957302992e-280,
YKR057W,RPS21A,-3.1,0.0,
YLL067C,,-3.1,1.90339335003335e-09,
YLR044C,PDC1,-3.1,0.0,
YLR198C,,-3.1,6.21272313246188e-06,
YLR264W,RPS28B,-3.1,2.30114405976733e-32,
YLR434C,,3.1,0.000100380803386238,
YML056C,IMD4,-3.1,0.0,
YMR116C,ASC1,-3.1,0.0,
YNL301C,RPL18B,-3.1,1.75511562338556e-135,
YOL050C,,-3.1,1.50083733433051e-11,
YOL120C,RPL18A,-3.1,1.44996944911105e-147,
YOR221C,MCT1,3.1,0.0,
RDN5-1,,-3.0,8.19433995455466e-12,
snR78,,-3.0,1.95025640112522e-06,
tP(UGG)N2,,-3.0,0.000928082810400568,
YAR035W,YAT1,3.0,6.90947160922733e-120,
YBL092W,RPL32,-3.0,1.96259883892448e-248,
YBR027C,,3.0,5.10724621475525e-05,
YBR190W,,3.0,1.3472138961294e-08,
YBR196C-A,,-3.0,2.46862457937091e-12,
YDL083C,RPS16B,-3.0,0.0,
YDL130W,RPP1B,-3.0,2.54508753112689e-126,
YDL214C,PRR2,3.0,7.0206336462075e-48,
YDR316W-B,,-3.0,0.00161333633846571,
YDR374C,PHO92,3.0,1.74591610792256e-13,
YEL059W,HHY1,3.0,3.15522604769706e-15,
YFR031C-A,RPL2A,-3.0,0.0,
YGL059W,PKP2,3.0,0.0,
YGL123W,RPS2,-3.0,1.78957326654978e-301,
YGR296W,YRF1-3,-3.0,0.000587746958103166,
YHR175W-A,,-3.0,6.7281690582344e-31,
YIL018W,RPL2B,-3.0,0.0,
YIL069C,RPS24B,-3.0,1.08398924531665e-214,
YKL212W,SAC1,-3.0,0.0,
YMR173W,DDR48,3.0,1.27176731687952e-101,
YMR315W-A,,3.0,1.44276659499428e-14,
YNL178W,RPS3,-3.0,0.0,
YNL302C,RPS19B,-3.0,0.0,
YNR016C,ACC1,-3.0,0.0,
YOR182C,RPS30B,-3.0,3.00384086352771e-66,
YPR160W,GPH1,3.0,2.32189229145475e-52,
snR77,,-2.9,4.56686399117427e-09,
SRG1,,2.9,2.21111220988856e-94,
YBR189W,RPS9B,-2.9,6.84013065868845e-133,
YCL058C,FYV5,2.9,0.00036669810487093,
YDR247W,VHS1,-2.9,1.6823963873777e-132,
YER091C,MET6,-2.9,0.0,
YFL019C,,2.9,1.50097052538801e-08,
YFL034C-A,RPL22B,-2.9,0.0,
YFL065C,,-2.9,2.46742340628542e-11,
YGL222C,EDC1,2.9,1.95682222764874e-133,
YGR038C-B,,-2.9,4.87107505345919e-08,
YGR192C,TDH3,-2.9,0.0,
YHR029C,YHI9,2.9,0.0,
YIL074C,SER33,-2.9,0.0,
YKL068W-A,,-2.9,1.17871395566764e-134,
YKL096C-B,,2.9,0.00018672414571518,
YKL111C,,-2.9,0.00159321239570107,
YKL218C,SRY1,2.9,0.0,
YLR101C,,2.9,0.000164222859884886,
YLR149C,,2.9,2.33489925491985e-104,
YLR171W,,-2.9,0.0016260889026962,
YLR296W,,-2.9,9.9321551647602e-06,
YMR052C-A,,2.9,0.000219154210202752,
YMR141W-A,,-2.9,1.89759296541893e-55,
YMR153C-A,,2.9,0.000179408657419754,
YMR172C-A,,-2.9,0.00101726103808273,
YMR174C,PAI3,2.9,1.45237299233136e-73,
YOR135C,IRC14,2.9,0.00122565275409711,
YOR318C,,-2.9,3.2316641807305e-12,
YOR375C,GDH1,-2.9,5.37020864339909e-290,
YPR001W,CIT3,2.9,1.36236610663762e-153,
YPR150W,,-2.9,0.000236155031235127,
RUF23,,2.8,2.7030872936448e-05,
RUF5-2,,-2.8,0.00343135807938618,
snR32,,-2.8,2.80451984309334e-16,
YBR032W,,-2.8,9.80907540205702e-28,
YBR187W,GDT1,-2.8,3.34315807923509e-262,
YDR025W,RPS11A,-2.8,0.0,
YDR136C,VPS61,2.8,0.00135389462159867,
YDR225W,HTA1,-2.8,0.0,
YDR450W,RPS18A,-2.8,0.0,
YEL017C-A,PMP2,-2.8,4.86888061797681e-18,
YGL006W-A,,-2.8,3.02704579280473e-08,
YGR034W,RPL26B,-2.8,4.13575714283547e-188,
YHL005C,,2.8,0.000487536960952767,
YHR180W,,2.8,7.86102491101569e-105,
YHR203C,RPS4B,-2.8,4.47836913371087e-207,
YJR145C,RPS4A,-2.8,7.21701069867539e-138,
YKL170W,MRPL38,2.8,2.26891616897686e-11,
YKR047W,,-2.8,1.35190649694671e-09,
YLR343W,GAS2,-2.8,1.17890729198164e-51,
YML018C,,-2.8,0.0,
YML026C,RPS18B,-2.8,0.0,
YMR019W,STB4,2.8,0.0,
YMR095C,SNO1,2.8,7.03806805326859e-211,
YMR194C-B,CMC4,2.8,4.24837216625366e-35,
YNL149C,PGA2,2.8,2.51284254834517e-05,
YOL091W,SPO21,2.8,1.43610081826979e-147,
YOL118C,,2.8,9.8195544058104e-80,
YOR072W-A,,-2.8,2.84020069835433e-05,
YOR248W,,-2.8,7.82607062259285e-08,
YOR309C,,-2.8,0.000190814782713629,
snR83,,-2.7,3.20059888571618e-19,
tD(GUC)G1,,-2.7,0.00289521920423223,
tP(UGG)O3,,-2.7,0.00015097082714698,
YAL047W-A,,2.7,0.00209484890551223,
YBR294W,SUL1,-2.7,0.0,
YCL025C,AGP1,-2.7,0.0,
YCL048W-A,,2.7,1.19707489616749e-08,
YDL055C,PSA1,-2.7,0.0,
YDL061C,RPS29B,-2.7,8.44936949801237e-223,
YDL075W,RPL31A,-2.7,0.0,
YDR080W,VPS41,2.7,3.07100693834724e-198,
YDR447C,RPS17B,-2.7,6.63345752395903e-219,
YEL054C,RPL12A,-2.7,1.4526829383642e-28,
YER102W,RPS8B,-2.7,2.41949791138035e-113,
YER131W,RPS26B,-2.7,1.3002403060063e-235,
YFR032C-A,RPL29,-2.7,1.58821520696626e-49,
YGL249W,ZIP2,2.7,1.34687149577543e-06,
YGR148C,RPL24B,-2.7,5.71490431969825e-243,
YIL052C,RPL34B,-2.7,0.0,
YJL177W,RPL17B,-2.7,1.71701122581725e-295,
YJR095W,SFC1,2.7,4.24613202831005e-17,
YMR251W-A,HOR7,2.7,4.62974608579411e-178,
YMR322C,SNO4,2.7,2.27495413802967e-19,
YNL171C,,2.7,0.000629568789695376,
YNR069C,BSC5,2.7,8.25970417261513e-119,
YOL039W,RPP2A,-2.7,1.2415274781252e-237,
YOL127W,RPL25,-2.7,4.72412647386612e-206,
YOL143C,RIB4,2.7,0.0,
YOR235W,IRC13,2.7,1.34214873414881e-09,
YOR347C,PYK2,2.7,3.41613582881715e-144,
YPL079W,RPL21B,-2.7,0.0,
YPL249C-A,RPL36B,-2.7,3.62781008425754e-12,
ETS2-1,,-2.6,0.0090901941943665,
snR191,,-2.6,3.29563207175837e-09,
snR40,,-2.6,4.60230229954237e-08,
YBL013W,FMT1,-2.6,3.27165211948359e-39,
YBL027W,RPL19B,-2.6,2.39283569507718e-258,
YBL113C,,-2.6,1.52490608641679e-221,
YCR031C,RPS14A,-2.6,0.0,
YCR100C,,2.6,9.7852674322107e-134,
YDL071C,,-2.6,6.55587151306991e-21,
YDR038C,ENA5,2.6,0.000959634112325316,
YDR171W,HSP42,2.6,4.43986312463314e-69,
YDR545W,YRF1-1,-2.6,3.03118025098873e-05,
YER117W,RPL23B,-2.6,8.08377371596122e-182,
YER190W,YRF1-2,-2.6,1.07000749292276e-05,
YFL067W,,-2.6,3.78314529911016e-61,
YFR017C,IGD1,2.6,4.29067324677509e-34,
YGR085C,RPL11B,-2.6,0.0,
YHL001W,RPL14B,-2.6,0.0,
YHL012W,,-2.6,4.84309226838685e-82,
YHL015W,RPS20,-2.6,2.49038820736076e-127,
YHR028W-A,,2.6,0.000484457533227981,
YHR136C,SPL2,2.6,6.56951900049759e-05,
YIR030W-A,,-2.6,0.000292266124297138,
YJL037W,IRC18,2.6,2.36916340833624e-26,
YJL190C,RPS22A,-2.6,1.18442148568782e-248,
YJR087W,,2.6,0.00516913841614997,
YKL060C,FBA1,-2.6,3.80941033604391e-102,
YLR041W,,2.6,7.39770338848694e-06,
YLR162W-A,RRT15,-2.6,9.41873816540415e-07,
YLR290C,COQ11,2.6,2.93154665543763e-195,
YLR355C,ILV5,-2.6,0.0,
YLR432W,IMD3,-2.6,0.0,
YML039W,,-2.6,5.28278114522866e-14,
YMR017W,SPO20,2.6,7.89637183056931e-30,
YMR045C,,-2.6,3.07561282524619e-39,
YMR050C,,-2.6,2.0313081660903e-30,
YMR069W,NAT4,-2.6,1.05659441612431e-29,
YMR175W,SIP18,2.6,1.0538853823505e-07,
YMR271C,URA10,2.6,2.15147939630501e-78,
YNR066C,,2.6,3.73773643788521e-73,
YOR103C,OST2,2.6,2.23217887262071e-13,
YPL220W,RPL1A,-2.6,0.0,
YPR080W,TEF1,-2.6,0.0,
YPR132W,RPS23B,-2.6,1.24643898067214e-227,
snR70,,-2.5,1.41697207738669e-24,
snR72,,-2.5,3.0097319177307e-05,
snR75,,-2.5,0.00162418382951666,
snR85,,-2.5,1.62534750280397e-07,
tF(GAA)D,,2.5,7.43064225015228e-05,
YAL003W,EFB1,-2.5,4.96011880169688e-272,
YAL005C,SSA1,-2.5,1.72064173819301e-74,
YAL064W-B,,-2.5,5.15158646528149e-07,
YAR064W,,-2.5,1.43677603259916e-05,
YBL030C,PET9,-2.5,1.38394140408024e-146,
YBR118W,TEF2,-2.5,8.88158588568759e-203,
YBR302C,COS2,-2.5,6.81469271233284e-06,
YCL005W-A,VMA9,2.5,1.40010259766024e-10,
YCL075W,,2.5,0.000945687220930556,
YCR099C,,2.5,1.44554305497201e-56,
YDL059C,RAD59,-2.5,8.69005467926202e-147,
YDL081C,RPP1A,-2.5,0.0,
YDL162C,,-2.5,6.03804158451693e-06,
YDL191W,RPL35A,-2.5,5.20863477413678e-21,
YDR382W,RPP2B,-2.5,3.39745008100912e-156,
YDR514C,,-2.5,2.15649323242331e-144,
YEL008W,,2.5,4.11441695199816e-07,
YER096W,SHC1,2.5,9.66134391895852e-43,
YFR053C,HXK1,2.5,9.38375205043489e-34,
YGL041W-A,,2.5,7.48964712814587e-25,
YGL248W,PDE1,2.5,0.0,
YGL253W,HXK2,-2.5,0.0,
YGR161W-C,,2.5,1.48478013111569e-88,
YHR054C,,-2.5,3.64167304544941e-09,
YHR086W-A,,2.5,0.000187851221561897,
YIL003W,CFD1,2.5,1.99133567388102e-214,
YIL102C,,-2.5,1.45175322236616e-05,
YIL133C,RPL16A,-2.5,2.93415506224552e-238,
YIR041W,PAU15,2.5,0.000799083605666386,
YJR029W,,-2.5,3.27007305400703e-07,
YJR155W,AAD10,2.5,1.11446440676406e-206,
YKL180W,RPL17A,-2.5,3.9773348164963e-169,
YLL047W,,2.5,0.00184138344879912,
YLR149C-A,,2.5,0.00154187475191206,
YLR269C,,2.5,5.0785145122157e-09,
YLR303W,MET17,-2.5,0.0,
YLR327C,TMA10,2.5,2.82745183581521e-51,
YLR372W,,-2.5,0.0,
YMR230W-A,,-2.5,4.95676808261993e-05,
YNL103W-A,,2.5,5.64270232730985e-05,
YNL259C,ATX1,-2.5,6.72029510273689e-26,
YNL311C,SKP2,2.5,0.0,
YOL121C,RPS19A,-2.5,0.0,
YOL124C,TRM11,-2.5,1.1886173085223e-286,
YOR082C,,2.5,0.00362926385274944,
YOR339C,UBC11,2.5,3.93032524787079e-65,
YPL189C-A,COA2,2.5,9.04876447873601e-76,
YPR111W,DBF20,2.5,1.0441890305099e-277,
ITS2-1,,-2.4,0.00235202175613541,
snR17b,,-2.4,7.81781993858711e-24,
snR30,,-2.4,2.13900496587014e-30,
snR31,,-2.4,2.05587851110904e-21,
snR57,,-2.4,8.57764978045696e-13,
tL(UAG)L1,,-2.4,0.000158312138364304,
tR(UCU)M1,,-2.4,0.0190591735166478,
YAL068C,PAU8,2.4,0.00111127825234537,
YBR012C,,2.4,1.17026916997992e-53,
YBR085W,AAC3,-2.4,1.5054207543642e-92,
YBR181C,RPS6B,-2.4,1.08127388305157e-117,
YDL247W-A,,-2.4,0.000234166421600528,
YDR043C,NRG1,2.4,7.07486543858052e-55,
YDR242W,AMD2,2.4,5.09733056879528e-162,
YDR500C,RPL37B,-2.4,3.60697155516846e-235,
YER070W,RNR1,-2.4,0.0,
YGL031C,RPL24A,-2.4,1.7661378232232e-129,
YGL189C,RPS26A,-2.4,2.2461586533637e-209,
YGR045C,,2.4,0.00382356465097151,
YGR176W,,-2.4,4.0706259090974e-06,
YHR010W,RPL27A,-2.4,7.42468442872597e-183,
YHR021C,RPS27B,-2.4,0.0,
YHR047C,AAP1,2.4,0.0,
YHR141C,RPL42B,-2.4,1.26905736026786e-47,
YIL141W,,2.4,4.6220509064159e-06,
YIL148W,RPL40A,-2.4,0.0,
YJL212C,OPT1,-2.4,4.15225493991468e-225,
YJR077C,MIR1,-2.4,0.0,
YJR123W,RPS5,-2.4,0.0,
YKL085W,MDH1,-2.4,1.72204972423988e-216,
YLL059C,,2.4,7.36648627185395e-13,
YLR162W,,-2.4,0.00245937205030082,
YLR311C,,2.4,8.15931379662432e-05,
YLR312C,,2.4,4.46398707897676e-20,
YLR325C,RPL38,-2.4,1.32881505576042e-146,
YML009C-A,,-2.4,7.70918947049965e-05,
YML089C,,-2.4,0.00106075325382749,
YNL067W,RPL9B,-2.4,0.0,
YNL097C-B,,-2.4,1.71915324382406e-20,
YOL099C,,-2.4,0.0108252370238903,
YOL103W-B,,-2.4,0.00092467109568342,
YOL119C,MCH4,2.4,0.0,
YOR139C,,-2.4,0.000205104675302987,
YOR312C,RPL20B,-2.4,6.92726527256683e-278,
YOR317W,FAA1,2.4,0.0,
YPL142C,,-2.4,0.000804259601982013,
YPL188W,POS5,2.4,0.0,
YPL250C,ATG41,2.4,8.8026031809721e-162,
YPR044C,OPI11,-2.4,8.33110029717131e-07,
YPR136C,,2.4,0.00629793619177757,
snR86,,-2.3,2.5956193508032e-31,
tG(GCC)G1,,-2.3,0.0203315535750249,
tR(UCU)K,,-2.3,0.0224775904793842,
YAL048C,GEM1,2.3,9.20945529879018e-251,
YBR105C,VID24,2.3,3.44636461420542e-156,
YBR183W,YPC1,2.3,7.3134169152419e-80,
YBR249C,ARO4,-2.3,0.0,
YCL048W,SPS22,2.3,1.12956235913379e-10,
YDL136W,RPL35B,-2.3,6.29951624644423e-13,
YDR309C,GIC2,2.3,1.56909076229234e-60,
YDR471W,RPL27B,-2.3,0.0,
YFL011W,HXT10,2.3,0.00237315627980891,
YFL029C,CAK1,2.3,2.0272079455019e-144,
YGL170C,SPO74,-2.3,2.68171974092134e-09,
YGR074W,SMD1,2.3,1.4398283493381e-12,
YGR079W,,-2.3,1.24449773556861e-122,
YGR118W,RPS23A,-2.3,0.0,
YIR017C,MET28,2.3,0.0189042434273253,
YJL089W,SIP4,2.3,4.17935740838376e-69,
YJL217W,REE1,2.3,0.0,
YJR101W,RSM26,-2.3,3.35508783520526e-305,
YKL023W,,2.3,3.74901929294655e-290,
YKL081W,TEF4,-2.3,1.65506669633289e-247,
YKL161C,KDX1,2.3,4.52412412912719e-110,
YLR109W,AHP1,-2.3,0.0,
YLR172C,DPH5,-2.3,2.0174532400739e-209,
YLR279W,,-2.3,3.98270854371442e-09,
YLR462W,,-2.3,0.00670439354190563,
YML057C-A,,2.3,0.000674458607844362,
YMR006C,PLB2,-2.3,5.79535466223635e-133,
YMR242C,RPL20A,-2.3,0.0,
YNL058C,,2.3,1.77898238358324e-240,
YNR025C,,-2.3,1.02919935862817e-07,
YOL052C-A,DDR2,2.3,3.41656174321493e-25,
YOR173W,DCS2,2.3,7.8558013124377e-47,
YOR202W,HIS3,2.3,6.89928153632625e-69,
YOR391C,HSP33,2.3,8.5250186097184e-06,
YPL280W,HSP32,-2.3,0.00137941664181861,
YPR005C,HAL1,2.3,1.8039216766701e-129,
YPR083W,MDM36,2.3,1.3658418146727e-147,
snR11,,2.2,2.77614614471684e-16,
snR17a,,2.2,3.61042398816641e-25,
snR62,,-2.2,1.01711775997129e-08,
tI(AAU)G,,-2.2,0.0299281209258166,
tN(GUU)N1,,2.2,0.00474195703159792,
tS(UGA)I,SUP17,2.2,0.00429649083051596,
YBL087C,RPL23A,-2.2,3.63967572699663e-147,
YBR048W,RPS11B,-2.2,6.37125176394498e-256,
YBR090C,,-2.2,4.02000597312396e-05,
YBR191W,RPL21A,-2.2,8.13694191382116e-168,
YBR196C-B,,-2.2,4.36701721064516e-11,
YBR255W,MTC4,2.2,1.06588844500324e-223,
YCL018W,LEU2,-2.2,0.0,
YCR024C-B,,-2.2,6.33231463017191e-26,
YDL192W,ARF1,-2.2,5.51499340960654e-208,
YDR001C,NTH1,2.2,0.0,
YDR413C,,-2.2,0.00209850737396041,
YDR418W,RPL12B,-2.2,8.22452799549594e-32,
YDR425W,SNX41,2.2,2.64122983440979e-141,
YDR441C,APT2,-2.2,7.49660195989178e-283,
YEL077C,,-2.2,9.98997789809193e-62,
YER006C-A,,-2.2,0.0192031435635005,
YER145C-A,,-2.2,3.65121831204082e-05,
YER146W,LSM5,2.2,0.0119492936460269,
YFL020C,PAU5,2.2,3.12299527239656e-07,
YFL045C,SEC53,-2.2,2.2921953613484e-192,
YGL102C,,-2.2,4.90066658217067e-18,
YGL188C-A,,-2.2,2.78400317687698e-27,
YGR110W,CLD1,2.2,1.94040331722685e-61,
YGR157W,CHO2,-2.2,2.08855129230574e-92,
YGR243W,MPC3,2.2,4.78315488854307e-99,
YHL048W,COS8,2.2,0.00100663177853183,
YKL054C,DEF1,-2.2,0.0,
YKL076C,PSY1,-2.2,2.98828077978648e-05,
YKL151C,NNR2,2.2,3.93784302192507e-204,
YKL216W,URA1,2.2,0.0,
YKR073C,,2.2,6.39721280798408e-08,
YKR094C,RPL40B,-2.2,4.96051873034503e-274,
YLR152C,,2.2,2.49832588718176e-173,
YLR193C,UPS1,2.2,2.15390033795669e-162,
YLR211C,ATG38,2.2,3.64088863155167e-137,
YLR249W,YEF3,-2.2,0.0,
YLR356W,ATG33,2.2,5.21060781436055e-232,
YLR359W,ADE13,-2.2,0.0,
YML024W,RPS17A,-2.2,0.0,
YML034C-A,,2.2,0.0130556264988929,
YML054C,CYB2,2.2,1.09734085553265e-138,
YMR030W-A,,2.2,0.00481981115775439,
YMR143W,RPS16A,-2.2,1.32930304706337e-135,
YNL004W,HRB1,2.2,0.0,
YNL069C,RPL16B,-2.2,2.44027828505746e-180,
YNL093W,YPT53,2.2,5.13159533820183e-10,
YNL303W,,-2.2,0.00405933149848442,
YNL318C,HXT14,2.2,0.00352254206070775,
YNR068C,,2.2,2.77074289224794e-76,
YOL126C,MDH2,2.2,5.4894260528969e-103,
