gene_id,gene_symbol,log2fc,pvalue,padj
YMR175W-A,,3.4,2.0929716971699e-13,
YOR206W,,-3.4,5.67122990884261e-116,
YAL061W,,3.3,3.33000125267387e-78,
YCL037C,,-3.3,4.66611590038695e-09,
YCL048W-A,,3.3,1.34301030155019e-40,
YDL024C,,3.3,8.80740638681081e-72,
YDR507C,GIN4,-3.3,6.82102441570458e-122,
YGL037C,,3.3,1.20637579139158e-199,
YGR103W,NOP7,-3.3,3.40325518001185e-42,
YHL021C,AIM17,3.3,8.81082561829065e-114,
YHR018C,,-3.3,9.70318198948291e-154,
YJL122W,,-3.3,6.79601526379182e-69,
YJL148W,RPA34,-3.3,1.1139207120817e-35,
YJL157C,,-3.3,5.71846250841388e-84,
YJR137C,MET5,-3.3,3.5355756859435e-174,
YKL009W,,-3.3,1.8609948220322e-59,
YKL151C,,3.3,7.48121339219548e-195,
YKR081C,,-3.3,5.66617369698683e-83,
YLR009W,,-3.3,1.02674595529033e-52,
YLR196W,,-3.3,1.58113007193737e-76,
YMR173W,DDR48,3.3,1.80476612087842e-136,
YMR217W,,-3.3,1.90217747598237e-107,
YMR290C,,-3.3,1.89381138841913e-106,
YNR034W,,3.3,2.56590451350352e-109,
YOL085W-A,,3.3,1.27638085708261e-59,
YOR315W,,-3.3,3.92003989346246e-53,
YOR340C,RPA43,-3.3,6.43567739834411e-72,
YPL211W,,-3.3,2.54863867763031e-22,
YPL281C,,3.3,1.58984795409946e-05,
YPR010C,RPA135,-3.3,1.65882256699676e-134,
YPR145W,,-3.3,1.39722184896437e-173,
YBL054W,TOD6,-3.2,7.55442644637375e-64,
YBR126C,TPS1,3.2,1.86586692638576e-69,
YBR296C,PHO89,-3.2,3.1556392854524e-113,
YDR171W,,3.2,4.32243886114761e-128,
YDR535C,,3.2,1.16775440020137e-37,
YER043C,,-3.2,2.32902237800419e-124,
YER052C,HOM3,-3.2,3.57083684796173e-112,
YER091C,,-3.2,8.56988961773588e-245,
YGL078C,,-3.2,1.1864393621245e-114,
YGL120C,PRP43,-3.2,2.20801519110472e-88,
YGR245C,,-3.2,1.82383389659699e-38,
YHR089C,,-3.2,7.98107285935276e-110,
YJL208C,,-3.2,3.76966278417541e-84,
YMR241W,,-3.2,1.93336863865506e-181,
YOR101W,,-3.2,2.02867244161794e-51,
YPL223C,,3.2,9.20671236686254e-56,
YCL054W,,-3.1,2.38130978158971e-42,
YFL014W,HSP12,3.1,1.23109313159123e-154,
YFL021C-A,,3.1,3.43425474016882e-18,
YGR144W,THI4,3.1,1.21134414540498e-96,
YGR234W,YHB1,-3.1,3.54361326240584e-176,
YHR052W,CIC1,-3.1,5.37425203126783e-54,
YKL096W,CWP1,3.1,1.97011856600295e-80,
YLR142W,,-3.1,3.30097518876666e-66,
YML093W,,-3.1,6.53599394352153e-94,
YMR105C,PGM2,3.1,5.97704445962767e-197,
YMR300C,,-3.1,3.78181277492374e-101,
YNR009W,,-3.1,2.24951674944927e-48,
YPR112C,,-3.1,2.01385706489106e-65,
YBR045C,,3.0,1.5666102908278e-87,
YBR088C,POL30,-3.0,8.64327165695817e-56,
YBR089W,,-3.0,4.72562240902352e-46,
YCL042W,,3.0,4.26049884165206e-19,
YDR034W-B,,3.0,6.90145207930994e-18,
YDR496C,,-3.0,4.19314819504327e-88,
YER066C-A,,3.0,5.76785572152791e-52,
YGR055W,,-3.0,1.69210859540525e-104,
YHR022C,,3.0,6.65335537987252e-32,
YJR070C,LIA1,-3.0,4.66648727333942e-83,
YKL030W,,-3.0,2.43735774371551e-22,
YKL097C,,3.0,1.55072710126774e-17,
YKL143W,LTV1,-3.0,3.36130761957229e-67,
YLR058C,SHM2,-3.0,9.27330173509425e-65,
YLR276C,,-3.0,8.05174731023153e-93,
YLR342W,FKS1,-3.0,7.14676937968107e-84,
YLR401C,,-3.0,9.15914100210882e-38,
YNL182C,,-3.0,4.27638015407612e-56,
YNL193W,,3.0,7.26406003988843e-185,
YNL220W,ADE12,-3.0,7.21770332132553e-168,
YOL010W,,-3.0,1.78643534084482e-75,
YOL058W,ARG1,-3.0,1.71644544964815e-108,
YOR272W,,-3.0,6.84892159413499e-82,
YOR298W,,3.0,1.52822150739499e-90,
YPL280W,,3.0,4.23252203604157e-48,
YPR108W-A,,3.0,5.41927893209434e-06,
YBR034C,HMT1,-2.9,1.89621969731229e-100,
YBR084W,,-2.9,1.87458188967514e-86,
YBR247C,ENP1,-2.9,2.68311674624246e-61,
YDR247W,,2.9,4.1193749289064e-106,
YDR324C,,-2.9,2.22458454484839e-67,
YDR342C,,-2.9,5.2579624049467e-71,
YDR497C,,-2.9,2.45688607020777e-76,
YER068C-A,,-2.9,7.38612481663979e-21,
YHR094C,HXT1,2.9,1.52398537511758e-73,
YHR148W,,-2.9,4.60613728931201e-43,
YIL091C,,-2.9,9.40988405363682e-70,
YJL050W,MTR4,-2.9,2.45556236973742e-50,
YKL036C,,2.9,6.07221497587551e-08,
YLR042C,,2.9,6.12364734867712e-110,
YLR409C,,-2.9,5.58972998350108e-84,
YMR120C,,-2.9,5.00321936414603e-176,
YMR131C,,-2.9,1.1293299318444e-108,
YMR174C,PAI3,2.9,1.16658847963672e-114,
YOL155W-A,,-2.9,2.0992242196986e-08,
YOR225W,,-2.9,5.06172663157196e-10,
YOR243C,,-2.9,1.51886569284572e-78,
YPR002W,,-2.9,1.46829269017511e-97,
YPR123C,,-2.9,4.81353982293746e-53,
ENSRNA049609621,,2.8,3.94381884975464e-06,
YAL034C,,2.8,3.21018709560521e-72,
YDR223W,,2.8,1.95234296351622e-153,
YER053C-A,,2.8,5.59087271234584e-23,
YGL253W,HXK2,-2.8,6.57777684226081e-49,
YGR008C,,2.8,5.91825338370966e-05,
YGR086C,,2.8,3.66446114448439e-96,
YGR142W,,2.8,4.46394012553421e-89,
YHR021W-A,,2.8,3.99579431416991e-10,
YIL094C,LYS12,-2.8,2.22635194112383e-212,
YIL099W,,2.8,1.03745455280885e-154,
YJL033W,HCA4,-2.8,8.25587197512363e-69,
YLL023C,,2.8,3.40418177653332e-37,
YLL061W,,-2.8,1.17862538210645e-192,
YLR432W,,-2.8,6.79262052929159e-69,
YML123C,PHO84,-2.8,6.16264326263641e-72,
YMR049C,,-2.8,1.67851509166425e-85,
YMR250W,,2.8,4.96809414291363e-70,
YNL002C,RLP7,-2.8,1.35564694272502e-91,
YNL114C,,-2.8,1.53911697705804e-11,
YOR294W,,-2.8,1.5070830207848e-72,
YOR391C,,2.8,7.03615062365324e-58,
YPL060W,MFM1,2.8,2.37147485764056e-39,
YPL247C,,2.8,1.2721090925026e-49,
YPL256C,,-2.8,1.98799518646211e-96,
YPR080W,TEF1,-2.8,1.04975651728647e-71,
YPR124W,,-2.8,3.46453061624936e-105,
YBR104W,,-2.7,7.59007473935755e-12,
YBR142W,,-2.7,3.010541221676e-59,
YBR157C,,-2.7,1.31910863221473e-60,
YBR291C,,-2.7,6.08317557169704e-110,
YCL040W,GLK1,2.7,9.80175684332251e-64,
YDR101C,,-2.7,6.80390700901054e-88,
YDR112W,,2.7,2.48667197889756e-13,
YDR465C,,-2.7,7.948810957597e-62,
YEL026W,,-2.7,2.03324502071139e-57,
YGL157W,,2.7,1.81022619539003e-81,
YGL171W,,-2.7,9.47777687974917e-57,
YGR061C,,-2.7,2.78533072899799e-95,
YHL011C,,-2.7,1.82994160493068e-79,
YKL001C,,-2.7,9.47051338699549e-14,
YKR056W,TRM2,-2.7,2.90546709687711e-51,
YMR006C,,-2.7,4.28404103474471e-98,
YNL104C,,-2.7,3.40302484605526e-49,
YNL113W,RPC19,-2.7,4.03504097309915e-47,
YNL313C,,-2.7,4.5215427669599e-77,
YOL024W,,2.7,1.41154209187388e-15,
YOL166C,,2.7,3.85772905613101e-05,
YOR004W,,-2.7,2.02454710339454e-43,
YOR053W,YOR053W,2.7,1.50124489739435e-07,
YPL156C,,-2.7,2.15498635335754e-83,
YPL212C,,-2.7,2.52286134943848e-62,
YPR144C,NOC4,-2.7,8.64124065367848e-51,
YPR184W,,2.7,3.07906931204649e-91,
tP(UGG)N1,,2.7,0.0012957573648385,
YAR015W,,-2.6,2.05620431294073e-62,
YBL042C,,-2.6,8.67185000638671e-57,
YBR115C,,-2.6,7.81828472483015e-75,
YBR189W,RPS9B,-2.6,7.41212072945181e-90,
YCL059C,,-2.6,7.05217534176434e-47,
YCR064C,,-2.6,1.01472799594071e-05,
YDL062W,,-2.6,1.35248340947867e-05,
YDL208W,,-2.6,7.03785251371299e-105,
YDR037W,KRS1,-2.6,5.18246172953794e-89,
YDR451C,,-2.6,9.73715740260978e-96,
YDR528W,,-2.6,1.11935005934199e-46,
YEL071W,,-2.6,3.56112640201388e-128,
YER069W,,-2.6,2.42542906495921e-103,
YER102W,RPS8B,-2.6,4.39671817972533e-87,
YER126C,,-2.6,4.73218250855065e-13,
YER145C,,-2.6,3.24346706437336e-74,
YFR052C-A,,2.6,9.55974933531212e-38,
YGL148W,,-2.6,5.96507229590877e-89,
YGL234W,,-2.6,7.81933678644149e-67,
YGR123C,,-2.6,9.3752572459657e-41,
YGR162W,TIF4631,-2.6,2.971805910233e-91,
YGR239C,,-2.6,1.52095811187509e-101,
YGR249W,,2.6,1.63493379613957e-38,
YHL028W,WSC4,-2.6,5.33259447649888e-55,
YHR020W,,-2.6,1.537658944326e-138,
YJL057C,,2.6,4.64746279550226e-118,
YJR109C,,-2.6,2.68898558308005e-97,
YKL107W,,2.6,8.72389747688119e-70,
YKR013W,PRY2,-2.6,2.77126276905596e-97,
YLL011W,,-2.6,1.30711859388536e-55,
YLL034C,,-2.6,4.48193826733708e-49,
YLL045C,RPL8B,-2.6,9.36638696966201e-97,
YLR092W,,-2.6,2.66059443831495e-119,
YLR129W,DIP2,-2.6,2.51611851465418e-36,
YLR178C,TFS1,2.6,1.82172521710813e-85,
YLR183C,,-2.6,2.18967495183241e-66,
YLR198C,,-2.6,2.18832057270118e-11,
YML003W,,2.6,6.33263031933481e-47,
YMR093W,,-2.6,1.87922395085503e-48,
YNL111C,,-2.6,1.95066488585197e-118,
YNL308C,,-2.6,1.98522974108283e-95,
YOL019W,YOL019W,-2.6,1.77420623181056e-136,
YOR100C,,-2.6,2.9610784052146e-111,
YOR161C-C,,2.6,8.70916733732454e-16,
YOR173W,,2.6,1.19086828932026e-89,
YOR342C,,-2.6,2.58875687607252e-65,
YPL126W,NAN1,-2.6,1.40576090221429e-50,
YPR110C,RPC40,-2.6,3.62761240813392e-73,
YPR119W,,-2.6,5.96647567277667e-45,
tA(UGC)L,,2.6,0.0197180522381677,
ENSRNA049603922,,2.5,0.0121318216132288,
ENSRNA049608694,,2.5,0.0069024567568898,
Q0115,,2.5,0.0157508390136602,
YAL028W,FRT2,2.5,2.21243419361811e-71,
YBR068C,,-2.5,8.18719608217129e-65,
YBR161W,,2.5,7.11559433549358e-62,
YBR191W,RPL21A,-2.5,3.57260762167389e-133,
YCL048W,,2.5,2.74799608304108e-21,
YCR063W,BUD31,-2.5,2.9824304168526e-12,
YDL082W,RPL13A,-2.5,5.0366489326183e-125,
YDL129W,,2.5,3.31638456899229e-55,
YDL148C,NOP14,-2.5,3.06933200481679e-63,
YDR533C,,2.5,1.67175103163033e-62,
YEL057C,,2.5,2.09904701015452e-79,
YER053C,,2.5,4.65404775187538e-72,
YFR053C,,2.5,2.11372675688038e-64,
YGL229C,,2.5,1.01097354597968e-64,
YGR066C,,2.5,7.24622959769161e-54,
YGR079W,,-2.5,7.66662418658437e-22,
YGR140W,CBF2,-2.5,3.21659863644152e-37,
YGR152C,RSR1,-2.5,1.04225583235397e-46,
YHL033C,RPL8A,-2.5,5.71846250841388e-84,
YHL048C-A,,2.5,7.00277308774169e-10,
YHR007C-A,,2.5,2.7166613943555e-38,
YIL045W,,2.5,3.30021212498888e-86,
YIL105C,SLM1,2.5,1.10006168257767e-98,
YIL158W,,-2.5,3.91874352202513e-42,
YIL169C,YIL169C,-2.5,1.75091947282461e-75,
YJL109C,,-2.5,4.90062731387403e-48,
YJL144W,,2.5,3.27509147621011e-117,
YKL035W,,2.5,9.8941101875693e-74,
YKL096C-B,,2.5,5.88252094235391e-05,
YKR092C,,-2.5,1.27042080800288e-77,
YLL044W,,-2.5,9.31699187626305e-54,
YLR017W,,-2.5,3.03172580381513e-54,
YLR061W,RPL22A,-2.5,1.07013786275728e-80,
YLR073C,,-2.5,4.48237707595501e-28,
YLR270W,DCS1,2.5,1.60408940276329e-112,
YLR406C,RPL31B,-2.5,8.04670742574614e-75,
YML018C,,-2.5,1.40128628053093e-85,
YMR107W,,2.5,0.000314500658487427,
YNL058C,,-2.5,1.56139043117162e-59,
YNL062C,GCD10,-2.5,1.21072712168478e-35,
YNL112W,,-2.5,2.91905473376062e-40,
YOL041C,,-2.5,4.43199779049162e-63,
YOL155C,,-2.5,2.35891619400776e-72,
YOR019W,,2.5,1.78969005326695e-127,
YOR226C,ISU2,-2.5,5.03640314355892e-64,
YOR298C-A,MBF1,2.5,4.02218086429431e-127,
YPL226W,,-2.5,2.88673216891941e-84,
YPL240C,HSP82,2.5,1.50460615613288e-104,
YPR149W,NCE102,2.5,1.00734696396556e-131,
YBR078W,,-2.4,4.9499328800756e-158,
YBR249C,,-2.4,5.19935409742014e-40,
YCL024W,,-2.4,8.66684207815783e-44,
YCL026C-B,HBN1,2.4,2.98903729665017e-33,
YCL030C,,-2.4,1.84910081525503e-65,
YDL055C,PSA1,-2.4,5.08657815543329e-193,
YDL168W,SFA1,2.4,2.49443055144336e-92,
YDR044W,,-2.4,4.20615510506795e-52,
YDR060W,MAK21,-2.4,1.87470959682087e-59,
YDR368W,,2.4,3.47121955393099e-104,
YGL088W,,2.4,0.0312196817873219,
YGL117W,,-2.4,1.2521788402065e-36,
YGL158W,,2.4,1.82557554603556e-09,
YGR131W,,2.4,1.20103630548129e-26,
YHR028W-A,,2.4,0.00632778499048182,
YIL079C,,-2.4,1.74580287874387e-27,
YIL166C,,2.4,1.36964294894005e-90,
YJR059W,PTK2,2.4,9.78561588876522e-43,
YKL065W-A,,2.4,3.53517594542973e-11,
YLL026W,,2.4,3.9218380603515e-81,
YLR002C,,-2.4,7.39553192425933e-38,
YLR084C,,-2.4,8.07503515446545e-70,
YLR296W,,-2.4,8.82343267621948e-09,
YML060W,,-2.4,4.01548253117239e-26,
YMR116C,ASC1,-2.4,2.60263104843987e-71,
YMR164C,,2.4,1.79725097464412e-76,
YMR261C,,2.4,6.52330090294055e-69,
YMR322C,SNO4,2.4,0.0230449679238011,
YNL042W-B,,2.4,3.03827412582065e-18,
YNL057W,,-2.4,6.23624275317848e-15,
YNL110C,,-2.4,9.23827982240458e-18,
YNL209W,SSB2,-2.4,8.56396775606596e-65,
YOR393W,,2.4,0.0307698963329854,
YPL197C,,-2.4,6.97392120258438e-42,
YPL267W,,-2.4,5.61058448806076e-41,
ENSRNA049606661,,2.3,0.0334151115957985,
YAL012W,CYS3,-2.3,6.79504646852007e-30,
YBR202W,MCM7,-2.3,2.17742207668349e-66,
YBR267W,,-2.3,1.29084045106585e-33,
YCR065W,,-2.3,9.34374024338594e-52,
YCR098C,,-2.3,1.77238298626472e-41,
YDL110C,,2.3,1.80812727162191e-90,
YDL198C,GGC1,-2.3,1.99660740775046e-52,
YDR278C,,2.3,0.000214008105350702,
YER055C,,-2.3,3.29181514506492e-104,
YFL055W,,-2.3,2.59037166094141e-67,
YGL053W,,2.3,7.14153621279167e-119,
YGR085C,RPL11B,-2.3,5.65629700827278e-38,
YGR139W,,-2.3,0.000450841293997271,
YGR145W,,-2.3,5.12172430136712e-39,
YGR151C,,-2.3,4.19224047714192e-06,
YHR086W-A,,-2.3,0.00803043242759379,
YIR029W,DAL2,-2.3,9.39200308598642e-43,
YJL177W,RPL17B,-2.3,2.3257585885679e-70,
YJL217W,,-2.3,2.70999117023642e-98,
YJR016C,,-2.3,4.17576887401655e-60,
YJR048W,CYC1,-2.3,1.33321588587259e-89,
YJR071W,,-2.3,8.86146879798713e-10,
YKL026C,,2.3,2.01623128946174e-98,
YKL068W-A,,-2.3,6.51574992318408e-25,
YKL101W,HSL1,-2.3,4.20910269380262e-57,
YKL172W,,-2.3,2.64123304348386e-26,
YLL056C,,2.3,2.7473256321801e-45,
YLR103C,CDC45,-2.3,7.17613036065945e-48,
YLR108C,,2.3,4.04285615633522e-54,
YLR177W,,2.3,1.59450112253696e-81,
YLR258W,,2.3,8.46558197565454e-89,
YLR311C,,2.3,9.85132211103068e-17,
YLR366W,,2.3,0.00860851727436659,
YML043C,,-2.3,3.5476260527379e-22,
YNL066W,SUN4,-2.3,3.00891687540669e-36,
YNL102W,POL1,-2.3,2.46397636583412e-61,
YNR054C,ESF2,-2.3,3.65467081593221e-31,
YOL032W,,2.3,1.19240513835174e-112,
YOR031W,,2.3,5.50518541234937e-35,
YOR054C,VHS3,2.3,1.13652127437866e-110,
YOR222W,ODC2,-2.3,1.30859463679838e-59,
YOR287C,,-2.3,3.65158367915386e-20,
YPL081W,RPS9A,-2.3,1.27862028018963e-56,
YPL222W,,2.3,5.81662699203991e-40,
YPR137W,,-2.3,8.49292087453777e-46,
YPR167C,,-2.3,3.35082715636446e-83,
snR54,,-2.3,0.0329052295889459,
ENSRNA049608631,,2.2,0.024788787062836,
YAR066W,,-2.2,2.96209735639399e-08,
YBR155W,,-2.2,3.00312694915378e-32,
YBR169C,,2.2,6.14969979119287e-88,
YBR208C,"DUR1,2",-2.2,1.85442300288486e-46,
YBR296C-A,,-2.2,1.05583420813164e-18,
YCR021C,HSP30,2.2,2.44100929433109e-38,
YCR101C,,2.2,6.19529637801201e-32,
YDL153C,SAS10,-2.2,2.60357982668144e-38,
YDL206W,,2.2,1.51708583867535e-126,
YDR025W,RPS11A,-2.2,7.03267201388963e-86,
YDR083W,,-2.2,3.161538070055e-28,
YDR120C,,-2.2,1.02674595529033e-52,
YDR382W,RPP2B,-2.2,2.1397723371492e-99,
YEL053W-A,,-2.2,3.51902261478093e-33,
YER086W,ILV1,-2.2,2.75969356788355e-60,
YER103W,SSA4,2.2,1.2003443560992e-47,
YER127W,,-2.2,1.18258085842682e-29,
YFR017C,,2.2,1.30344595714206e-35,
YGL099W,LSG1,-2.2,5.9295407495319e-37,
YGL147C,RPL9A,-2.2,1.52753513575402e-63,
YGL225W,VRG4,-2.2,1.28781960680726e-54,
YGR060W,,-2.2,2.13909138383011e-118,
YHL039W,,-2.2,6.46398317395117e-48,
YHR065C,,-2.2,1.63822869461329e-39,
YHR096C,,2.2,1.06272853700771e-151,
YHR138C,,2.2,0.000320011960644437,
YHR139C-A,,2.2,1.42907043545702e-16,
YHR145C,,2.2,7.59928168500131e-07,
YHR196W,,-2.2,2.64540005518496e-22,
YIL064W,,-2.2,2.75558651280328e-52,
YIL111W,,2.2,1.32509301362467e-14,
YJL130C,,-2.2,2.79794314340027e-84,
YJL164C,TPK1,2.2,3.16873952158802e-115,
YJL190C,RPS22A,-2.2,0.000137317683772667,
YKL091C,YKL091C,2.2,2.01514898878243e-115,
YKL165C,MCD4,-2.2,8.09561102974457e-58,
YKL165C-A,,2.2,0.0159697123789739,
YLR062C,,-2.2,9.13967723660001e-37,
YLR068W,,-2.2,7.12239458230442e-13,
YLR186W,EMG1,-2.2,2.17982002723802e-52,
YLR340W,RPP0,-2.2,4.20955606440489e-21,
YML027W,,-2.2,1.01788690335553e-62,
YML080W,,-2.2,1.80794647444165e-45,
YNL120C,,-2.2,0.00206633971909569,
YOL093W,,-2.2,4.28909531299809e-43,
YOL121C,RPS19A,-2.2,2.23405589379343e-99,
YOR029W,,2.2,0.00291819221268145,
YOR121C,,2.2,1.27824862808442e-26,
YPL018W,CTF19,2.2,9.70613858485378e-55,
YPL043W,NOP4,-2.2,1.06442219388146e-24,
YPL198W,RPL7B,-2.2,5.85502932331837e-58,
YPR190C,RPC82,-2.2,7.98843703602934e-56,
tW(CCA)M,,2.2,0.0432959629014674,
YBL064C,,2.1,1.02608125516067e-64,
YBL081W,,-2.1,7.24772941210771e-37,
YBR085C-A,,2.1,0.000320716561272105,
YBR248C,,-2.1,2.09395884894055e-53,
YDL083C,RPS16B,-2.1,2.46107225835724e-30,
YDL104C,,-2.1,1.34291704710043e-38,
YDR261W-A,,2.1,0.0604959184021883,
YDR358W,,2.1,7.43516233585123e-64,
YEL054C,RPL12A,-2.1,2.90468728630409e-119,
YER006W,,-2.1,1.15907056001269e-66,
YER037W,,2.1,3.91597199687417e-10,
YER074W,RPS24A,-2.1,2.17514010071752e-103,
YER158C,,-2.1,9.95346709224802e-39,
YFL023W,BUD27,-2.1,7.76260316385772e-40,
YGL030W,RPL30,-2.1,1.42773552375043e-43,
