gene_id,gene_symbol,log2fc,pvalue,padj
tS(GCU)O,,-2.0,1.0,
Q0140,VAR1,1.9,1.0,
YAL018C,LDS1,1.9,0.3073439577771,
YAL059C-A,,1.9,1.0,
YBL111C,,1.9,1.0,
YDR374C,PHO92,1.9,0.69228565883735,
YHR126C,ANS1,1.9,1.0,
YHR185C,PFS1,1.9,1.0,
YOR381W-A,,1.9,0.0465173437084033,
YOR393W,ERR1,-1.9,1.0,
tA(AGC)G,,1.9,1.0,
tK(UUU)Q,,1.9,1.0,
tT(UGU)G2,,1.9,1.0,
tX(XXX)D,,1.9,1.0,
RUF5-1,,-1.8,1.0,
YCL073C,GEX1,1.8,1.0,
YGR059W,SPR3,1.8,0.0129245227235316,
tG(GCC)D1,,-1.8,1.0,
tI(GAU)Q,,-1.8,1.0,
tL(CAA)D,,-1.8,1.0,
tP(UGG)A,TRN1,1.8,1.0,
tY(GUA)O,SUP3,-1.8,1.0,
YLR013W,GAT3,1.7,0.679161189018467,
YNL146C-A,,1.7,1.0,
tK(UUU)G1,,1.7,1.0,
tL(UAA)B1,,1.7,1.0,
tV(AAC)M1,,-1.7,1.0,
Q0045,COX1,-1.6,1.0,
Q0085,ATP6,1.6,1.0,
YCL054W-A,RDT1,1.6,1.0,
YDL007C-A,,1.6,1.0,
YFL011W,HXT10,1.6,0.3073439577771,
YFL032W,,1.6,1.0,
YIR021W-A,,1.6,1.0,
YJL052C-A,,1.6,1.0,
YKL221W,MCH2,1.6,0.755209010465532,
YLL047W,,1.6,0.10485391623745,
YML083C,,1.6,0.00834347665984941,
YOR333C,,1.6,0.261318974060658,
YPL280W,HSP32,1.6,1.0,
YPR197C,,1.6,0.00332198058236801,
tN(GUU)N1,,-1.6,1.0,
tP(UGG)O3,,1.6,1.0,
tV(CAC)D,,-1.6,1.0,
YCL069W,VBA3,1.5,1.0,
YGL138C,,1.5,1.0,
YHR015W,MIP6,1.5,0.0728923054152074,
YIL037C,PRM2,1.5,0.000205392075557649,
YLL046C,RNP1,1.5,1.0,
YLR134W,PDC5,1.5,1.0,
YLR302C,,1.5,1.0,
YMR321C,,1.5,1.0,
YNR077C,,-1.5,1.0,
YPL102C,,1.5,1.0,
tA(AGC)P,,1.5,1.0,
tF(GAA)G,,1.5,1.0,
tI(AAU)L2,,1.5,1.0,
tM(CAU)J3,IMT3,1.5,1.0,
tV(AAC)E1,,1.5,1.0,
tW(CCA)G2,,1.5,1.0,
tY(GUA)M2,SUP8,-1.5,1.0,
ETS2-2,,-1.4,1.0,
Q0120,BI4,-1.4,1.0,
YBR072C-A,,-1.4,1.0,
YBR298C-A,,1.4,1.0,
YER085C,,-1.4,1.0,
YHR125W,,-1.4,1.0,
YIL012W,,1.4,0.512339189003148,
YLL006W-A,,1.4,1.0,
YLR366W,,1.4,1.0,
YOR391C,HSP33,1.4,1.0,
YOR392W,,1.4,1.0,
snR6,,-1.4,1.0,
tF(GAA)H1,,1.4,1.0,
tL(UAA)B2,,-1.4,1.0,
tN(GUU)C,,-1.4,1.0,
tN(GUU)F,,1.4,1.0,
tP(UGG)N1,,1.4,1.0,
tR(ACG)D,,-1.4,1.0,
tS(AGA)J,,1.4,1.0,
tV(AAC)K1,,1.4,1.0,
YBL065W,,1.3,1.0,
YBR032W,,1.3,1.0,
YBR116C,,1.3,1.0,
YCL074W,,-1.3,1.0,
YDR218C,SPR28,1.3,0.492257940454671,
YEL070W,DSF1,1.3,1.0,
YER078W-A,,1.3,1.0,
YER096W,SHC1,1.3,1.0,
YGR142W,BTN2,-1.3,1.0,
YIL014C-A,,-1.3,1.0,
YJL037W,IRC18,1.3,0.310775329076119,
YNL034W,,1.3,0.00877004524205141,
YPR137C-B,,1.3,1.0,
tA(UGC)E,,-1.3,1.0,
tG(GCC)J2,SUF23,-1.3,1.0,
tK(CUU)K,,1.3,1.0,
YBL100W-B,,1.2,1.0,
YBR117C,TKL2,1.2,1.0,
YDR014W-A,HED1,1.2,0.565167452151767,
YDR182W-A,,1.2,0.600045224129804,
YDR365W-B,,1.2,1.0,
YFR023W,PES4,1.2,0.512339189003148,
YGR027W-B,,1.2,1.0,
YHL045W,,-1.2,1.0,
YIL054W,,1.2,0.98612067567842,
YIL066W-A,,1.2,1.0,
YLR162W,,1.2,1.0,
YMR031W-A,,1.2,1.0,
YOR313C,SPS4,1.2,1.0,
YPL261C,,-1.2,1.0,
tE(UUC)I,,-1.2,1.0,
tG(UCC)O,SUF1,-1.2,1.0,
tL(CAA)C,SUP53,1.2,1.0,
tQ(UUG)B,,1.2,1.0,
YAL067W-A,,-1.1,1.0,
YAR070C,,1.1,1.0,
YBR285W,,-1.1,1.0,
YCR022C,,1.1,1.0,
YDR034C-A,,-1.1,1.0,
YDR169C-A,,1.1,1.0,
YFL068W,,-1.1,1.0,
YGR174W-A,,-1.1,1.0,
YGR259C,,1.1,1.0,
YHR028W-A,,1.1,1.0,
YHR139C,SPS100,1.1,,
YHR217C,,1.1,1.0,
YJL136W-A,,1.1,1.0,
YJL153C,INO1,1.1,1.0,
YKL115C,,1.1,0.679161189018467,
YKL224C,PAU16,-1.1,1.0,
YKR102W,FLO10,1.1,1.0,
YLL064C,PAU18,-1.1,1.0,
YLL065W,,-1.1,1.0,
YLL067C,,-1.1,1.0,
YML132W,COS3,-1.1,1.0,
YMR232W,FUS2,1.1,0.0030062710372074,
YNL117W,MLS1,1.1,1.0,
YNR005C,,1.1,1.0,
YOR011W,AUS1,1.1,0.0432639075848959,
YOR192C-C,,1.1,1.0,
YPL121C,MEI5,1.1,1.0,
tA(AGC)H,,1.1,1.0,
tD(GUC)I2,,1.1,1.0,
tE(UUC)G3,,1.1,1.0,
tF(GAA)M,,1.1,1.0,
tG(GCC)O1,,-1.1,1.0,
tH(GUG)G2,,-1.1,1.0,
tL(UAA)N,,-1.1,1.0,
tN(GUU)K,,-1.1,1.0,
tR(ACG)K,,-1.1,1.0,
tT(AGU)J,,-1.1,1.0,
tV(AAC)J,,1.1,1.0,
tY(GUA)F1,SUP11,-1.1,1.0,
tY(GUA)J2,SUP4,-1.1,1.0,
Q0130,OLI1,1.0,1.0,
YAL045C,,1.0,0.679161189018467,
YAR031W,PRM9,1.0,0.300543993336456,
YBL044W,,-1.0,1.0,
YBR221W-A,,1.0,1.0,
YDR210W-B,,1.0,1.0,
YDR316W-B,,1.0,1.0,
YDR320W-B,,-1.0,1.0,
YDR403W,DIT1,1.0,0.585749837385784,
YGL228W,SHE10,-1.0,0.00656223807133047,
YHR054C,,1.0,1.0,
YHR180W-A,,1.0,1.0,
YIL025C,,1.0,1.0,
YIL102C,,-1.0,1.0,
YJL027C,,1.0,1.0,
YJL043W,,1.0,1.0,
YJR157W,,1.0,1.0,
YLL030C,RRT7,1.0,1.0,
YLL053C,,-1.0,1.0,
YLR012C,,1.0,1.0,
YLR136C,TIS11,1.0,1.0,
YLR307W,CDA1,1.0,1.0,
YMR017W,SPO20,1.0,1.0,
YMR320W,,1.0,1.0,
YNL018C,,1.0,0.612447227573103,
YOR255W,OSW1,1.0,1.0,
YOR379C,,1.0,1.0,
YPL027W,SMA1,1.0,1.0,
tC(GCA)B,,-1.0,1.0,
tD(GUC)J1,,1.0,1.0,
tI(AAU)G,,1.0,1.0,
tK(UUU)O,,-1.0,1.0,
tM(CAU)J1,EMT5,1.0,1.0,
tR(UCU)M2,,-1.0,1.0,
tY(GUA)J1,SUP7,1.0,1.0,
tY(GUA)M1,SUP5,1.0,1.0,
Q0160,SCEI,-0.9,1.0,
Q0275,COX3,0.9,1.0,
YAL019W-A,,0.9,1.0,
YBL107W-A,,-0.9,1.0,
YBR299W,MAL32,0.9,1.0,
YCR097W-A,,0.9,1.0,
YCR108C,,0.9,1.0,
YDL114W,,0.9,1.0,
YDL214C,PRR2,0.9,1.0,
YDR034C-D,,0.9,1.0,
YEL009C-A,,0.9,1.0,
YEL039C,CYC7,-0.9,1.0,
YEL059W,HHY1,0.9,1.0,
YFR012W,DCV1,0.9,1.0,
YGL088W,,0.9,1.0,
YGL249W,ZIP2,0.9,1.0,
YGR225W,AMA1,0.9,1.0,
YHR165W-A,,0.9,0.755312367358362,
YHR218W-A,,0.9,1.0,
YIL055C,,0.9,1.0,
YIL156W-A,,0.9,1.0,
YJL150W,,-0.9,1.0,
YJL219W,HXT9,0.9,0.0728923054152074,
YJR004C,SAG1,0.9,1.0,
YJR099W,YUH1,-0.9,1.0,
YKL118W,,0.9,1.0,
YKR049C,FMP46,0.9,1.0,
YLL052C,AQY2,-0.9,1.0,
YLR154C-H,,0.9,1.0,
YLR157C-C,,0.9,1.0,
YLR263W,RED1,0.9,0.751325235616602,
YLR280C,,0.9,1.0,
YLR307C-A,,0.9,1.0,
YLR308W,CDA2,0.9,1.0,
YLR343W,GAS2,0.9,1.0,
YLR465C,BSC3,-0.9,1.0,
YML089C,,-0.9,1.0,
YMR058W,FET3,0.9,,
YMR158C-A,,0.9,1.0,
YNL017C,,0.9,1.0,
YNL269W,BSC4,0.9,1.0,
YNL339C,YRF1-6,0.9,1.0,
YNR044W,AGA1,0.9,1.0,
YNR062C,,0.9,0.570328480592082,
YNR070W,PDR18,0.9,1.0,
YNR072W,HXT17,0.9,1.0,
YOL084W,PHM7,0.9,1.0,
YOL160W,,0.9,1.0,
YOL161C,PAU20,0.9,1.0,
YOR142W-B,,0.9,1.0,
YOR351C,MEK1,0.9,1.0,
YOR388C,FDH1,0.9,1.0,
snR80,,0.9,1.0,
tC(GCA)P1,,0.9,1.0,
tD(GUC)D,,0.9,1.0,
tD(GUC)I1,,-0.9,1.0,
tF(GAA)H2,,0.9,1.0,
tG(CCC)D,SUF3,0.9,1.0,
tG(GCC)F1,SUF20,0.9,1.0,
tG(GCC)G1,,-0.9,1.0,
tH(GUG)G1,,0.9,1.0,
tK(CUU)E1,,-0.9,1.0,
tK(CUU)F,,-0.9,1.0,
tK(CUU)I,,0.9,1.0,
tL(UAA)D,,0.9,1.0,
tL(UAG)L2,,0.9,1.0,
tM(CAU)D,EMT1,0.9,1.0,
tP(UGG)F,SUF9,0.9,1.0,
tQ(UUG)C,,0.9,1.0,
tQ(UUG)H,,0.9,1.0,
tR(ACG)Q2,,0.9,1.0,
tR(CCG)L,TRR4,0.9,1.0,
tS(UGA)E,SUP19,-0.9,1.0,
tS(UGA)I,SUP17,0.9,1.0,
tS(UGA)P,SUP16,0.9,1.0,
tS(UGA)Q2,,0.9,1.0,
tT(UGU)G1,,-0.9,1.0,
tV(AAC)G1,,-0.9,1.0,
tW(CCA)J,,0.9,1.0,
Q0250,COX2,0.8,1.0,
YAL068C,PAU8,0.8,1.0,
YBR045C,GIP1,0.8,1.0,
YBR103C-A,,0.8,1.0,
YBR224W,,0.8,1.0,
YBR296C,PHO89,0.8,1.0,
YBR296C-A,,0.8,1.0,
YCL048W,SPS22,0.8,1.0,
YDL240C-A,,-0.8,1.0,
YDL244W,THI13,0.8,1.0,
YDR114C,,0.8,1.0,
YDR355C,,0.8,1.0,
YDR402C,DIT2,0.8,1.0,
YDR421W,ARO80,0.8,1.0,
YEL030C-A,,0.8,1.0,
YER103W,SSA4,-0.8,1.0,
YER119C-A,,0.8,1.0,
YFL012W,,0.8,1.0,
YFR032C,RRT5,0.8,1.0,
YGL089C,MF(ALPHA)2,0.8,1.0,
YGL258W-A,,0.8,1.0,
YGR292W,MAL12,0.8,1.0,
YHL009W-B,,-0.8,1.0,
YHL012W,,0.8,1.0,
YHR214W-A,,-0.8,1.0,
YIL072W,HOP1,0.8,1.0,
YIL100W,,0.8,1.0,
YIL159W,BNR1,0.8,1.0,
YIL175W,,-0.8,1.0,
YIR027C,DAL1,0.8,1.0,
YIR030C,DCG1,0.8,0.475525743591679,
YJL106W,IME2,0.8,1.0,
YJL135W,,0.8,1.0,
YJR023C,,-0.8,1.0,
YJR153W,PGU1,0.8,1.0,
YJR156C,THI11,0.8,1.0,
YKL071W,,0.8,1.0,
YKR103W,NFT1,0.8,1.0,
YLL062C,MHT1,-0.8,1.0,
YLR236C,,0.8,1.0,
YLR410W-B,,0.8,1.0,
YLR416C,,0.8,1.0,
YLR461W,PAU4,0.8,1.0,
YMR057C,,0.8,1.0,
YMR182W-A,,0.8,1.0,
YNL338W,,0.8,1.0,
YOL032W,OPI10,-0.8,1.0,
YOL157C,IMA2,0.8,1.0,
YOR024W,,0.8,1.0,
YOR192C-B,,0.8,1.0,
YOR298W,MUM3,0.8,0.724795457044986,
YOR382W,FIT2,0.8,1.0,
YPL021W,ECM23,0.8,1.0,
YPL036W,PMA2,0.8,0.600231763873402,
YPL134C,ODC1,-0.8,1.0,
YPR015C,,0.8,1.0,
YPR039W,,0.8,1.0,
snR47,,0.8,1.0,
snR67,,-0.8,1.0,
snR75,,-0.8,1.0,
snR82,,-0.8,1.0,
tD(GUC)N,,0.8,1.0,
tE(UUC)E1,,-0.8,1.0,
tK(CUU)M,,-0.8,1.0,
tM(CAU)O1,IMT1,0.8,1.0,
tN(GUU)N2,,0.8,1.0,
tS(AGA)M,,-0.8,1.0,
tV(AAC)E2,,0.8,1.0,
YAL067C,SEO1,-0.7,1.0,
YAR019W-A,,0.7,1.0,
YBL008W-A,,0.7,1.0,
YBL043W,ECM13,-0.7,1.0,
YBR076W,ECM8,0.7,1.0,
YBR136W,MEC1,0.7,1.76335096866448e-05,
YBR144C,,0.7,1.0,
YBR148W,YSW1,0.7,1.0,
YBR250W,SPO23,0.7,0.679161189018467,
YBR291C,CTP1,-0.7,1.0,
YCL064C,CHA1,-0.7,1.0,
YCR094W,CDC50,-0.7,0.0941183121236944,
YDL169C,UGX2,-0.7,1.0,
YDL196W,,0.7,1.0,
YDL245C,HXT15,0.7,1.0,
YDR157W,,0.7,1.0,
YDR278C,,-0.7,1.0,
YDR369C,XRS2,0.7,1.0,
YDR523C,SPS1,0.7,1.0,
YDR535C,,0.7,1.0,
YDR541C,,-0.7,1.0,
YDR544C,,-0.7,1.0,
YER014C-A,BUD25,0.7,1.0,
YER121W,,-0.7,1.0,
YER137C,,-0.7,1.0,
YFL033C,RIM15,0.7,1.0,
YFL058W,THI5,0.7,1.0,
YFL061W,DDI2,0.7,1.0,
YFL063W,,0.7,1.0,
YFR012W-A,,0.7,1.0,
YGL237C,HAP2,-0.7,1.0,
YGR053C,,-0.7,1.0,
YHR049C-A,,0.7,1.0,
YHR056W-A,,0.7,1.0,
YHR131W-A,,0.7,1.0,
YIL066C,RNR3,0.7,1.0,
YIL068W-A,,0.7,1.0,
YIL098C,FMC1,-0.7,1.0,
YIL160C,POT1,0.7,1.0,
YJL003W,COX16,-0.7,1.0,
YJL064W,,0.7,1.0,
YJR022W,LSM8,-0.7,1.0,
YJR048W,CYC1,-0.7,1.0,
YJR095W,SFC1,0.7,1.0,
YJR150C,DAN1,0.7,1.0,
YJR151W-A,,-0.7,1.0,
YKL090W,CUE2,0.7,1.0,
YKL097C,,0.7,1.0,
YKR033C,,0.7,1.0,
YLL049W,LDB18,-0.7,1.0,
YLR155C,ASP3-1,-0.7,1.0,
YLR234W,TOP3,0.7,1.0,
YLR235C,,0.7,1.0,
YLR285C-A,,-0.7,1.0,
YLR338W,OPI9,0.7,1.0,
YLR412C-A,,0.7,1.0,
YLR445W,GMC2,0.7,1.0,
YML007C-A,,-0.7,1.0,
YML066C,SMA2,0.7,1.0,
YMR159C,ATG16,-0.7,1.0,
YMR244W,,0.7,1.0,
YMR247C,RKR1,0.7,0.00152684445267973,
YNL015W,PBI2,-0.7,1.0,
YNL028W,,0.7,1.0,
YNL253W,TEX1,-0.7,1.0,
YOL019W-A,,0.7,1.0,
YOL152W,FRE7,0.7,1.0,
YOR072W,,0.7,1.0,
YOR316C-A,,-0.7,1.0,
YOR366W,,-0.7,1.0,
YPL130W,SPO19,0.7,1.0,
YPL171C,OYE3,0.7,1.0,
YPL200W,CSM4,0.7,1.0,
YPL257W-B,,-0.7,1.0,
YPR092W,,0.7,1.0,
YPR158W-B,,0.7,1.0,
YPR177C,,0.7,1.0,
snR64,,-0.7,1.0,
tE(UUC)B,,0.7,1.0,
tF(GAA)N,,0.7,1.0,
tH(GUG)K,,-0.7,1.0,
tI(UAU)D,,0.7,1.0,
tK(CUU)G2,,0.7,1.0,
tP(UGG)N2,,0.7,1.0,
tQ(UUG)E1,,-0.7,1.0,
tR(ACG)E,,0.7,1.0,
tT(AGU)N1,,-0.7,1.0,
tY(GUA)D,SUP2,0.7,1.0,
Q0050,AI1,-0.6,1.0,
RNA170,,0.6,1.0,
YAL063C-A,,0.6,1.0,
YAR061W,,-0.6,1.0,
YAR068W,,0.6,1.0,
YBL059C-A,CMC2,-0.6,1.0,
YBL108W,,0.6,1.0,
YBR072W,HSP26,-0.6,1.0,
YBR124W,,0.6,1.0,
YBR131W,CCZ1,0.6,0.569127118838199,
YBR246W,RRT2,-0.6,1.0,
YBR295W,PCA1,0.6,1.0,
YCL027W,FUS1,0.6,1.0,
YCL048W-A,,0.6,1.0,
YCR003W,MRPL32,-0.6,1.0,
YCR010C,ADY2,0.6,1.0,
YCR025C,,0.6,1.0,
YCR050C,,0.6,1.0,
YDL024C,DIA3,0.6,1.0,
YDL187C,,-0.6,1.0,
YDL241W,,-0.6,1.0,
YDR079W,PET100,-0.6,1.0,
YDR171W,HSP42,-0.6,1.0,
YDR222W,,-0.6,1.0,
YDR269C,,0.6,1.0,
YDR419W,RAD30,0.6,1.0,
YDR453C,TSA2,0.6,1.0,
YDR502C,SAM2,-0.6,1.0,
YDR525W,API2,0.6,1.0,
YER011W,TIR1,0.6,1.0,
YER133W-A,,-0.6,1.0,
YFL002W-A,,-0.6,1.0,
YFL056C,AAD6,0.6,1.0,
YFR020W,CSS2,0.6,1.0,
YGL005C,COG7,-0.6,1.0,
YGL034C,,0.6,1.0,
YGL256W,ADH4,-0.6,1.0,
YGR025W,,0.6,1.0,
YGR107W,,0.6,1.0,
YGR201C,,0.6,1.0,
YGR213C,RTA1,0.6,1.0,
YGR219W,,-0.6,1.0,
YGR289C,MAL11,0.6,1.0,
YGR293C,,0.6,1.0,
YGR294W,PAU12,0.6,1.0,
YHL002C-A,,0.6,1.0,
YHL037C,,0.6,1.0,
YHL048C-A,,0.6,1.0,
YHR022C,,0.6,1.0,
YHR177W,,0.6,1.0,
YHR213W-A,,0.6,1.0,
YIR017C,MET28,-0.6,1.0,
YIR028W,DAL4,0.6,1.0,
YJL022W,,0.6,1.0,
YJL038C,LOH1,0.6,1.0,
YJL089W,SIP4,0.6,1.0,
YJL145W,SFH5,-0.6,0.585749837385784,
YJR160C,MPH3,0.6,1.0,
YKL089W,MIF2,0.6,1.0,
YKL162C-A,,0.6,1.0,
YKL177W,,0.6,1.0,
YKL178C,STE3,0.6,1.0,
YKL217W,JEN1,0.6,,
YKR104W,,0.6,1.0,
YKR106W,GEX2,0.6,1.0,
YLL042C,ATG10,0.6,1.0,
YLR004C,THI73,0.6,1.0,
YLR030W,,0.6,1.0,
YLR035C-A,,0.6,1.0,
YLR157C-B,,-0.6,1.0,
YLR202C,,0.6,1.0,
YMR030W-A,,0.6,1.0,
YMR090W,,0.6,1.0,
YMR179W,SPT21,0.6,1.0,
YMR256C,COX7,-0.6,1.0,
YMR324C,,0.6,1.0,
YNL014W,HEF3,0.6,1.0,
YNL171C,,0.6,1.0,
YNL198C,,0.6,1.0,
YNR050C,LYS9,-0.6,1.0,
YOL058W,ARG1,-0.6,1.0,
YOL085C,,0.6,1.0,
YOL150C,,0.6,1.0,
YOR055W,,0.6,1.0,
YOR058C,ASE1,0.6,1.0,
YOR072W-A,,0.6,1.0,
YOR296W,,0.6,0.0742674796426294,
YOR314W,,0.6,1.0,
YOR343W-B,,0.6,1.0,
YOR380W,RDR1,0.6,0.775771103820331,
YPL153C,RAD53,0.6,1.0,
YPL240C,HSP82,-0.6,1.0,
YPR193C,HPA2,-0.6,1.0,
YPR196W,,0.6,1.0,
snR35,,0.6,1.0,
snR85,,0.6,1.0,
tA(AGC)F,,0.6,1.0,
tA(UGC)O,,0.6,1.0,
tD(GUC)G1,,0.6,1.0,
tE(UUC)K,,0.6,1.0,
tF(GAA)F,,-0.6,1.0,
tI(AAU)I1,,-0.6,1.0,
tK(UUU)G2,,-0.6,1.0,
tL(UAG)L1,,-0.6,1.0,
tN(GUU)O2,,-0.6,1.0,
tR(ACG)L,,0.6,1.0,
tR(UCU)M1,,-0.6,1.0,
tT(AGU)N2,,-0.6,1.0,
tW(CCA)K,,0.6,1.0,
Q0020,15S_RRNA,0.5,1.0,
RME2,,-0.5,1.0,
YAL005C,SSA1,-0.5,1.0,
YAL016C-B,,-0.5,1.0,
YAL034C-B,,0.5,1.0,
YAL054C,ACS1,0.5,1.0,
YAL066W,,0.5,1.0,
YAR010C,,0.5,1.0,
YAR029W,,0.5,1.0,
YBL034C,STU1,0.5,1.0,
YBL066C,SEF1,0.5,1.0,
YBL073W,,0.5,1.0,
YBL096C,,0.5,1.0,
YBR020W,GAL1,0.5,1.0,
YBR027C,,-0.5,1.0,
YBR033W,EDS1,0.5,1.0,
YBR089W,,0.5,1.0,
YBR185C,MBA1,-0.5,1.0,
YBR195C,MSI1,0.5,1.0,
YBR200W-A,,-0.5,1.0,
YCL023C,,0.5,1.0,
YCL034W,LSB5,-0.5,1.0,
YCR071C,IMG2,-0.5,1.0,
YCR075W-A,EGO2,-0.5,1.0,
YCR082W,AHC2,-0.5,1.0,
YCR090C,,-0.5,1.0,
YCR099C,,-0.5,1.0,
YCR100C,,-0.5,1.0,
YCR105W,ADH7,0.5,1.0,
YDL085C-A,,-0.5,1.0,
YDL243C,AAD4,0.5,1.0,
YDL247W,MPH2,0.5,1.0,
YDR008C,,-0.5,1.0,
YDR018C,,0.5,1.0,
YDR031W,MIX14,-0.5,1.0,
YDR044W,HEM13,0.5,1.0,
YDR048C,,0.5,1.0,
YDR098C-B,,0.5,1.0,
YDR119W-A,COX26,-0.5,1.0,
YDR124W,,0.5,1.0,
YDR181C,SAS4,0.5,1.0,
YDR215C,,-0.5,1.0,
YDR271C,,-0.5,1.0,
YDR374W-A,WIP1,-0.5,1.0,
YDR425W,SNX41,0.5,1.0,
YDR522C,SPS2,-0.5,1.0,
YDR534C,FIT1,0.5,1.0,
YDR536W,STL1,0.5,1.0,
YEL023C,,0.5,0.775771103820331,
YEL030W,ECM10,0.5,1.0,
YEL035C,UTR5,-0.5,1.0,
YEL065W,SIT1,0.5,1.0,
YEL074W,,0.5,1.0,
YER039C-A,,-0.5,1.0,
YER074W-A,YOS1,-0.5,1.0,
YER091C,MET6,-0.5,1.0,
YER134C,,-0.5,1.0,
YER185W,PUG1,0.5,1.0,
YFL003C,MSH4,0.5,1.0,
YFL014W,HSP12,-0.5,1.0,
YFL021C-A,,0.5,1.0,
YFL050C,ALR2,0.5,0.69228565883735,
YFL055W,AGP3,0.5,1.0,
YFL062W,COS4,0.5,1.0,
YFL067W,,-0.5,1.0,
YFR003C,YPI1,-0.5,1.0,
YFR036W,CDC26,-0.5,1.0,
YFR049W,YMR31,-0.5,1.0,
YFR052C-A,,-0.5,1.0,
YGL009C,LEU1,-0.5,1.0,
YGL142C,GPI10,0.5,0.612447227573103,
YGL144C,ROG1,0.5,1.0,
YGL149W,,0.5,1.0,
YGL158W,RCK1,0.5,1.0,
YGL163C,RAD54,0.5,1.0,
YGL199C,,0.5,1.0,
YGL205W,POX1,0.5,1.0,
YGL229C,SAP4,0.5,1.0,
YGR067C,,0.5,1.0,
YGR164W,,0.5,1.0,
YGR242W,,0.5,1.0,
YGR288W,MAL13,-0.5,1.0,
YHR001W-A,QCR10,-0.5,1.0,
YHR022C-A,,-0.5,1.0,
YHR035W,NEL1,0.5,1.0,
YHR096C,HXT5,0.5,1.0,
YHR104W,GRE3,-0.5,1.0,
YHR145C,,0.5,1.0,
YHR211W,FLO5,0.5,1.0,
YIL024C,,-0.5,1.0,
YIL095W,PRK1,-0.5,1.0,
YIL100C-A,,0.5,1.0,
YIL102C-A,,-0.5,1.0,
YIL165C,,-0.5,1.0,
YIL171W,,0.5,1.0,
YIR013C,GAT4,-0.5,1.0,
YIR019C,,0.5,1.0,
YIR036C,IRC24,-0.5,1.0,
YJL088W,ARG3,-0.5,1.0,
YJL144W,,-0.5,1.0,
YJL200C,ACO2,-0.5,1.0,
YJL206C,,0.5,1.0,
YJL211C,,0.5,1.0,
YJL216C,IMA5,0.5,1.0,
YJR036C,HUL4,0.5,1.0,
YJR038C,,0.5,1.0,
YJR047C,ANB1,0.5,1.0,
YJR098C,,0.5,1.0,
YJR130C,STR2,-0.5,1.0,
YJR135W-A,TIM8,-0.5,1.0,
YKL003C,MRP17,-0.5,1.0,
YKL091C,,0.5,1.0,
YKL106C-A,,0.5,1.0,
YKL136W,,-0.5,1.0,
YKL202W,,-0.5,1.0,
YKL220C,FRE2,0.5,1.0,
YKR005C,,0.5,1.0,
YKR015C,,0.5,1.0,
YKR034W,DAL80,0.5,1.0,
YKR041W,,-0.5,1.0,
YLL060C,GTT2,0.5,1.0,
YLR031W,,0.5,1.0,
YLR041W,,0.5,1.0,
YLR053C,,-0.5,1.0,
YLR065C,ENV10,-0.5,1.0,
