gene_id,gene_symbol,log2fc,pvalue,padj
ENSG00000217825,,6.1,4.35195401649921e-12,
ENSG00000241942,RPS20P20,6.1,5.47279176287344e-21,
ENSG00000105976,MET,6.0,9.05334389384138e-11,
ENSG00000123342,MMP19,6.0,5.74067069383717e-93,
ENSG00000157445,CACNA2D3,-6.0,1.03669462849286e-54,
ENSG00000253698,,6.0,1.30990154448302e-11,
ENSG00000258820,,-6.0,2.72558724295898e-71,
ENSG00000276842,,-6.0,7.14541926443285e-16,
ENSG00000011028,MRC2,5.9,3.04709649525381e-10,
ENSG00000118785,SPP1,5.9,8.55175296723912e-12,
ENSG00000119714,GPR68,5.9,2.20673948643881e-59,
ENSG00000120436,GPR31,5.9,3.9137655759201e-12,
ENSG00000135931,ARMC9,5.9,2.31992732498031e-13,
ENSG00000156535,CD109,5.9,1.25812944887419e-131,
ENSG00000186205,MTARC1,-5.9,1.31044210730105e-63,
ENSG00000214787,MS4A4E,-5.9,3.16046599536591e-49,
ENSG00000230001,,5.9,1.71681068310648e-14,
ENSG00000230479,,5.9,1.15400608783594e-14,
ENSG00000230910,,-5.9,1.85922268381787e-26,
ENSG00000253335,,5.9,7.62144786153448e-12,
ENSG00000108688,CCL7,5.8,1.60988119891542e-08,
ENSG00000108691,CCL2,5.8,3.49877986898139e-11,
ENSG00000124225,PMEPA1,5.8,7.25983992114329e-45,
ENSG00000158473,CD1D,-5.8,2.86202784145592e-102,
ENSG00000164266,SPINK1,5.8,2.3020378319805e-13,
ENSG00000175147,TMEM51-AS1,5.8,4.56680916150473e-14,
ENSG00000179029,TMEM107,-5.8,6.63345344751025e-49,
ENSG00000198283,OR5B21,5.8,1.075844519454e-55,
ENSG00000199377,RNU5F-1,-5.8,8.14697334877532e-12,
ENSG00000225873,C3orf86,-5.8,9.72140385855816e-12,
ENSG00000236939,BAALC-AS2,5.8,4.14400070132175e-10,
ENSG00000072163,LIMS2,5.7,7.754418312101e-42,
ENSG00000159339,PADI4,-5.7,1.7887699358279e-44,
ENSG00000196754,S100A2,5.7,5.4030486216016e-24,
ENSG00000198610,AKR1C4,5.7,5.7134409675623e-10,
ENSG00000225026,,5.7,2.36515717501132e-15,
ENSG00000229646,,5.7,3.9695434968821e-10,
ENSG00000237686,SCIRT,5.7,2.22762724084574e-22,
ENSG00000253230,MIR124-1HG,5.7,2.95375712808294e-13,
ENSG00000278886,,5.7,4.70850057363483e-10,
ENSG00000281883,,5.7,8.14855402149398e-14,
ENSG00000079308,TNS1,5.6,6.1248038174452e-189,
ENSG00000104321,TRPA1,5.6,7.66448614277962e-27,
ENSG00000133317,LGALS12,-5.6,1.36237339641599e-34,
ENSG00000159261,CLDN14,5.6,1.38674316325186e-09,
ENSG00000170837,GPR27,-5.6,6.32097892737092e-22,
ENSG00000212195,U3,-5.6,5.03642691226136e-32,
ENSG00000216721,,5.6,1.78665247128876e-14,
ENSG00000224034,LINC02561,5.6,2.15523036601885e-30,
ENSG00000231123,SPATA20P1,5.6,8.44661862912358e-11,
ENSG00000255176,,5.6,6.92166506876401e-11,
ENSG00000123689,G0S2,-5.5,4.15297652311575e-59,
ENSG00000134532,SOX5,5.5,2.18078808631205e-18,
ENSG00000136826,KLF4,-5.5,1.49139352310804e-140,
ENSG00000173391,OLR1,5.5,1.00475777575053e-44,
ENSG00000206052,DOK6,5.5,1.11767366087985e-32,
ENSG00000214269,LGMNP1,5.5,6.0859214105483e-15,
ENSG00000256120,SOX5-AS1,5.5,5.33316720729944e-09,
ENSG00000267341,,5.5,1.98064391389573e-09,
ENSG00000274978,RNU11,-5.5,9.06463454535653e-10,
ENSG00000279365,,5.5,2.65625920347438e-12,
ENSG00000279602,,-5.5,7.61096065153838e-22,
ENSG00000024422,EHD2,5.4,2.15105761304393e-11,
ENSG00000105855,ITGB8,5.4,4.4937365869454e-17,
ENSG00000107249,GLIS3,5.4,9.3769547291758e-19,
ENSG00000114270,COL7A1,5.4,7.32712072997754e-63,
ENSG00000128965,CHAC1,5.4,5.49545918996421e-12,
ENSG00000136052,SLC41A2,5.4,3.0144735991624e-116,
ENSG00000140465,CYP1A1,5.4,3.65053092058157e-08,
ENSG00000143344,RGL1,5.4,4.50959446629004e-45,
ENSG00000153234,NR4A2,-5.4,1.15487013804571e-55,
ENSG00000156011,PSD3,5.4,1.32108085523229e-83,
ENSG00000160791,CCR5,5.4,5.82471849072991e-23,
ENSG00000161835,TAMALIN,-5.4,1.20663212272768e-103,
ENSG00000172379,ARNT2,5.4,1.67263971800757e-09,
ENSG00000182585,EPGN,5.4,7.38449357862909e-41,
ENSG00000185070,FLRT2,5.4,7.26116489899858e-11,
ENSG00000225968,ELFN1,5.4,1.48319447941158e-08,
ENSG00000227824,,5.4,1.89472892944237e-10,
ENSG00000231039,,5.4,1.27499981468203e-16,
ENSG00000234311,,-5.4,2.25209801367339e-08,
ENSG00000259535,RPL21P12,-5.4,1.91377101870677e-08,
ENSG00000284633,,5.4,1.90950907936919e-77,
ENSG00000124575,H1-3,-5.3,3.28278969482957e-56,
ENSG00000134247,PTGFRN,5.3,6.02483644238193e-61,
ENSG00000171658,NMRAL2P,5.3,1.03385450900572e-27,
ENSG00000201558,RNVU1-6,-5.3,4.9655848922411e-08,
ENSG00000224598,RPS5P2,5.3,2.23325852751321e-13,
ENSG00000231680,LINC02723,-5.3,9.67252343271383e-33,
ENSG00000236352,,5.3,3.2444522259935e-15,
ENSG00000248909,HMGB1P21,5.3,1.02836507044906e-20,
ENSG00000252510,RNA5SP55,5.3,2.49841301806122e-08,
ENSG00000255299,,5.3,4.18097636196662e-62,
ENSG00000261326,LINC01355,5.3,2.38323943483142e-43,
ENSG00000270255,,5.3,5.09158405926059e-08,
ENSG00000270980,,5.3,1.65251837174334e-09,
ENSG00000272717,,-5.3,2.53434291639136e-11,
ENSG00000273338,,-5.3,6.27622770460018e-36,
ENSG00000276600,RAB7B,5.3,1.60327690809904e-09,
ENSG00000280060,,5.3,5.48104118096743e-09,
ENSG00000058866,DGKG,-5.2,5.24691810004769e-76,
ENSG00000078081,LAMP3,5.2,5.08227603119733e-23,
ENSG00000135298,ADGRB3,-5.2,1.7677925096957e-11,
ENSG00000164929,BAALC,5.2,1.59341461965456e-12,
ENSG00000166033,HTRA1,5.2,1.00902979819967e-63,
ENSG00000167680,SEMA6B,5.2,1.76301704403309e-12,
ENSG00000185972,CCIN,-5.2,2.50513477804755e-15,
ENSG00000225496,RTRAFP1,5.2,2.41444452783585e-18,
ENSG00000249241,LINC02265,-5.2,3.47052240600949e-09,
ENSG00000272173,,-5.2,2.94234516925205e-16,
ENSG00000274210,RNVU1-27,-5.2,4.49270974722983e-18,
ENSG00000092445,TYRO3,5.1,1.70174543353232e-23,
ENSG00000113721,PDGFRB,5.1,1.17315903416451e-38,
ENSG00000124019,FAM124B,-5.1,2.85180360458977e-22,
ENSG00000138449,SLC40A1,-5.1,9.96967454629766e-50,
ENSG00000142494,SLC47A1,-5.1,5.48301069440932e-13,
ENSG00000150054,MPP7,-5.1,4.358125926596e-129,
ENSG00000158477,CD1A,-5.1,1.39592388040237e-18,
ENSG00000171631,P2RY6,5.1,3.91549406415369e-65,
ENSG00000178860,MSC,5.1,3.83685075552101e-09,
ENSG00000198768,APCDD1L,5.1,8.38341574410809e-10,
ENSG00000224596,ZMIZ1-AS1,5.1,5.19729637732423e-73,
ENSG00000231333,RPL34P6,5.1,2.19397389107385e-12,
ENSG00000236182,,5.1,1.97536359419644e-18,
ENSG00000258425,,5.1,1.60671717671641e-07,
ENSG00000262202,,-5.1,8.24460436383704e-17,
ENSG00000283402,,5.1,1.73833141584853e-08,
ENSG00000283527,U6,-5.1,1.49366668551655e-07,
ENSG00000064787,BCAS1,5.0,1.06853571475284e-40,
ENSG00000072954,TMEM38A,-5.0,1.93995585136392e-16,
ENSG00000087842,PIR,5.0,1.22401994704634e-12,
ENSG00000102755,FLT1,5.0,8.83702804665229e-35,
ENSG00000108700,CCL8,5.0,1.96241454562975e-07,
ENSG00000130208,APOC1,5.0,1.45806795684242e-06,
ENSG00000133105,RXFP2,-5.0,6.29653900898829e-21,
ENSG00000135144,DTX1,5.0,4.64523259246574e-06,
ENSG00000142178,SIK1,-5.0,6.59741486238288e-09,
ENSG00000157551,KCNJ15,5.0,9.50313470964344e-44,
ENSG00000157613,CREB3L1,5.0,2.73291611493149e-11,
ENSG00000177469,CAVIN1,5.0,2.51700497471346e-10,
ENSG00000177606,JUN,-5.0,7.67817689571407e-44,
ENSG00000188707,ZBED6CL,-5.0,7.90850164658869e-12,
ENSG00000207205,RNVU1-15,-5.0,1.45114667220225e-09,
ENSG00000217801,,5.0,1.97818515499274e-10,
ENSG00000234290,,-5.0,6.15051246838977e-192,
ENSG00000244018,RPL35P6,5.0,4.54047681013153e-07,
ENSG00000251019,HIGD1AP13,5.0,1.82382669580184e-07,
ENSG00000254952,LINC02705,-5.0,2.06389129593246e-16,
ENSG00000257138,TAS2R38,5.0,2.31819865707372e-07,
ENSG00000271681,,5.0,1.5007707345057e-07,
ENSG00000283676,MIR5087,-5.0,9.53603560216633e-07,
ENSG00000078269,SYNJ2,4.9,2.28152164285283e-142,
ENSG00000109906,ZBTB16,-4.9,8.11407264003503e-19,
ENSG00000111913,RIPOR2,-4.9,1.82707274986804e-48,
ENSG00000117115,PADI2,-4.9,2.1371685558763e-41,
ENSG00000119681,LTBP2,4.9,9.27788572367655e-60,
ENSG00000123405,NFE2,-4.9,9.39082744004448e-35,
ENSG00000131355,ADGRE3,-4.9,3.34003564216878e-30,
ENSG00000140090,SLC24A4,-4.9,5.39512670537218e-96,
ENSG00000153789,CIBAR2,-4.9,1.25462956475559e-06,
ENSG00000155093,PTPRN2,-4.9,3.78648342499621e-13,
ENSG00000164935,DCSTAMP,4.9,5.27989771754488e-10,
ENSG00000223725,,-4.9,2.36591577397003e-53,
ENSG00000230647,,4.9,3.20285879224639e-09,
ENSG00000260719,,-4.9,2.4486009027449e-18,
ENSG00000275993,SIK1B,-4.9,2.20670118072643e-08,
ENSG00000282917,,4.9,3.48135807033055e-21,
ENSG00000107738,VSIR,-4.8,6.68109868226976e-65,
ENSG00000126351,THRA,-4.8,2.39392849111437e-33,
ENSG00000145040,UCN2,4.8,1.17527006422926e-24,
ENSG00000159713,TPPP3,-4.8,3.63436923991955e-37,
ENSG00000163293,NIPAL1,4.8,9.31728116067057e-12,
ENSG00000175315,CST6,4.8,7.65980849339534e-15,
ENSG00000177721,ANXA2R,-4.8,1.55160594429208e-38,
ENSG00000187229,,4.8,2.26494449412267e-09,
ENSG00000188404,SELL,-4.8,8.59514746891972e-66,
ENSG00000203685,STUM,-4.8,1.36280168544366e-08,
ENSG00000207308,RNU6-878P,-4.8,7.83208670353393e-10,
ENSG00000228526,MIR34AHG,4.8,2.64478877561438e-07,
ENSG00000231461,HLA-DPA2,-4.8,1.51218800318697e-07,
ENSG00000233096,,-4.8,1.66797061306679e-13,
ENSG00000236965,OR52N3P,4.8,1.06269437160387e-06,
ENSG00000238184,CD81-AS1,-4.8,1.03817425041301e-07,
ENSG00000255921,,4.8,5.44786729010053e-09,
ENSG00000256660,CLEC12B,-4.8,1.25527366319085e-38,
ENSG00000258831,,-4.8,1.63420007655576e-06,
ENSG00000258976,,4.8,7.03578744797393e-09,
ENSG00000259374,NDUFB4P11,-4.8,5.11201793363788e-27,
ENSG00000268336,SIGLEC20P,-4.8,3.64820386884227e-06,
ENSG00000272383,,4.8,1.51810020025089e-11,
ENSG00000279518,,4.8,9.76990912381488e-07,
ENSG00000002587,HS3ST1,4.7,4.24171107980918e-49,
ENSG00000082014,SMARCD3,-4.7,1.60802661906065e-100,
ENSG00000110665,C11orf21,-4.7,5.48131056074499e-44,
ENSG00000121900,TMEM54,4.7,1.62509381997615e-06,
ENSG00000134198,TSPAN2,-4.7,1.26145035128518e-15,
ENSG00000137809,ITGA11,4.7,6.93795998250312e-26,
ENSG00000159403,C1R,-4.7,7.91460081232859e-09,
ENSG00000165071,TMEM71,-4.7,3.29109613584928e-86,
ENSG00000166920,C15orf48,4.7,1.54176108312356e-10,
ENSG00000170017,ALCAM,4.7,1.47853595843732e-116,
ENSG00000170345,FOS,-4.7,7.08439136412709e-88,
ENSG00000177383,MAGEF1,-4.7,5.18455276977776e-13,
ENSG00000179630,LACC1,4.7,1.79867468761257e-168,
ENSG00000188158,NHS,-4.7,1.30857145315787e-45,
ENSG00000214688,C10orf105,-4.7,5.33782807792732e-09,
ENSG00000219039,,4.7,3.65485478141984e-08,
ENSG00000222375,RN7SKP127,-4.7,2.95805573463797e-06,
ENSG00000236304,,-4.7,1.24096887043334e-06,
ENSG00000257715,,4.7,3.26192967770236e-09,
ENSG00000259884,NR4A1AS,-4.7,3.92983824342419e-07,
ENSG00000285646,,-4.7,2.57228713175459e-08,
ENSG00000285895,,4.7,6.66291861273083e-40,
ENSG00000064201,TSPAN32,-4.6,7.79077530056862e-61,
ENSG00000106991,ENG,4.6,7.45487001448039e-121,
ENSG00000107104,KANK1,4.6,3.22746393328816e-25,
ENSG00000108984,MAP2K6,-4.6,1.32519297669784e-46,
ENSG00000109743,BST1,-4.6,4.73948046193131e-89,
ENSG00000118308,IRAG2,-4.6,7.0864999148852e-114,
ENSG00000121653,MAPK8IP1,-4.6,4.01955913888974e-14,
ENSG00000128512,DOCK4,4.6,8.69368702595638e-128,
ENSG00000137474,MYO7A,-4.6,8.12364256390274e-27,
ENSG00000145685,LHFPL2,4.6,1.49449861058904e-50,
ENSG00000152377,SPOCK1,-4.6,1.14650533909223e-31,
ENSG00000152689,RASGRP3,4.6,4.02564566299234e-40,
ENSG00000165511,ZNF22-AS1,-4.6,5.83934955376629e-46,
ENSG00000167895,TMC8,-4.6,2.55639510286947e-129,
ENSG00000171729,TMEM51,4.6,6.03466271764798e-66,
ENSG00000181577,C6orf223,4.6,1.15712134008201e-06,
ENSG00000201801,RNU5E-4P,-4.6,1.73966129055026e-08,
ENSG00000223534,HLA-DQB1-AS1,-4.6,9.72736268567724e-06,
ENSG00000231412,,-4.6,1.36723889327382e-05,
ENSG00000234030,TMEM97P1,-4.6,8.77396832994279e-06,
ENSG00000236453,,4.6,1.04088935240065e-05,
ENSG00000242574,HLA-DMB,-4.6,8.80339227252481e-60,
ENSG00000250929,LINC01181,4.6,8.32591352912022e-09,
ENSG00000258545,RHOXF1-AS1,-4.6,7.59339450239434e-06,
ENSG00000263893,,-4.6,5.67488537519416e-06,
ENSG00000272839,,-4.6,5.65160289505161e-13,
ENSG00000274428,RNVU1-25,-4.6,1.37318139270954e-07,
ENSG00000104154,SLC30A4,4.5,1.35540372710837e-08,
ENSG00000115590,IL1R2,4.5,2.80713098531777e-39,
ENSG00000115594,IL1R1,4.5,5.52097229224279e-37,
ENSG00000119660,DPPA5P4,-4.5,2.07267825610462e-06,
ENSG00000160323,ADAMTS13,-4.5,5.18279559067084e-19,
ENSG00000163596,ICA1L,-4.5,2.70324230461247e-95,
ENSG00000164867,NOS3,-4.5,1.69827316691e-06,
ENSG00000173762,CD7,-4.5,2.78795233408581e-24,
ENSG00000184838,PRR16,4.5,1.3025522352706e-25,
ENSG00000186480,INSIG1,4.5,3.32616222375199e-62,
ENSG00000188886,ASTL,-4.5,4.27232570066183e-41,
ENSG00000198756,COLGALT2,4.5,1.2494007037653e-19,
ENSG00000198771,RCSD1,-4.5,2.80147115641823e-40,
ENSG00000199867,Y_RNA,4.5,7.01237415926416e-06,
ENSG00000213557,,-4.5,1.60915576937589e-16,
ENSG00000213853,EMP2,4.5,4.71019016405841e-09,
ENSG00000225572,DOCK4-AS1,4.5,5.13394198816072e-55,
ENSG00000227660,UST-AS1,4.5,2.63861619836038e-07,
ENSG00000230661,YY1P1,4.5,1.38088622363115e-06,
ENSG00000231508,RPL34P20,-4.5,1.72381930158533e-21,
ENSG00000235072,ARNILA,-4.5,9.44896031657057e-06,
ENSG00000235527,HIPK1-AS1,-4.5,3.14770602438436e-36,
ENSG00000240669,,-4.5,1.00358861041125e-09,
ENSG00000253557,,4.5,3.59490099572946e-05,
ENSG00000258449,,-4.5,8.11980292134203e-06,
ENSG00000259681,,4.5,1.29765220194071e-06,
ENSG00000277610,RNVU1-4,-4.5,1.46328099003007e-19,
ENSG00000278596,MIR6077,-4.5,5.47103374124834e-05,
ENSG00000279384,,4.5,4.47405009929648e-12,
ENSG00000279465,,4.5,7.2932435533758e-19,
ENSG00000017483,SLC38A5,4.4,2.21903057095366e-14,
ENSG00000072952,IRAG1,-4.4,1.80103760080314e-33,
ENSG00000074181,NOTCH3,4.4,2.14533207597899e-19,
ENSG00000092200,RPGRIP1,-4.4,1.7047461184231e-26,
ENSG00000101220,C20orf27,-4.4,1.32987877514475e-43,
ENSG00000104814,MAP4K1,-4.4,8.55213612550557e-73,
ENSG00000108813,DLX4,-4.4,1.84390169211725e-08,
ENSG00000110077,MS4A6A,-4.4,4.41860333649975e-78,
ENSG00000135047,CTSL,4.4,1.23603455824787e-13,
ENSG00000157227,MMP14,4.4,6.36879283497063e-69,
ENSG00000200648,RNU6-226P,-4.4,4.01737999741554e-05,
ENSG00000207975,MIR181B1,4.4,6.82983134053349e-13,
ENSG00000213972,,-4.4,4.08312399644226e-07,
ENSG00000215720,MFFP1,4.4,6.31004014616043e-24,
ENSG00000220412,,-4.4,4.95074114130508e-08,
ENSG00000224796,RPL32P1,-4.4,2.39896355659e-38,
ENSG00000229414,KCNQ1-AS1,-4.4,1.25603280366143e-07,
ENSG00000233392,UICLM,-4.4,6.03525868646595e-07,
ENSG00000234506,LINC01506,-4.4,6.3548505542707e-11,
ENSG00000236747,LINC01282,4.4,2.59911332959955e-05,
ENSG00000237400,,-4.4,7.82079695413111e-19,
ENSG00000246100,LINC00900,4.4,1.43292433047637e-22,
ENSG00000255587,RAB44,-4.4,2.49610238781719e-48,
ENSG00000259178,,4.4,2.35418785863297e-05,
ENSG00000259347,,-4.4,2.10188917122374e-07,
ENSG00000262074,SNORD3B-2,-4.4,7.58451174274562e-14,
ENSG00000263934,SNORD3A,-4.4,3.00835443000646e-16,
ENSG00000265185,SNORD3B-1,-4.4,7.19284151597026e-07,
ENSG00000267432,DNAH17-AS1,4.4,8.31690578384304e-11,
ENSG00000268849,SIGLEC22P,-4.4,1.59911450880625e-22,
ENSG00000270409,,4.4,1.65490334021514e-21,
ENSG00000271947,,4.4,1.05890695694541e-05,
ENSG00000272568,,-4.4,3.63473894498545e-24,
ENSG00000275458,MIR6809,4.4,1.44963248822827e-05,
ENSG00000013619,MAMLD1,4.3,2.31276988217683e-09,
ENSG00000100095,SEZ6L,-4.3,1.39816224180525e-19,
ENSG00000109667,SLC2A9,-4.3,9.24416224106487e-53,
ENSG00000112394,SLC16A10,4.3,6.38883545840517e-17,
ENSG00000127528,KLF2,-4.3,1.37902056217416e-37,
ENSG00000138439,FAM117B,-4.3,7.85643986039775e-89,
ENSG00000138944,SHISAL1,4.3,1.89708428994124e-05,
ENSG00000143545,RAB13,4.3,2.24719802943047e-77,
ENSG00000149564,ESAM,-4.3,2.92208320788466e-27,
ENSG00000176236,RPP38-DT,-4.3,6.33155306586441e-07,
ENSG00000188522,FAM83G,4.3,9.26280071152553e-18,
ENSG00000189068,VSTM1,-4.3,1.71127352589369e-65,
ENSG00000202318,Y_RNA,4.3,1.51218800318697e-07,
ENSG00000204136,GGTA1,-4.3,2.51352869534189e-31,
ENSG00000204464,C1orf195,4.3,1.4142913440667e-18,
ENSG00000204666,,-4.3,3.5804222639018e-05,
ENSG00000225231,LINC02470,-4.3,1.74712247767086e-06,
ENSG00000228800,,4.3,0.000159704046965179,
ENSG00000233038,PTPRN2-AS1,-4.3,5.32458174330231e-29,
ENSG00000234358,,4.3,5.45446031491437e-35,
ENSG00000234436,,-4.3,1.17317089399867e-13,
ENSG00000236390,,4.3,7.60964018975052e-07,
ENSG00000236736,UQCRC2P1,4.3,1.93170743420014e-05,
ENSG00000241163,LINC00877,-4.3,1.12539031909117e-48,
ENSG00000245667,,4.3,1.56083676930432e-15,
ENSG00000249934,NCOA4P2,4.3,1.83385599959642e-05,
ENSG00000252951,RNA5SP165,4.3,4.48162171728236e-05,
ENSG00000253522,MIR3142HG,4.3,2.28212607521243e-30,
ENSG00000254983,,-4.3,1.86967996628752e-12,
ENSG00000258268,,-4.3,6.05636668308813e-18,
ENSG00000259447,,4.3,1.90004060584297e-05,
ENSG00000259704,,-4.3,3.12439895749565e-08,
ENSG00000260733,,-4.3,2.53294628302731e-06,
ENSG00000276980,,4.3,2.15591657525004e-16,
ENSG00000285040,,-4.3,4.19844913781581e-05,
ENSG00000088543,C3orf18,-4.2,6.45123144898942e-05,
ENSG00000106034,CPED1,-4.2,3.46718303397567e-56,
ENSG00000123095,BHLHE41,4.2,9.88083068056533e-08,
ENSG00000133574,GIMAP4,-4.2,3.06893966619169e-26,
ENSG00000137841,PLCB2,-4.2,2.09493129214247e-110,
ENSG00000138448,ITGAV,4.2,3.2976175060803e-184,
ENSG00000143816,WNT9A,4.2,6.93113680495365e-05,
ENSG00000153976,HS3ST3A1,4.2,2.67302039740835e-05,
ENSG00000157150,TIMP4,4.2,2.05168023463384e-06,
ENSG00000161509,GRIN2C,-4.2,1.00308814118938e-16,
ENSG00000161955,TNFSF13,-4.2,1.60255821436392e-23,
ENSG00000164683,HEY1,4.2,5.00566341425619e-14,
ENSG00000172322,CLEC12A,-4.2,5.24829050200748e-46,
ENSG00000172794,RAB37,-4.2,2.6607705265126e-59,
ENSG00000179580,RNF151,4.2,0.000107844631187988,
ENSG00000187166,H1-7,-4.2,6.2206962971779e-05,
ENSG00000187726,DNAJB13,-4.2,1.74349543595784e-13,
ENSG00000188921,HACD4,-4.2,5.42691145457128e-80,
ENSG00000198944,SOWAHA,-4.2,9.41508057384367e-05,
ENSG00000200169,RNU5D-1,-4.2,3.32245112752354e-06,
ENSG00000222182,RNA5SP156,4.2,6.16246926994174e-11,
ENSG00000224802,TUBB4BP2,4.2,4.4663603486232e-10,
ENSG00000228058,LINC01736,-4.2,7.17294308560198e-07,
ENSG00000229452,CPVL-AS1,-4.2,3.15314425903632e-11,
ENSG00000229719,MIR194-2HG,-4.2,6.66883476789823e-14,
ENSG00000230838,LINC01614,4.2,2.21522665283849e-11,
ENSG00000233517,,-4.2,8.22119938356175e-06,
ENSG00000236724,,4.2,2.6857141672232e-05,
ENSG00000237276,ANO7L1,-4.2,2.549657357331e-07,
ENSG00000238825,RNVU1-2,-4.2,7.38214383540402e-05,
ENSG00000243426,RN7SL454P,4.2,1.27113668841874e-05,
ENSG00000251301,LINC02384,-4.2,4.34573096803279e-17,
ENSG00000272203,,-4.2,7.11986622289618e-05,
ENSG00000273727,U1,-4.2,0.000187026951191695,
ENSG00000274508,,4.2,5.76033916899593e-06,
ENSG00000279349,,4.2,9.35221755523305e-09,
ENSG00000006283,CACNA1G,4.1,3.33319830223547e-08,
ENSG00000099250,NRP1,4.1,5.39615831084684e-34,
ENSG00000100373,UPK3A,-4.1,3.00970331371267e-10,
ENSG00000102794,ACOD1,4.1,1.46487835889176e-06,
ENSG00000123358,NR4A1,-4.1,5.0407323160882e-45,
ENSG00000125968,ID1,-4.1,9.04256216041175e-10,
ENSG00000127399,LRRC61,-4.1,1.92117472989686e-07,
ENSG00000129538,RNASE1,4.1,7.80205268932514e-25,
ENSG00000132359,RAP1GAP2,-4.1,1.42558247793684e-81,
ENSG00000137507,LRRC32,-4.1,4.6111796479113e-06,
ENSG00000144837,PLA1A,-4.1,4.0510801406291e-11,
ENSG00000145708,CRHBP,-4.1,1.08781035366841e-09,
ENSG00000147576,ADHFE1,-4.1,1.94863162904542e-24,
ENSG00000155846,PPARGC1B,-4.1,3.1421655830209e-37,
ENSG00000160593,JAML,-4.1,6.35667015471028e-47,
ENSG00000163467,TSACC,4.1,2.99440985498286e-19,
ENSG00000167105,TMEM92,4.1,1.86886456763285e-11,
ENSG00000167261,DPEP2,-4.1,4.73948046193131e-89,
ENSG00000169604,ANTXR1,4.1,3.55588992357661e-05,
ENSG00000170006,TMEM154,-4.1,3.19013821984724e-76,
ENSG00000175352,NRIP3,4.1,1.26365104274523e-23,
