gene_id,gene_symbol,log2fc,pvalue,padj
ENSG00000183578,TNFAIP8L3,5.1,0.0279054176088107,
ENSG00000197506,SLC28A3,5.1,0.00127582904260265,
ENSG00000204791,SMPD5,5.1,0.00017236991994381,
ENSG00000227258,SMIM2-AS1,-5.1,0.0335406529403076,
ENSG00000253677,UBE2HP1,5.1,,
ENSG00000276386,CNTNAP3P2,-5.1,0.190983390770809,
ENSG00000284092,MIR5703,5.1,0.0335406529403076,
ENSG00000287927,,5.1,0.141768106533108,
ENSG00000228861,RPL23AP12,5.0,,
ENSG00000229278,,5.0,0.033707385170275,
ENSG00000265702,,-5.0,,
ENSG00000266265,KLF14,5.0,0.0122396133321178,
ENSG00000286619,PM20D1-AS1,-5.0,0.0468207441710653,
ENSG00000289735,,5.0,,
ENSG00000289995,,-5.0,,
ENSG00000101331,CCM2L,4.9,0.000465164495677614,
ENSG00000110436,SLC1A2,4.9,0.00576298966908679,
ENSG00000133101,CCNA1,4.9,0.041754907136315,
ENSG00000173369,C1QB,4.9,0.000709366200174116,
ENSG00000205439,KRTAP12-3,-4.9,,
ENSG00000224822,THRB-IT1,-4.9,0.0773345109192287,
ENSG00000226398,,4.9,,
ENSG00000229559,,-4.9,0.00254373645638549,
ENSG00000230847,OCLNP1,4.9,0.0619494971699431,
ENSG00000239519,CADM2-AS1,-4.9,,
ENSG00000241627,UBQLN4P1,4.9,0.0275816365815558,
ENSG00000250053,RARRES2P4,-4.9,,
ENSG00000260265,LINC02562,-4.9,,
ENSG00000078114,NEBL,-4.8,0.0649853947916011,
ENSG00000106178,CCL24,4.8,,
ENSG00000137491,SLCO2B1,4.8,0.0122894151791676,
ENSG00000170439,TMT1B,4.8,0.0129728471367929,
ENSG00000175967,LINC02880,4.8,,
ENSG00000187766,KRTAP10-8,-4.8,,
ENSG00000227920,,-4.8,0.00648023127396772,
ENSG00000234571,H2BP2,4.8,0.000465164495677614,
ENSG00000235940,MTND1P21,-4.8,,
ENSG00000236783,RPS15AP27,-4.8,,
ENSG00000236975,LINC02814,4.8,,
ENSG00000238212,LINC02096,4.8,,
ENSG00000243915,THAP12P2,-4.8,,
ENSG00000253642,,-4.8,,
ENSG00000269540,,-4.8,,
ENSG00000287134,,4.8,,
ENSG00000287883,,4.8,0.00234894533166848,
ENSG00000064655,EYA2,-4.7,,
ENSG00000079215,SLC1A3,4.7,0.0025263289521724,
ENSG00000117525,F3,4.7,0.00297583449192362,
ENSG00000131126,TEX101,-4.7,,
ENSG00000188536,HBA2,-4.7,,
ENSG00000212295,SNORD28B,-4.7,,
ENSG00000215454,KRTAP10-4,-4.7,,
ENSG00000220586,TUBBP9,4.7,,
ENSG00000225496,RTRAFP1,4.7,0.0204951676954598,
ENSG00000226031,FGF13-AS1,4.7,0.0240829513268096,
ENSG00000226644,LINC03086,4.7,,
ENSG00000226798,,-4.7,,
ENSG00000229673,,-4.7,,
ENSG00000250042,LINC02514,-4.7,,
ENSG00000254396,,-4.7,0.0577990773472672,
ENSG00000256777,PDCL3P7,4.7,0.0230924003624557,
ENSG00000258907,PSMB3P1,4.7,0.0301400822632161,
ENSG00000259786,LINC02109,-4.7,,
ENSG00000260027,HOXB7,-4.7,,
ENSG00000277876,,4.7,,
ENSG00000281990,IGHV1-69-2,-4.7,0.273672461561206,
ENSG00000286694,,-4.7,,
ENSG00000012223,LTF,4.6,0.0191520254474035,
ENSG00000135903,PAX3,4.6,,
ENSG00000136160,EDNRB,4.6,0.0110270080606243,
ENSG00000145451,GLRA3,-4.6,,
ENSG00000159166,LAD1,4.6,,
ENSG00000165186,PTCHD1,-4.6,0.0323839773326253,
ENSG00000165202,OR1Q1,-4.6,,
ENSG00000173239,LIPM,4.6,0.0207443399091451,
ENSG00000225972,MTND1P23,-4.6,0.553050393347054,
ENSG00000232277,SLC30A6P1,4.6,0.0469486806269366,
ENSG00000243478,AOX2P,-4.6,,
ENSG00000248642,OR10J2P,-4.6,,
ENSG00000259440,NPM1P43,-4.6,,
ENSG00000266180,MIR4282,-4.6,,
ENSG00000271522,,4.6,0.0323374325755567,
ENSG00000277636,MIR8061,4.6,,
ENSG00000279764,,-4.6,,
ENSG00000285843,SCYGR9,4.6,0.0570187063443122,
ENSG00000286959,,-4.6,,
ENSG00000288696,,-4.6,,
ENSG00000102271,KLHL4,-4.5,,
ENSG00000103175,WFDC1,4.5,0.107996864039476,
ENSG00000112852,PCDHB2,-4.5,,
ENSG00000126251,GPR42,4.5,0.0110270080606243,
ENSG00000146399,TAAR1,4.5,0.0421529964779944,
ENSG00000154654,NCAM2,-4.5,,
ENSG00000166920,C15orf48,4.5,0.00148732362216816,
ENSG00000168913,ENHO,-4.5,0.0789792900867331,
ENSG00000188000,OR7D2,-4.5,,
ENSG00000204455,TRIM51BP,-4.5,,
ENSG00000240361,OR4G11P,4.5,,
ENSG00000249631,,-4.5,,
ENSG00000254182,,4.5,0.0883625965639823,
ENSG00000258981,COX5AP2,4.5,0.0581529830012407,
ENSG00000267206,LCN6,-4.5,,
ENSG00000267659,LINC01482,4.5,0.0357696097358082,
ENSG00000272396,,4.5,0.0390234524544187,
ENSG00000280114,,-4.5,,
ENSG00000280276,,4.5,0.00992919091527527,
ENSG00000286642,,-4.5,,
ENSG00000287495,,-4.5,,
ENSG00000289830,,-4.5,0.00599147637614915,
ENSG00000021852,C8B,4.4,,
ENSG00000133687,TMTC1,4.4,0.0752332355260003,
ENSG00000145384,FABP2,4.4,0.0624268808991305,
ENSG00000159387,IRX6,-4.4,,
ENSG00000171505,OR1N1,-4.4,,
ENSG00000179420,OR6W1P,4.4,0.054197276403969,
ENSG00000186451,SPATA12,4.4,,
ENSG00000214128,TMEM213,-4.4,,
ENSG00000215846,MPTX1,-4.4,,
ENSG00000226239,,4.4,0.00195651697833421,
ENSG00000229986,,4.4,,
ENSG00000231901,,4.4,0.0562789238994905,
ENSG00000232692,,4.4,0.0811088531968363,
ENSG00000234998,,4.4,0.0319280678833174,
ENSG00000236712,,4.4,0.153402504246962,
ENSG00000237057,LINC02087,-4.4,,
ENSG00000237706,TRIM51EP,-4.4,,
ENSG00000239792,CDRT15P5,-4.4,,
ENSG00000240776,RPS10P4,-4.4,0.0697240541572374,
ENSG00000248673,LINC01331,-4.4,,
ENSG00000253505,LINC02949,4.4,0.0150858555016972,
ENSG00000262500,MAPK8IP1P1,-4.4,0.463145766629719,
ENSG00000266102,,4.4,,
ENSG00000266692,,4.4,,
ENSG00000275431,,-4.4,0.0748863724328005,
ENSG00000280360,,-4.4,,
ENSG00000286904,,4.4,0.0424062722366461,
ENSG00000287561,,4.4,0.0385480558414797,
ENSG00000289052,,4.4,,
ENSG00000002726,AOC1,4.3,0.108595431152853,
ENSG00000104901,DKKL1,-4.3,,
ENSG00000131459,GFPT2,-4.3,0.0452024596761875,
ENSG00000132170,PPARG,4.3,0.0024395953744266,
ENSG00000138772,ANXA3,4.3,0.000730604214372517,
ENSG00000150337,FCGR1A,4.3,0.000633468407742819,
ENSG00000166265,CYYR1,4.3,0.0210817832329698,
ENSG00000168594,ADAM29,-4.3,0.0756440762958946,
ENSG00000185897,FFAR3,4.3,0.0174679208471149,
ENSG00000202182,Y_RNA,4.3,,
ENSG00000211974,IGHV2-70D,-4.3,0.195434172084098,
ENSG00000218194,HLFP1,4.3,0.0148753934063941,
ENSG00000219039,,4.3,,
ENSG00000223548,ACSL6-AS1,-4.3,,
ENSG00000226263,ISM1-AS1,-4.3,0.0457535970404879,
ENSG00000238225,CRIP1P2,-4.3,,
ENSG00000251370,SEMA5A-AS1,-4.3,,
ENSG00000253230,MIR124-1HG,4.3,0.229646419521667,
ENSG00000255650,FAM222A-AS1,-4.3,,
ENSG00000258227,CLEC5A,4.3,0.000578543764654459,
ENSG00000259094,,4.3,0.00522318536855273,
ENSG00000263729,,-4.3,,
ENSG00000266478,MIR5197,4.3,,
ENSG00000278266,,-4.3,,
ENSG00000280288,,-4.3,,
ENSG00000286636,,-4.3,,
ENSG00000287082,,4.3,,
ENSG00000287393,,4.3,,
ENSG00000084734,GCKR,4.2,0.0439930277106929,
ENSG00000112333,NR2E1,4.2,0.054197276403969,
ENSG00000156414,TDRD9,4.2,0.0025263289521724,
ENSG00000177910,SPATA31C2,-4.2,0.142858170696166,
ENSG00000183230,CTNNA3,4.2,0.0335406529403076,
ENSG00000198807,PAX9,-4.2,,
ENSG00000225026,PFDN1P1,4.2,0.090661482925507,
ENSG00000225140,,-4.2,,
ENSG00000225869,,4.2,,
ENSG00000226051,ZNF503-AS1,-4.2,,
ENSG00000233720,,-4.2,,
ENSG00000233970,,-4.2,,
ENSG00000235995,UBE2V1P6,4.2,,
ENSG00000237626,,4.2,0.119409925319067,
ENSG00000237911,SRP68P3,-4.2,,
ENSG00000244573,RPL30P11,-4.2,,
ENSG00000250362,,4.2,0.0507193619394877,
ENSG00000250453,,-4.2,,
ENSG00000253989,IGHVIII-38-1,-4.2,,
ENSG00000254737,OR10G4,4.2,,
ENSG00000256377,MRPS35-DT,-4.2,,
ENSG00000256917,,-4.2,,
ENSG00000259035,,4.2,,
ENSG00000260405,,-4.2,,
ENSG00000264834,,-4.2,0.0546886710989668,
ENSG00000266128,RN7SL366P,-4.2,,
ENSG00000268883,PNMA6B,-4.2,,
ENSG00000270759,OOEPP1,-4.2,,
ENSG00000275598,,-4.2,,
ENSG00000278973,,4.2,,
ENSG00000279685,MAPT-IT1,-4.2,,
ENSG00000286049,,-4.2,,
ENSG00000287552,,-4.2,,
ENSG00000019169,MARCO,4.1,0.0017372667993827,
ENSG00000123836,PFKFB2,4.1,0.0129728471367929,
ENSG00000124839,RAB17,4.1,0.102778593479192,
ENSG00000129990,SYT5,4.1,0.18701617218468,
ENSG00000136834,OR1J1,-4.1,,
ENSG00000137757,CASP5,4.1,0.00180570272507665,
ENSG00000140379,BCL2A1,4.1,0.00531999287138487,
ENSG00000152760,DYNLT5,4.1,0.0225614724558308,
ENSG00000153208,MERTK,4.1,0.0067780876010881,
ENSG00000161270,NPHS1,-4.1,,
ENSG00000164741,DLC1,4.1,0.00992919091527527,
ENSG00000179626,OR6C4,4.1,0.170026052765896,
ENSG00000197083,ZNF300P1,4.1,0.0184510782575695,
ENSG00000224671,,-4.1,,
ENSG00000229771,,4.1,,
ENSG00000233576,HTR3C2P,-4.1,,
ENSG00000236708,SDK1-AS1,-4.1,0.10428851290771,
ENSG00000239590,OR1J4,-4.1,,
ENSG00000240183,RN7SL297P,4.1,0.0593999786047228,
ENSG00000248809,LINC01095,4.1,,
ENSG00000255471,PRSS23-AS1,-4.1,0.130760341825697,
ENSG00000256424,LINC02414,-4.1,0.0935222562767351,
ENSG00000261673,,-4.1,,
ENSG00000264876,,4.1,0.1266776705651,
ENSG00000270212,,4.1,,
ENSG00000271399,,4.1,0.0323348592348989,
ENSG00000277866,,4.1,0.0567718067957984,
ENSG00000287418,,4.1,,
ENSG00000087116,ADAMTS2,4.0,0.0368080181457989,
ENSG00000118946,PCDH17,4.0,,
ENSG00000121005,CRISPLD1,4.0,0.0633113973680333,
ENSG00000198019,FCGR1BP,4.0,0.00127582904260265,
ENSG00000198090,KRTAP4-6,-4.0,,
ENSG00000201596,Y_RNA,4.0,,
ENSG00000204933,CD177P1,4.0,0.223898645356911,
ENSG00000225492,GBP1P1,4.0,0.0768407230026408,
ENSG00000229859,PGA3,4.0,0.0408715865593364,
ENSG00000229932,YWHAZP3,4.0,0.0319280678833174,
ENSG00000230694,,-4.0,,
ENSG00000230882,,-4.0,,
ENSG00000232325,,4.0,0.0357696097358082,
ENSG00000232814,COL4A2-AS1,4.0,0.117724615071809,
ENSG00000233776,,-4.0,,
ENSG00000236665,,4.0,,
ENSG00000237732,CT75,4.0,0.0443674692260731,
ENSG00000240680,H4P1,4.0,0.0785957138293765,
ENSG00000240893,LINC02042,-4.0,,
ENSG00000242894,RN7SL634P,4.0,0.0175868354529393,
ENSG00000248517,LINC02437,4.0,,
ENSG00000249333,,-4.0,,
ENSG00000250778,,4.0,,
ENSG00000251647,C18orf21P1,4.0,0.061458872182265,
ENSG00000253967,LINC03020,-4.0,0.0877942016964694,
ENSG00000254443,,-4.0,,
ENSG00000258083,OR9A4,4.0,0.170003661172192,
ENSG00000258924,,-4.0,,
ENSG00000259485,LINC02253,-4.0,,
ENSG00000268234,FKBP4P6,-4.0,,
ENSG00000270842,,-4.0,,
ENSG00000275144,SNX18P5,-4.0,,
ENSG00000278746,RN7SL660P,-4.0,,
ENSG00000279942,,-4.0,0.0286859765317479,
ENSG00000280444,,4.0,,
ENSG00000286812,,-4.0,0.0848784255870144,
ENSG00000287756,,4.0,0.160167616619164,
ENSG00000289372,,-4.0,,
ENSG00000101197,BIRC7,-3.9,,
ENSG00000115844,DLX2,-3.9,,
ENSG00000117245,KIF17,-3.9,0.0756440762958946,
ENSG00000120156,TEK,-3.9,0.0148753934063941,
ENSG00000122641,INHBA,3.9,0.0225614724558308,
ENSG00000135625,EGR4,-3.9,,
ENSG00000136546,SCN7A,-3.9,,
ENSG00000147488,ST18,-3.9,0.0480717765893761,
ENSG00000163017,ACTG2,-3.9,,
ENSG00000163485,ADORA1,-3.9,0.0796707396552338,
ENSG00000168079,SCARA5,-3.9,,
ENSG00000174370,KCNJ5-AS1,-3.9,0.0154707955431978,
ENSG00000174705,SH3PXD2B,3.9,0.00245062442988037,
ENSG00000197233,OR1J2,-3.9,,
ENSG00000199566,,-3.9,,
ENSG00000199592,RNA5SP321,3.9,0.242341446338263,
ENSG00000201780,RNU6-275P,3.9,,
ENSG00000203531,,-3.9,,
ENSG00000213406,ANXA2P1,-3.9,,
ENSG00000224129,DPPA2P2,3.9,0.0744176473631552,
ENSG00000224500,,3.9,0.261771326725779,
ENSG00000226277,,-3.9,,
ENSG00000227110,LMCD1-AS1,-3.9,,
ENSG00000228820,RPSAP1,-3.9,,
ENSG00000228937,MTA3P1,3.9,,
ENSG00000230519,HMGB1P49,-3.9,,
ENSG00000230721,RPL17P5,3.9,,
ENSG00000230829,,3.9,0.0752332355260003,
ENSG00000235538,,-3.9,0.0502587226383963,
ENSG00000238266,,-3.9,0.0226106578909322,
ENSG00000251576,LINC01267,3.9,0.0793925007983148,
ENSG00000254621,SETP16,-3.9,,
ENSG00000254921,,-3.9,,
ENSG00000256064,,-3.9,,
ENSG00000256674,,-3.9,,
ENSG00000258262,MTCH2P2,-3.9,,
ENSG00000266450,,3.9,,
ENSG00000277899,MLECP1,-3.9,,
ENSG00000283162,,-3.9,,
ENSG00000283672,MIR4678,-3.9,,
ENSG00000284393,,3.9,,
ENSG00000054179,ENTPD2,-3.8,0.0440099202573965,
ENSG00000079385,CEACAM1,3.8,0.019716448633868,
ENSG00000104369,JPH1,3.8,,
ENSG00000112299,VNN1,3.8,0.00494526226681367,
ENSG00000135324,MRAP2,3.8,0.09206092204438,
ENSG00000143028,SYPL2,-3.8,,
ENSG00000145555,MYO10,3.8,0.00793147479570137,
ENSG00000168398,BDKRB2,-3.8,,
ENSG00000172594,SMPDL3A,3.8,0.00335930513948683,
ENSG00000175894,TSPEAR,-3.8,0.0288185822591594,
ENSG00000181264,TLCD5,-3.8,,
ENSG00000187185,,3.8,,
ENSG00000196878,LAMB3,3.8,0.000618890293992419,
ENSG00000197888,UGT2B17,-3.8,0.169017662797362,
ENSG00000198739,LRRTM3,3.8,,
ENSG00000202414,Y_RNA,-3.8,,
ENSG00000226668,SPATA31B2P,-3.8,,
ENSG00000227721,RPSAP64,3.8,,
ENSG00000228496,,-3.8,,
ENSG00000229878,,-3.8,,
ENSG00000231140,,-3.8,,
ENSG00000231767,RPS27AP5,-3.8,,
ENSG00000234775,,-3.8,,
ENSG00000238987,RNU7-133P,-3.8,,
ENSG00000240738,RPL6P22,-3.8,,
ENSG00000248327,NOL8P1,3.8,,
ENSG00000249426,,-3.8,,
ENSG00000250342,SNRPCP16,-3.8,,
ENSG00000251387,,-3.8,,
ENSG00000251389,YTHDF1P1,-3.8,0.0624591261303949,
ENSG00000252623,RNA5SP481,3.8,,
ENSG00000254014,,3.8,,
ENSG00000254101,LINC02055,-3.8,0.137095151844011,
ENSG00000256150,,-3.8,,
ENSG00000257542,OR7E47P,-3.8,,
ENSG00000259221,,3.8,,
ENSG00000260185,,-3.8,,
ENSG00000260973,,3.8,,
ENSG00000266495,,-3.8,,
ENSG00000267683,,3.8,,
ENSG00000270816,LINC00221,-3.8,,
ENSG00000271523,TVP23BP3,-3.8,0.638798752719991,
ENSG00000273186,,-3.8,,
ENSG00000276109,,3.8,,
ENSG00000280432,,-3.8,,
ENSG00000283413,,-3.8,,
ENSG00000284883,KRT88P,3.8,,
ENSG00000286013,,3.8,,
ENSG00000289118,,3.8,,
ENSG00000289615,,3.8,,
ENSG00000050767,COL23A1,3.7,0.000730604214372517,
ENSG00000078098,FAP,3.7,0.0493280840801877,
ENSG00000124785,NRN1,3.7,0.0298540749905528,
ENSG00000125571,IL37,3.7,,
ENSG00000143556,S100A7,3.7,,
ENSG00000152463,OLAH,3.7,0.176081132324121,
ENSG00000158955,WNT9B,3.7,0.0329104449237253,
ENSG00000178814,OPLAH,3.7,0.00409992552510083,
ENSG00000179615,OR2AP1,3.7,,
ENSG00000179676,LINC00305,3.7,,
ENSG00000180433,OR6K6,-3.7,0.1407014412622,
ENSG00000198758,EPS8L3,-3.7,,
ENSG00000204110,LINC02520,-3.7,0.016222275919117,
ENSG00000205426,KRT81,-3.7,0.138340966274841,
ENSG00000211693,TRGV11,-3.7,,
ENSG00000212154,RNA5SP377,-3.7,,
ENSG00000215057,PKMP5,-3.7,,
ENSG00000215455,KRTAP10-1,-3.7,,
ENSG00000221245,,3.7,,
ENSG00000224717,LEMD1-DT,-3.7,,
ENSG00000227685,LINC02088,-3.7,,
ENSG00000229160,,3.7,0.0460245658403708,
ENSG00000229246,LINC00377,-3.7,,
ENSG00000230047,HIGD2AP1,-3.7,0.134393875892328,
ENSG00000230112,,-3.7,,
ENSG00000232629,HLA-DQB2,-3.7,0.0357696097358082,
ENSG00000233029,,3.7,0.00302513524765238,
ENSG00000233577,,-3.7,,
ENSG00000237205,RPL7P34,3.7,,
ENSG00000240663,RN7SL310P,3.7,,
ENSG00000241175,RN7SL494P,-3.7,,
ENSG00000241596,,-3.7,,
ENSG00000242163,,-3.7,,
ENSG00000242856,VN1R105P,3.7,,
ENSG00000251636,LINC01218,3.7,,
ENSG00000255221,CARD17P,3.7,0.0225951862046966,
ENSG00000255526,NEDD8-MDP1,3.7,,
ENSG00000257792,OR5BJ1P,3.7,,
ENSG00000259543,,-3.7,,
ENSG00000260066,,-3.7,,
ENSG00000261934,PCDHGA9,-3.7,0.008362284313088,
ENSG00000262585,LINC01979,3.7,,
ENSG00000263353,PPIAL4A,-3.7,,
ENSG00000264735,,-3.7,,
ENSG00000266924,,3.7,0.275858606284602,
ENSG00000267027,,3.7,0.0345511659310364,
ENSG00000267320,,-3.7,0.432222558668799,
ENSG00000267429,,-3.7,,
ENSG00000267737,,3.7,0.0136022331313975,
ENSG00000270099,,3.7,,
ENSG00000271181,STMN3P1,-3.7,,
ENSG00000272783,,-3.7,,
ENSG00000272937,OR6U2P,3.7,0.117638017922047,
ENSG00000276162,MIR5739,-3.7,,
ENSG00000277619,,-3.7,,
ENSG00000279212,,3.7,0.0182950827398664,
ENSG00000279460,,3.7,,
ENSG00000287484,,3.7,,
ENSG00000288580,,-3.7,,
ENSG00000288587,,-3.7,,
ENSG00000290083,,-3.7,,
ENSG00000124493,GRM4,-3.6,,
ENSG00000138180,CEP55,3.6,0.00613402959179577,
ENSG00000145040,UCN2,3.6,,
ENSG00000149131,SERPING1,3.6,0.0197708143534759,
ENSG00000154736,ADAMTS5,-3.6,0.176764043378376,
ENSG00000161055,SCGB3A1,-3.6,0.221385827012527,
ENSG00000162723,SLAMF9,-3.6,,
ENSG00000173372,C1QA,3.6,0.0123638933966399,
ENSG00000175398,OR10P1,3.6,,
ENSG00000177679,SRRM3,-3.6,0.103581626894224,
ENSG00000180287,PLD5,-3.6,,
ENSG00000182912,,-3.6,0.125695959404065,
ENSG00000183760,ACP7,-3.6,,
ENSG00000197496,SLC2A10,-3.6,0.09206092204438,
ENSG00000197934,CYYR1-AS1,3.6,0.0557212572770571,
ENSG00000202269,U8,-3.6,,
ENSG00000204044,SLC12A5-AS1,3.6,0.0050207137326407,
ENSG00000206898,,-3.6,,
ENSG00000213083,VPS26CP1,3.6,0.107372150442779,
ENSG00000214821,HMGB1P4,-3.6,,
ENSG00000215274,GAGE10,-3.6,,
ENSG00000216306,KRT19P2,-3.6,,
ENSG00000222744,RN7SKP166,3.6,,
ENSG00000227392,HPN-AS1,3.6,0.0115598712077468,
ENSG00000227729,RD3L,3.6,0.016222275919117,
ENSG00000228799,LINC01939,3.6,,
ENSG00000229925,,3.6,,
ENSG00000232121,,3.6,0.221113001915067,
ENSG00000234419,CICP13,-3.6,,
ENSG00000234756,LINC02621,3.6,0.0952008532674742,
ENSG00000235038,,-3.6,,
ENSG00000235782,,-3.6,,
ENSG00000237092,LINC01065,3.6,,
ENSG00000237311,,3.6,0.0127280804191726,
ENSG00000237742,HEY2-AS1,3.6,,
ENSG00000239804,RPS24P9,-3.6,,
ENSG00000250001,,-3.6,,
ENSG00000250412,KLHL2P1,3.6,0.0848784255870144,
ENSG00000250584,LINC01511,-3.6,,
ENSG00000253224,PGAM5P1,3.6,,
ENSG00000258735,PPP1R13B-DT,-3.6,,
ENSG00000259905,PWRN1,3.6,,
ENSG00000261886,GOSR2-DT,3.6,,
ENSG00000263429,TMEM238L,-3.6,,
ENSG00000266664,,-3.6,,
ENSG00000266944,RPL35P10,3.6,,
ENSG00000266970,SOCS3-DT,3.6,0.0299709136915593,
ENSG00000266992,DHX40P1,3.6,,
ENSG00000267303,,-3.6,,
ENSG00000267341,,-3.6,,
ENSG00000268957,,-3.6,,
ENSG00000269356,,-3.6,,
ENSG00000269489,,-3.6,,
ENSG00000270560,APOOP1,-3.6,,
ENSG00000270835,,3.6,,
ENSG00000271681,,3.6,,
ENSG00000271992,,-3.6,,
ENSG00000272808,GCAWKR,-3.6,,
ENSG00000274816,MIR6772,3.6,,
ENSG00000278524,MIR6810,3.6,,
ENSG00000280177,,-3.6,,
ENSG00000280650,KCNIP4-IT1,-3.6,0.173324732166841,
ENSG00000285584,,-3.6,,
ENSG00000287288,FRG1BP,-3.6,,
ENSG00000287338,,3.6,0.00992919091527527,
ENSG00000289834,,3.6,,
ENSG00000289925,,3.6,,
ENSG00000289949,,3.6,,
ENSG00000290007,,3.6,,
ENSG00000049247,UTS2,3.5,0.135033583221497,
ENSG00000070729,CNGB1,3.5,0.0025263289521724,
ENSG00000079841,RIMS1,3.5,,
